mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
1382,Cc1ccc(C2CC2CN2CCN(c3ccc(Cl)cc3)CC2)cc1,0,TRUE,0.8,2.67,0.78,TRUE,TRUE
1383,CCc1cc2c(s1)Nc1cc(F)ccc1N=C2N1CCN(CC)CC1,0,TRUE,0.87,2.8,0.32,TRUE,FALSE
1384,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ncc(Cl)cn2)CC1,0,TRUE,0.55,2.23,0.65,TRUE,TRUE
1385,CC(C)C(=O)Nc1cccc(C2CCN(CCC(=O)c3ccc(F)cc3F)CC2)c1,0,TRUE,0.65,2.23,0.46,TRUE,FALSE
1386,COc1cccc(N2CCN(CCCSc3nnc(-c4ccc5c(c4)OCO5)n3C)CC2)c1,0,TRUE,0.37,2.4,0.61,TRUE,TRUE
1387,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,TRUE,0.71,2.61,0.84,FALSE,TRUE
1388,Cc1ccccc1N1CCN(CCCSc2ccc(Cl)cc2)CC1,0,TRUE,0.53,1.91,0.5,TRUE,FALSE
1389,COc1ccccc1N1CCN(CCNc2cc(C(F)(F)F)ccn2)CC1,0,TRUE,0.83,2.17,0.72,TRUE,TRUE
1390,CCCN1CCc2cccc3c2C1Cc1cccc(C=NOC)c1-3,0,TRUE,0.62,3.21,0.78,TRUE,TRUE
1391,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccccc3C(F)(F)F)C2)n1C,0,TRUE,0.38,3.83,0.94,FALSE,TRUE
1392,CCC1(CCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)C(=O)Nc2ccccc21,0,TRUE,0.59,2.96,0.64,FALSE,TRUE
1393,COc1ccc2c(c1)CC(NCC(O)CO)CC2,0,TRUE,0.71,2.92,0.53,FALSE,TRUE
1394,CCCN(CCC)C1CCc2c(ccc3[nH]ccc23)C1,0,TRUE,0.86,2.92,0.85,FALSE,TRUE
1395,CCCNC(=O)OC1(CCN2CCN(c3ccccc3OC)CC2)COC(C)(C)C1,0,TRUE,0.7,3.26,0.56,TRUE,TRUE
1396,CN1CCC(=NO)c2ccn(CCCN3CCN(c4ccccc4)CC3)c2C1=O,0,TRUE,0.62,2.68,0.49,TRUE,FALSE
1397,CCCNC1CCc2c(ccc(OC)c2OC)C1,0,TRUE,0.87,2.61,0.6,FALSE,TRUE
1398,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(CCCCC2=CC=NON2)CC1,0,TRUE,0.68,3.46,0.72,TRUE,TRUE
1399,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)CCCC#Cc3cc4ccccc4[nH]3)CC1)CC2,0,TRUE,0.32,2.95,0.53,TRUE,TRUE
1400,COc1ccccc1N1CCN(CCCNC(=O)c2cccc3ccccc23)CC1,0,TRUE,0.61,1.92,0.79,FALSE,TRUE
1401,CC(C)(C)c1nc(N2CCN(CCCCN3C(=O)NC4(CCCC4)C3=O)CC2)cc(C(F)(F)F)n1,0,TRUE,0.48,3.28,0.86,TRUE,TRUE
1402,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,TRUE,0.74,3.81,0.61,FALSE,TRUE
1403,C1=C(c2ccccc2)CCN(CCCCCc2ccnn2-c2ccccc2)C1,0,TRUE,0.5,2.36,0.55,TRUE,TRUE
1404,c1cc2[nH]c(-c3ccnc(N4CCN(CCC5CC5)CC4)c3)cc2cc1N1CCOCC1,0,TRUE,0.64,2.55,0.43,TRUE,FALSE
1405,c1ccc(CCc2c(CCN3CCN(c4nsc5ccccc45)CC3)sc3ccccc23)cc1,0,TRUE,0.26,2.53,0.58,TRUE,TRUE
1406,O=C(NCCCN1CCN(c2ccccc2OCc2ccccc2)CC1)c1ccccn1,0,TRUE,0.53,2.03,0.57,TRUE,TRUE
1407,Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1,0,TRUE,0.66,2.3,0.71,FALSE,TRUE
1408,CCCN(CCc1cccs1)C1CCc2c(N)cccc2C1,0,TRUE,0.81,2.93,0.85,TRUE,TRUE
1409,C1=C(c2ccccc2)CCN(CCC2CCC=C(c3ccccc3)C2)C1,0,TRUE,0.64,2.82,0.6,TRUE,TRUE
1410,CC(=O)Nc1cccc(C2CCN(CCCn3c(-c4cccc(C(F)(F)F)c4)nc4ccccc43)CC2)c1,0,TRUE,0.29,2.44,0.58,FALSE,TRUE
1411,O=C(O)CCCN1CCN(c2cccc3c2SCC(=O)N3)CC1,0,TRUE,0.85,2.51,0.64,TRUE,TRUE
1412,O=C1Cc2ccccc2C(=O)N1CCCN1CCN(c2ccccn2)CC1,0,TRUE,0.76,2.19,0.63,TRUE,TRUE
1413,COc1cccc(N2CCN(CCOc3ccc4ccc(=O)[nH]c4n3)CC2)c1,0,TRUE,0.71,2.34,0.44,TRUE,FALSE
1414,COc1ccccc1N1CCN(CCCNc2cc(C(F)(F)F)ccn2)CC1,0,TRUE,0.72,2.19,0.72,TRUE,TRUE
1415,COc1ccccc1N1CCN(CCCCn2c(O)c3c(sc4ccccc43)c2O)CC1,0,TRUE,0.39,2.6,0.64,TRUE,TRUE
1416,Cc1cccc(N2CCN(CCCCNC(=O)c3cccc4c3SCC(=O)N4)CC2)c1,0,TRUE,0.65,2.49,0.57,TRUE,TRUE
1417,COC1(OC)c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,0,TRUE,0.8,3.55,0.84,TRUE,TRUE
1418,COCc1cc(C(=O)NCCCN2CCN(c3ccccc3OC)CC2)c2ccccc2n1,0,TRUE,0.51,2.21,0.77,TRUE,TRUE
1419,C=C1c2ccccc2C(=O)N1CCCCN1CCC(c2ccccc2)CC1,0,TRUE,0.69,2.15,0.56,FALSE,TRUE
1420,O=C(Nc1ccccc1CCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)cc1F,0,TRUE,0.41,2.37,0.49,TRUE,FALSE
1421,O=C1Cc2c(CCN3CCC(c4noc5cc(F)ccc45)CC3)ccc3c2N1CCC3,0,TRUE,0.64,2.87,0.69,TRUE,TRUE
1422,CC1(C)Cc2cc(CCCN3CCN(c4noc5ccccc45)CC3)ccc2O1,0,TRUE,0.65,2.5,0.52,TRUE,TRUE
1423,N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4cccc(Br)c4[nH]3)CC1)CC2,0,TRUE,0.48,2.72,0.65,TRUE,TRUE
1424,Cc1cccc(N2CCN(CCCCCC(N)=O)CC2)c1,0,TRUE,0.78,1.86,0.59,TRUE,TRUE
1425,COc1ccc(N2CCN(CCC3OCCc4cc(C(=O)NCCN(C)C)ccc43)CC2)cc1,0,TRUE,0.61,2.87,0.66,TRUE,TRUE
1426,Cc1cc2c(s1)SCCN(CCCCN1CCN(c3noc4cc(F)ccc34)CC1)C2=O,0,TRUE,0.49,2.93,0.57,TRUE,TRUE
1427,CN(C)C(=O)c1cc2c(s1)CCC(CNC1CCN(c3ccc(F)cc3)CC1)C2,0,TRUE,0.8,2.97,0.02,TRUE,FALSE
1428,COc1cc2c(cc1OC)CN(C=Nc1ccc(CC(=O)c3ccccc3)cc1)CC2,0,TRUE,0.32,2.53,0.25,TRUE,FALSE
1429,O=C1COc2ccccc2N1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,TRUE,0.64,2.28,0.65,TRUE,TRUE
1430,COc1ccc2[nH]c(=O)n(CCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)c2c1,0,TRUE,0.56,2.34,0.59,FALSE,TRUE
1431,CCCN1CCCC(c2cccc(OS(=O)(=O)C(F)(F)F)c2)C1,0,TRUE,0.6,2.78,0.88,FALSE,TRUE
1432,Nc1cccc(N2CCN(CCC3CCC(NC(=O)CC4CCC(C(F)(F)F)CC4)CC3)CC2)c1,0,TRUE,0.51,2.64,0.71,TRUE,TRUE
1433,Fc1ccc(OCC2CCC3CN(c4ccc(F)cc4)CCN3C2)cc1,0,TRUE,0.82,2.77,0.82,FALSE,TRUE
1434,COc1ccc(N2CCN(Cc3coc(-c4ccc(O)cc4)n3)CC2)cc1,0,TRUE,0.75,2.09,0.38,TRUE,FALSE
1435,CCCN(CCC)C1CCc2c(O)cccc2C1,0,TRUE,0.86,2.79,1,FALSE,TRUE
1436,COc1ccc2c(c1)CCN1Cc3cc(OC)c(OSc4ccc(C)cc4)cc3CC21,0,TRUE,0.48,3.12,0.63,TRUE,TRUE
1437,CCCN1CCc2cccc3c2C1Cc1cccc(O)c1-3,0,TRUE,0.9,2.85,0.86,FALSE,TRUE
1438,O=C(CC1CCN(Cc2ccccc2)CC1)N1C2CCC1CC(CC1CC(F)(F)NC1CCC1)C2,0,FALSE,-19,-19,0,TRUE,FALSE
1439,Cc1ccc(-n2nc(C)cc2CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)c(C)c1,0,TRUE,0.54,2.44,0.41,TRUE,FALSE
1440,CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,0,TRUE,0.78,2.36,0.83,FALSE,TRUE
1441,N#CC1(CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c2ccccc2Oc2ccccc21,0,TRUE,0.51,2.8,0.49,TRUE,FALSE
1442,COc1ccc2[nH]cc(CCCN3CC=C(c4c[nH]c5ccc(F)cc45)CC3)c2c1,0,TRUE,0.45,2.55,0.63,TRUE,TRUE
1443,CC(=O)c1cc2ccc(N3CCN(CCCCc4c[nH]c5ccc(C(N)=O)cc45)CC3)cc2o1,0,TRUE,0.3,2.55,0.59,TRUE,TRUE
1444,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,0,TRUE,0.5,3.13,0.74,FALSE,TRUE
1445,Cc1nc2ccccc2c(=O)n1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,0,TRUE,0.43,2.63,0.17,TRUE,FALSE
1446,CCCCCCN(CC)C1CCc2c(O)cccc2C1,0,TRUE,0.76,2.77,0.73,TRUE,TRUE
1447,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,TRUE,0.79,2.14,0.81,FALSE,TRUE
1448,c1ccc(OCC2CCC3CN(c4ccccn4)CCN3C2)cc1,0,TRUE,0.86,2.79,0.7,FALSE,TRUE
1449,COc1cc2c(cc1O)C1Cc3sc(C(=O)NCCc4cccs4)cc3CN1CC2,0,TRUE,0.63,3.21,0.31,TRUE,FALSE
1450,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5cccc(F)c5)c4)CC3)cccc2n1,0,TRUE,0.37,2.24,0.77,FALSE,TRUE
1451,Clc1ccc(N2CCN(Cc3cc4ccccn4n3)CC2)cc1,0,TRUE,0.74,2.24,0.79,TRUE,TRUE
1452,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,TRUE,0.85,2.5,0.81,FALSE,TRUE
1453,Cc1cccc(N2CCN(CCCCCCl)CC2)c1Cl,0,TRUE,0.57,2.09,0.72,TRUE,TRUE
1454,N#Cc1ccc(N2CCN(CCCCC(=O)c3ccc(F)cc3)CC2)c(F)c1,0,TRUE,0.54,2.11,0.65,TRUE,TRUE
1455,Fc1ccc(CCN2CCC(C3=Cc4ccccc4C3)CC2)cc1,0,TRUE,0.79,2.25,0.53,TRUE,TRUE
1456,CCCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2c(cccc2OC)C1,0,TRUE,0.59,2.82,0.81,TRUE,TRUE
1457,COc1ccccc1N1CCN(CCCc2cc(-c3ccc(F)cc3)no2)CC1,0,TRUE,0.6,2.14,0.85,FALSE,TRUE
1458,O=C(NCC(F)(F)F)OC1(CCCCN2CCN(c3nc4ccccc4s3)CC2)c2ccccc2-c2ccccc21,0,TRUE,0.23,2.86,0.62,FALSE,TRUE
1459,COc1ccc2c(c1OC1OC(CO)C(O)C(O)C1O)CN1CCc3cc4c(cc3C1C2)OCO4,0,TRUE,0.48,4.2,0.67,TRUE,TRUE
1460,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1ccc(-c2ccccn2)cc1,0,TRUE,0.56,1.94,0.63,TRUE,TRUE
1461,ClCCCCCCN1CCN(c2ccccn2)CC1,0,TRUE,0.57,1.97,0.68,FALSE,TRUE
1462,O=S(=O)(NCCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,TRUE,0.62,2.24,0.61,TRUE,TRUE
1463,COC(=O)c1ccccc1NC(=O)Cc1cccc2ccccc12,0,TRUE,0.74,1.68,0,FALSE,FALSE
1464,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)C=Cc3ccc(Cl)cc3)CC1)CC2,0,TRUE,0.59,2.49,0.56,TRUE,TRUE
1465,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,TRUE,0.67,2.79,0.54,FALSE,TRUE
1466,O=C(NCC(F)(F)F)C1(CCCCN2CCN(c3cccc(-c4ccc5[nH]ccc5c4)c3)CC2)c2ccccc2Oc2ccccc21,0,TRUE,0.16,3.05,0.48,TRUE,FALSE
1467,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)C=Cc3cc4cc(F)ccc4o3)CC1)CC2,0,TRUE,0.46,2.79,0.53,TRUE,TRUE
1468,O=C1N(CCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)CCN1c1cccc(Cl)c1,0,TRUE,0.43,2.32,0.71,TRUE,TRUE
1469,COc1ccc(N2CCN(CCC3OCCc4cc(C(=O)NCc5ccccc5)ccc43)CC2)cc1,0,TRUE,0.51,2.75,0.65,TRUE,TRUE
1470,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,TRUE,0.84,1.93,0.55,FALSE,TRUE
1471,COc1cc(N)c(Cl)cc1C(=O)NCC1CCN(Cc2ccccc2)CC1,0,TRUE,0.74,2.04,0.66,FALSE,TRUE
1472,O=c1[nH]c2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2s1,0,TRUE,0.57,2.53,0.69,FALSE,TRUE
1473,Cc1cccc(N2CCN(CCCCOc3ccc4[nH]c(=O)ccc4c3)CC2)c1,0,TRUE,0.62,2.13,0.63,TRUE,TRUE
1474,COc1ccccc1N1CCN(CCNC(=O)c2cc(Cl)cc(Cl)c2OC)CC1,0,TRUE,0.72,2.09,0.79,TRUE,TRUE
1475,CCc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)nc(-c2ccc(Cl)cc2)n1-c1ccccc1C,0,TRUE,0.2,2.65,0.85,TRUE,TRUE
1476,COc1ccccc1N1CCN(CCCCc2ccc3c(c2)NC(=O)C(=Cc2ccc(C)cc2)S3)CC1,0,TRUE,0.29,2.47,0.77,TRUE,TRUE
1477,O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,0,TRUE,0.41,2.4,0.81,TRUE,TRUE
1478,COc1cccc(CCc2ccccc2OCc2cc3ccccn3n2)c1,0,TRUE,0.48,2.28,0.36,TRUE,FALSE
1479,Clc1ccc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2n1,0,TRUE,0.46,2.02,0.63,FALSE,TRUE
1480,O=C1CC(c2c[nH]c3ccccc23)C(=O)N1CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,TRUE,0.53,3,0.45,TRUE,FALSE
1481,O=C(O)c1cc(C23CC2CN(CCCSc2nnc(-c4ocnc4C4CC4)n2C2CC2)C3)ccc1O,0,TRUE,0.31,4.03,0.48,TRUE,FALSE
1482,COc1ccccc1N1CCN(CCCCOc2cnc3c(c2)CC(=O)N3)CC1,0,TRUE,0.69,2.4,0.81,TRUE,TRUE
1483,CCCC(O)n1c(=O)ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc21,0,TRUE,0.29,3.18,0.64,TRUE,TRUE
1484,CC1Cc2c(cc(O)c(O)c2Br)C(c2ccc(O)cc2)N1,0,TRUE,0.6,3.6,0.19,TRUE,FALSE
1485,Clc1ccccc1-c1nnc(SCCCN2CCN(c3cccc4[nH]ccc34)CC2)o1,0,TRUE,0.31,2.47,0.55,TRUE,TRUE
1486,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0,TRUE,0.41,3.01,0.58,FALSE,TRUE
1487,O=C1CCCc2c1ccn2CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,TRUE,0.75,2.47,0.59,TRUE,TRUE
1488,O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,0,TRUE,0.74,2.22,0.78,FALSE,TRUE
1489,CCCN(CCCCN1CCN(c2ncccn2)CC1)C1CCc2cccc(C#N)c2C1,0,TRUE,0.57,3.12,0.72,TRUE,TRUE
1490,CN(C)CCCN1c2ccccc2CCc2ccccc21,0,TRUE,0.84,1.93,0.55,FALSE,TRUE
1491,Cc1cccc(N2CCN(CCCCCCN3C(=O)c4ccccc4C3=O)CC2)c1,0,TRUE,0.49,2.05,0.56,FALSE,TRUE
1492,CN1CCCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)nc2CC1,0,TRUE,0.52,2.76,0.67,TRUE,TRUE
1493,Cc1ccc2c(N3CCN(CCc4cccc(N5CCC(NC(=O)OC(C)(C)C)CC5)c4)CC3)cccc2n1,0,TRUE,0.46,2.51,0.67,TRUE,TRUE
1494,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,TRUE,0.76,2.36,0.97,FALSE,TRUE
1495,CN1CCc2cc(SCCCN3CCN(c4ccc(F)cc4)CC3)cc3c2C1Cc1ccc(O)c(O)c1-3,0,TRUE,0.26,3.3,0.66,TRUE,TRUE
1496,Cc1ccc(-c2nc(CNC3CCN(Cc4ccccc4)C3)co2)cc1,0,TRUE,0.73,2.53,0.58,FALSE,TRUE
1497,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,TRUE,0.45,2.02,0.59,FALSE,TRUE
1498,COc1ccccc1N1CCN(CCNC(=O)C2(O)c3ccccc3-c3ccccc32)CC1,0,TRUE,0.61,2.37,0.59,TRUE,TRUE
1499,c1ccc(N2CCN(CCCCn3ccnc3)CC2)cc1,0,TRUE,0.76,1.93,0.62,TRUE,TRUE
1500,Cc1cccc(N2CCN(CCC3CCC(NC(=O)N(C)C)CC3)CC2)c1Cl,0,TRUE,0.8,2.41,0.78,FALSE,TRUE
1501,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,TRUE,0.76,2.36,0.97,FALSE,TRUE
1502,CC1Cc2cc(C=CC(=O)NC3CCC(CCN4CCc5ccc(C#N)cc5CC4)CC3)ccc2O1,0,TRUE,0.58,3.19,0.53,TRUE,TRUE
1503,O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)c(F)c1,0,TRUE,0.57,2.35,0.8,TRUE,TRUE
1504,CCCCCN1CC=C(c2c[nH]c3ccc(NC(=O)c4cc(C)on4)cc23)CC1,0,TRUE,0.56,2.56,0.46,TRUE,FALSE
1505,COc1ccccc1N1CCN(CCCOc2ccccc2C=O)CC1,0,TRUE,0.54,1.96,0.63,TRUE,TRUE
1506,O=C(O)Oc1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2n1,0,TRUE,0.27,2.55,0.76,FALSE,TRUE
1507,Fc1cccc(C2CCN(CCCN3c4ccccc4Sc4ccc(C(F)(F)F)cc43)CC2)c1,0,TRUE,0.34,2.48,0.69,TRUE,TRUE
1508,O=C1CCC2(CCCC2)C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,TRUE,0.55,2.97,0.57,TRUE,TRUE
1509,c1cnc(N2CCN(CCCn3ncc4ccccc43)CC2)nc1,0,TRUE,0.72,2.2,0.55,TRUE,TRUE
1510,COC(=O)c1cc2cc(N3CCN(CCCCNS(=O)(=O)c4ccc(F)cc4)CC3)ccc2o1,0,TRUE,0.36,2.37,0.5,TRUE,FALSE
1511,C=C1Cc2cc(C(=O)CCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2N1,0,TRUE,0.38,2.84,0.48,TRUE,FALSE
1512,Cn1c(SCCCN2CCc3ccc(OS(C)(=O)=O)cc3CC2)nnc1-c1ccccc1,0,TRUE,0.28,2.46,0.78,TRUE,TRUE
1513,CCCN1CCCC2c3c(O)cccc3CCC21,0,TRUE,0.86,3.11,0.74,FALSE,TRUE
1514,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4cc(C(F)(F)F)nc(C(C)(C)C)n4)C3C2)n1C,0,TRUE,0.31,4.05,0.63,TRUE,TRUE
1515,CCCN(CCC)C1Cc2c(O)cc(C#N)cc2C1,0,TRUE,0.88,3.16,0.55,TRUE,TRUE
1516,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)CC21,0,TRUE,0.93,2.93,0.86,FALSE,TRUE
1517,Cn1c(CCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccc2c(c1)CCN2,0,TRUE,0.57,3.65,0.47,TRUE,FALSE
1518,COc1ccccc1N1CCN(CCNC(=O)C(=O)Nc2cccc(C)c2)CC1,0,TRUE,0.73,1.99,0.38,TRUE,FALSE
1519,COc1ccccc1N1CCN(CCC(C(=O)O)c2ccc(Cl)c(F)c2)CC1,0,TRUE,0.76,2.6,0.39,TRUE,FALSE
1520,Fc1ccc(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)cc1,0,TRUE,0.8,1.79,0.41,TRUE,FALSE
1521,Cc1cccc(N2CCN(CCCCNC(=O)c3nc4ccccc4s3)CC2)c1,0,TRUE,0.6,2.15,0.58,TRUE,TRUE
1522,O=C(Oc1ccc2[nH]cc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)c2c1)C1CC1,0,TRUE,0.22,2.44,0.57,TRUE,TRUE
1523,Oc1cccc2c1CCC1C2CCN1CCCF,0,TRUE,0.89,3.36,0.75,TRUE,TRUE
1524,COc1ccccc1N1CCN(CCNC2CCCc3c(OC)cccc32)CC1,0,TRUE,0.78,2.63,0.71,FALSE,TRUE
1525,c1ccc2c(N3CCN(CCc4ccc5c(c4)OCO5)CC3)cccc2c1,0,TRUE,0.7,2,0.63,TRUE,TRUE
1526,COc1ccc(-c2ccccc2N2CCN(CCCOc3ccc4c(c3)C(=O)N(C)C4=O)CC2)cc1OC,0,TRUE,0.31,2.37,0.65,TRUE,TRUE
1527,CN1CCN(C2=Nc3ccccc3Oc3ccc(O)cc32)CC1,0,TRUE,0.81,2.38,0.65,TRUE,TRUE
1528,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,0,TRUE,0.81,2.69,0.89,FALSE,TRUE
1529,CCCN1CCc2cccc3c2C1Cc1c[nH]cc1-3,0,TRUE,0.87,3.28,0.52,FALSE,TRUE
1530,CC1Oc2c(N3CCN(CCc4c[nH]c5ccc(F)cc45)CC3)cccc2NC1=O,0,TRUE,0.69,3.03,0.7,TRUE,TRUE
1531,COc1cccc(N2CCN(CCCCNS(=O)(=O)c3cc(C(C)C)no3)CC2)c1,0,TRUE,0.57,2.54,0.53,TRUE,TRUE
1532,CC1(C)CN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)C1,0,TRUE,0.63,2.53,0.7,TRUE,TRUE
1533,COc1ccc2[nH]cc(CN3CCC(O)(c4ccc(Cl)cc4)CC3)c2c1,0,TRUE,0.72,2.26,0.81,FALSE,TRUE
1534,Oc1cc2c(cc1O)C(c1cccc3ccccc13)NCC2,0,TRUE,0.6,2.71,0.59,FALSE,TRUE
1535,O=c1ccc2cnc(OCCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2[nH]1,0,TRUE,0.56,2.51,0.69,TRUE,TRUE
1536,c1ccc(Oc2ncccc2OCCCN2CCN(c3cccc4ccccc34)CC2)cc1,0,TRUE,0.33,2.17,0.67,TRUE,TRUE
1537,Clc1ccc2c(CCN3CCN(c4cccc5ccccc45)CC3)c[nH]c2c1,0,TRUE,0.51,2.09,0.71,TRUE,TRUE
1538,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,TRUE,0.8,2.46,0.6,FALSE,TRUE
1539,O=C(O)CCCCCN1CCN(C2=COC(Cc3ccc(Cl)cc3)O2)CC1,0,TRUE,0.65,3.09,0.45,TRUE,FALSE
1540,CCCN1CCC(c2ccc(CCN3CCN(c4cccc(OC)c4)CC3)cc2)CC1,0,TRUE,0.62,2.1,0.69,TRUE,TRUE
1541,CCCN1CCOC2Cc3c(O)cccc3CC21,0,TRUE,0.87,3.31,0.86,FALSE,TRUE
1542,CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ccncc56)CC4)c(=N)c23)C1,0,TRUE,0.51,2.86,0.52,TRUE,TRUE
1543,Cc1cc(=O)oc2c(OC(=O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)cccc12,0,TRUE,0.23,2.7,0.7,TRUE,TRUE
1544,Clc1ccccc1N1CCN(Cc2cncc(-c3ccccc3)c2)CC1,0,TRUE,0.67,1.9,0.58,TRUE,TRUE
1545,COc1ccc2c(c1)CC1c3cc(O)c(Cl)cc3CCN1C2,0,TRUE,0.87,2.85,0.85,TRUE,TRUE
1546,CN1CCN(C2=Nc3ccc(Cl)cc3Oc3ncccc32)CC1,0,TRUE,0.74,2.59,0.65,TRUE,TRUE
1547,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,0,TRUE,0.55,2.1,0.95,FALSE,TRUE
1548,CCCN1CCC(c2nc3c(s2)CCCC3)CC1,0,TRUE,0.83,2.37,0.44,TRUE,FALSE
1549,Oc1cc2c(cc1O)C1c3ccc(Cl)cc3CNC1CC2,0,TRUE,0.65,3.41,0.77,TRUE,TRUE
1550,COc1ccccc1N1CCN(CCNS(=O)(=O)c2cccc(Cl)c2)CC1,0,TRUE,0.76,1.97,0.56,FALSE,TRUE
1551,O=C1CCCc2ccc(OCCCN3CCN(c4cccc5sccc45)CC3)nc2N1,0,TRUE,0.59,2.63,0.77,TRUE,TRUE
1552,CN1CCc2cccc3c2C1Cc1cccc(C(=O)NCc2ccccc2)c1-3,0,TRUE,0.74,2.7,0.74,TRUE,TRUE
1553,O=C(Nc1ccccc1N1CCN(CCCO)CC1)c1ccc(-c2ccsc2)cc1,0,TRUE,0.6,2.11,0.27,TRUE,FALSE
1554,COc1ccccc1N1CCN(CCN2c3ccccc3Oc3ncccc32)CC1,0,TRUE,0.64,2.34,0.46,TRUE,FALSE
1555,COc1cccc2c1CCC(N(Cc1ccccc1)Cc1ccccc1)C2,0,TRUE,0.6,2.44,0.74,FALSE,TRUE
1556,Cn1c(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3F)C2)nnc1-c1cnccn1,0,TRUE,0.29,3.73,0.79,TRUE,TRUE
1557,COc1ccccc1N1CCN(CCNS(=O)(=O)c2cc(C(C)C)c(OC)cc2OC)CC1,0,TRUE,0.56,2.32,0.56,TRUE,TRUE
1558,COc1cccc(CCCCN2CCN(c3ccccc3)CC2)c1,0,TRUE,0.72,1.7,0.72,TRUE,TRUE
1559,O=S(=O)(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,0,TRUE,0.53,2.62,0.75,FALSE,TRUE
1560,CCCN(CCN1CCN(c2ccc(-c3cccc(OC)c3)cc2)CC1)C1CCc2nc(N)sc2C1,0,TRUE,0.45,3.08,0.91,FALSE,TRUE
1561,CC(C)(C)c1cc(N2CCN(CCCCn3cc[nH]c3=O)CC2)nc(C(C)(C)C)n1,0,TRUE,0.74,2.84,0.78,TRUE,TRUE
