mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
638,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
639,COc1cc2c(cc1OC)C1Cc3cc(CCCN(C)C)oc3CN1CC2,0,True,0.78,3.24,0.51,True,True
640,CN1CCc2cc(Cl)c(O)cc2C2c3cccc(-c4cc(F)cc(F)c4)c3CCC21,0,True,0.52,3.42,0.82,False,False
641,COc1ccccc1N1CCN(CCCN2CCN(c3ccc(C#N)cc3)CC2)CC1,0,True,0.69,2.11,0.63,True,True
642,O=C1N(CCN2CCN(C3CC(c4ccc(F)cc4)c4cc(Cl)ccc43)CC2)CCN1C(F)(F)F,0,True,0.42,3.65,0.42,True,False
643,O=C1c2ccccc2S(=O)N1CCCN1CCN(c2ncccn2)CC1,0,True,0.79,3.26,0.57,True,True
644,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
645,COc1ccc2[nH]cc(CCCN3CCN(c4ccc(F)cc4)CC3)c2c1,0,True,0.71,2.03,0.58,True,True
646,CCCN(CC1CCN(Cc2ccccc2)C1)C1CCc2c(O)cccc2C1,0,True,0.77,3.06,0.62,True,True
647,CCCNC(=O)N1Cc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,0,True,0.62,2.54,0.59,True,True
648,COc1ccccc1N1CCN(CCCCOc2ccc(F)cc2)CC1,0,True,0.67,1.8,0.24,True,False
649,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,0,True,0.84,2.75,0.93,False,True
650,Nc1cc(OCCN2CCN(c3cccc4[nH]ccc34)CC2)ccc1Cl,0,True,0.67,2.23,0.6,True,True
651,COc1ccc(N2CCN(CCC3OCCc4cc(C(=O)O)ccc43)CC2)cc1,0,True,0.81,2.71,0.66,True,True
652,COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(O)cc3C1C2,0,True,0.93,2.95,0.88,False,True
653,CCCNC1CCc2cc(NS(=O)(=O)c3ccc(C(C)CF)cc3)ccc2C1,0,True,0.68,3.11,0.56,False,True
654,CCCN1CCCC2Cc3c(ccc(O)c3O)CC21,0,True,0.8,3.27,0.71,False,True
655,Oc1cc2c(cc1O)C1c3cscc3CNC1CC2,0,True,0.65,3.89,0.86,False,True
656,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3ccc(F)c(F)c3)CC2)CC1,0,True,0.62,2.35,0.85,False,True
657,CCCN1CCOC2c3cc(C#N)ccc3CCC21,0,True,0.82,3.3,0.91,False,True
658,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)nc2N1,0,True,0.7,2.6,0.95,False,True
659,COc1ccccc1N1CCN(CCCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,0,True,0.57,2.48,0.58,False,False
660,OCCN1CCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1,0,True,0.73,2.44,0.68,True,True
661,CCCN(CCOc1ccccc1)C1CCc2cc(OC)c(OC)cc2C1,0,True,0.66,2.61,0.77,True,True
662,O=C(CC1CCOCC1)NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1,0,True,0.65,2.64,0.63,True,True
663,CCCN(CCC)C1Cc2ccc3[nH]ccc3c2C1,0,True,0.86,2.97,0.59,False,True
664,COc1ccc(C2CN(C)Cc3cc(O)c(O)cc32)cc1,0,True,0.83,2.72,0.27,True,False
665,CCCC(=O)NC1CCC(CCN2CCN(c3cccc(C(F)(F)F)c3C)CC2)CC1,0,True,0.65,2.42,0.61,False,True
666,COc1cc2c(cc1O)CCN1Cc3c(ccc(OC)c3OC)CC21,0,True,0.93,2.93,0.86,False,True
667,CN1CCN(C2Cc3ccccc3Sc3ccc(N(C)C)cc32)CC1,0,True,0.81,2.92,0.81,False,True
668,CCCN(CCC)C1COc2c(cccc2N)C1,0,True,0.81,3.01,0.75,True,True
669,N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)c3cc4cccnc4[nH]3)CC1)CC2,0,True,0.64,2.69,0.7,True,True
670,Cc1cccc(N2CCN(CCC3CCC(NC(=O)CC#N)CC3)CC2)c1Cl,0,True,0.79,2.47,0.76,True,True
671,CN1CCC(c2cccc(C(F)(F)F)c2)C1,0,True,0.71,2.48,0.19,True,False
672,CN1CCN(C2=Nc3ccc(Cl)cc3Oc3c(F)cccc32)CC1,0,True,0.72,2.54,0.62,False,True
673,CNC(=O)Oc1cccc2c1CCC1C2c2cc(O)c(Cl)cc2CCN1C,0,True,0.78,3.49,0.75,True,True
674,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5)c4)CC3)cccc2n1,0,True,0.39,2.15,0.77,False,False
675,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
676,Cc1ccc(C(=O)NCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cn1,0,True,0.69,2.17,0.59,True,True
677,CN1CCN2c3c(cccc31)C1CN(CCCc3noc4cc(F)ccc34)CCC12,0,True,0.65,3.54,0.62,False,True
678,CCCN(CCC)C1COc2c(cccc2-c2ccc(C(C)C)cc2)C1,0,True,0.62,2.83,0.71,True,True
679,CCCN(CCC)C1CCc2cccc(OCC(C)=NOC)c2C1,0,True,0.5,3.15,0.82,True,False
680,CCCN(CCC)C1CCC2=C(CCCC2=NC(C)=O)C1,0,True,0.76,3.59,0.36,True,False
681,Cc1ccc2c(N3CCN(CCc4cccc(N5CCCS5(=O)=O)c4)CC3)cccc2n1,0,True,0.6,2.47,0.76,False,False
682,Cc1cc2c(cc1O)C1c3ccccc3CNC1CC2,0,True,0.77,3.28,0.67,True,True
683,CN1CCc2cc(Cl)c(O)cc2C(c2ccc(N)cc2)C1,0,True,0.8,2.81,0.9,False,True
684,COc1cccc(N2CCN(CCNC(=O)c3ccccc3)CC2)c1,0,True,0.88,1.72,0.14,True,False
685,CC(N)C(O)c1ccc(O)c(O)c1,0,True,0.5,3.0,0.55,False,False
686,Cc1noc(C)c1S(=O)(=O)N1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,0,True,0.38,2.77,0.54,True,False
687,Cc1cc(CNCCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)no1,0,True,0.69,2.31,0.66,True,True
688,Cc1ccccc1OCCN1CCC(NS(=O)(=O)c2ccc(F)cc2)CC1,0,True,0.79,1.97,0.53,False,True
689,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
690,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21,0,True,0.65,2.43,0.54,False,True
691,NCCN1CCC(c2ccc(Cl)cc2)CC1,0,True,0.88,1.85,0.71,False,True
692,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
693,CN1CCN(C2Cc3ccccc3Sc3ccc(CN)cc32)CC1,0,True,0.91,2.89,0.85,False,True
694,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,True,0.83,2.65,0.58,False,True
695,CC1CC(=O)N(CCCCN2CCN(c3ccc(C#N)cc3)CC2)CC1C,0,True,0.72,3.12,0.4,True,False
696,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.72,2.96,0.92,False,True
697,COc1ccccc1N1CCN(CCN2CC3CC(O)(c4ccc(Br)cc4)CC3C2)CC1,0,True,0.65,3.27,0.39,True,False
698,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,0,True,0.79,2.14,0.81,False,True
699,c1cnc(N2CCN(CCCn3cnc4ccccc43)CC2)nc1,0,True,0.72,2.16,0.51,True,True
700,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,0,True,0.85,1.99,0.92,False,True
701,COc1ccccc1N1CCN(CCCCn2nncc2-c2ccccc2)CC1,0,True,0.55,2.25,0.82,False,False
702,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
703,CNC(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,True,0.77,2.31,0.96,False,True
704,CN1CCCc2ccc(OCCCN3CCN(c4ccc(F)c(F)c4)CC3)cc2C1=O,0,True,0.66,2.33,0.61,True,True
705,Cc1ccc2c(c1)c1c(n2C=Cc2ccncc2)CCN(C)C1,0,True,0.71,2.72,0.54,False,True
706,Oc1cc2c(cc1O)C(COc1ccc(Cl)cc1)NCC2,0,True,0.76,2.8,0.52,False,True
707,CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cccnc4)cc32)CC1,0,True,0.63,2.88,0.95,False,True
708,COc1ccc(N2CCN(CCCCc3ccc(N)cc3)CC2)cc1,0,True,0.62,1.82,0.56,True,True
709,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
710,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.65,3.17,0.97,False,True
711,CCCN1CCC2Cc3c(ccc(O)c3O)CC21,0,True,0.79,3.34,0.64,False,True
712,COc1ccccc1N1CCN(CCNC(=O)c2ccc(C#N)cc2)CC1,0,True,0.85,1.92,0.87,False,True
713,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3)CC2)cc2ccccc12,0,True,0.75,2.12,0.56,True,True
714,Cc1ccc(C(=O)CCCN2CCC(c3ccc(F)cc3)CC2)cc1,0,True,0.69,1.87,0.51,True,True
715,O=C1CCCc2ccc(OCCCN3CCN(c4ccc(Cl)c(Cl)c4)CC3)nc2N1,0,True,0.67,2.49,0.62,True,True
716,O=C(NC1CCC(CCN2CCN(c3ccccc3Cl)CC2)CC1)C(F)(F)F,0,True,0.78,2.3,0.78,True,True
717,COCc1cnnn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,0,True,0.64,2.54,0.69,True,True
718,CCCN(CCC)C1CCc2cccc(C(F)(F)O)c2C1C,0,True,0.85,3.65,0.79,True,True
719,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1,0,True,0.84,2.55,0.76,False,True
720,Cc1cccc2c(CCCN3CCN(c4ccc5c(c4)OCCO5)CC3)c[nH]c12,0,True,0.71,2.34,0.76,True,True
721,N#CCCCN1CCN(c2ccccc2N2CCCC2)CC1,0,True,0.78,2.11,0.41,True,False
722,CCCN1CCC2Cc3c(ccc(OC)c3C)CC21,0,True,0.83,3.2,0.4,True,False
723,Cn1nccc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)nc3)C2)n1C,0,True,0.4,3.84,0.88,True,False
724,CCOc1ccc2c(c1)CC(NCCN(CC)CC)CC2,0,True,0.8,2.65,0.61,True,True
725,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)CCC(O)N3)CC1,0,True,0.65,2.84,0.7,True,True
726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,True,0.79,2.28,0.77,False,True
727,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,True,0.83,2.65,0.58,False,True
728,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,True,0.69,3.32,0.68,False,True
729,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.72,2.96,0.92,False,True
730,COc1cccc2c1CCC(N(CCC(C)(C)S)Cc1ccccc1)C2,0,True,0.68,2.96,0.81,True,True
731,O=C1Nc2cc(OCCCCN3CCN(c4cccc5sccc45)CC3)ccc2OC1(F)F,0,True,0.5,2.75,0.77,True,False
732,NCCc1c[nH]c2ccc(O)cc12,0,True,0.65,2.13,0.56,False,True
733,CCCCN1CCN(c2cccc3[nH]c(C4=CC=C(Cl)CC4)cc23)CC1,0,True,0.76,2.72,0.64,True,True
734,COc1cccc2c1CC(NCCN)CC2,0,True,0.8,2.65,0.55,True,True
735,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
736,c1ccc(CCN2CCN(c3ccc4ccsc4c3)CC2)cc1,0,True,0.71,1.99,0.51,True,True
737,CN1C=Cc2c(ccc(O)c2O)C(c2ccccc2)C1,0,True,0.78,3.19,0.07,True,False
738,C1=C(c2c[nH]c(CN3CCN(c4ccccc4)CC3)c2)CCNC1,0,True,0.91,2.65,0.74,True,True
739,COc1ccccc1N1CCN(CCCCOc2ccc3ccccc3c2)CC1,0,True,0.51,1.9,0.64,False,False
740,O=C(NCCCCN1CCN(c2ccccc2F)CC1)c1cccnc1,0,True,0.77,1.94,0.47,True,False
741,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C2=O)CC1,0,True,0.76,1.94,0.61,False,True
742,COc1ccc2c(c1)CC(NCCS(C)(=O)=O)CC2,0,True,0.88,2.66,0.53,True,True
743,N#Cc1ccc2c(c1)CCN(CCC1CCC(NC(=O)c3ccnc4ccccc34)CC1)C2,0,True,0.62,2.47,0.82,False,True
744,C1=C(c2ccccc2)CCN(CCCCC2CCC=C(c3ccccc3)C2)C1,0,True,0.48,2.84,0.58,True,False
745,CN1CCc2cc(Cl)c(O)cc2C2c3cccc(C=O)c3CCC21,0,True,0.8,3.49,0.88,False,True
746,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCO1,0,True,0.69,2.87,0.9,True,True
747,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OCc4ccccc4)c3CN1CC2,0,True,0.55,2.82,0.78,False,False
748,C=Cc1ccc2[nH]cc(CCN3CCN(c4ccc(C=C)cc4)CC3)c2c1,0,True,0.68,2.4,0.61,True,True
749,NCCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1,0,True,0.92,1.88,0.53,True,True
750,Cc1cccc(N2CCN(CCCCOc3ccc4c(n3)NC(=O)CC4(C)C)CC2)c1C,0,True,0.66,2.7,0.73,True,True
751,O=C(O)NC1CCC(CCN2CCN(c3cc(Cl)cc(Cl)c3)CC2)CC1,0,True,0.77,2.29,0.66,True,True
752,CN(C)CC1CC2c3ccccc3Oc3ccc(F)cc3C2O1,0,True,0.83,3.43,0.72,False,True
753,CCCN(CCc1cnn2ccccc12)C1CCc2cccc(F)c2C1,0,True,0.66,3.13,0.78,True,True
754,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,0,True,0.58,2.38,0.66,False,False
755,COc1ccccc1N1CCN(CCNC2CCCC2=O)CC1,0,True,0.86,2.6,0.62,True,True
756,CN1CCc2cc(Cl)c(O)cc2C2c3ccc(CO)cc3CCC21,0,True,0.83,3.34,0.78,True,True
757,COc1cc2c(cc1O)C1Cc3sc(CC(C)Cl)cc3CN1CC2,0,True,0.83,3.71,0.56,False,True
758,COC1(C)CN(CCCN2CCN(c3ccccc3)CC2)C1,0,True,0.8,2.2,0.42,True,False
759,O=C1N(CCN2CCN(c3ccccc3OC3CCCC3)CC2)CCN1Cc1ccc(Cl)cc1,0,True,0.55,2.42,0.32,True,False
760,CCN1CCCC1CNC(=O)c1c(O)c(Br)cc(Cl)c1OC,0,True,0.81,2.95,0.92,False,True
761,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,0,True,0.8,2.33,0.92,True,True
762,COc1ccccc1N1CCN(CCCC2(C)NC(=O)NC2=O)CC1,0,True,0.76,2.79,0.78,True,True
763,N#CCC(=O)NC1CCC(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)CC1,0,True,0.75,2.38,0.68,False,True
764,Nc1ccc(N2CCN(CCCCCc3c[nH]c4ccc(F)cc34)CC2)c2c1CNC2,0,True,0.4,2.68,0.66,True,False
765,O=C1Nc2cccc3c2C1(CCCCN1CCN(c2ccc4c(c2)OCCO4)CC1)CCC3,0,True,0.68,3.16,0.66,True,True
766,Cc1ccc(CNCC2(F)CCN(C(=O)c3ccccc3)CC2)nc1,0,True,0.91,2.38,0.56,False,True
767,CC(=O)NC1CCC(CCN2CCN(c3cc(C(C)C)nc(C(C)(C)C)n3)CC2)CC1,0,True,0.74,2.66,0.72,True,True
768,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
769,O=C1CCCc2c(N3CCN(CCCCc4ccc5c(n4)NCC=C5)CC3)cc(F)cc21,0,True,0.69,3.04,0.5,True,False
770,O=C1CCc2ccc(OCCCN3CCN(c4ccc5ccccc5n4)CC3)cc2N1,0,True,0.62,2.32,0.8,True,True
771,CCC(=O)NC1CCC(CCN2CCN(c3cc(C(C)C)cc(C(C)C)c3)CC2)CC1,0,True,0.59,2.48,0.52,True,False
772,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,True,0.61,2.34,0.96,False,True
773,CCCN(CCC)C1CCc2c(O)cccc2C1,0,True,0.86,2.79,1.0,False,True
774,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(Cl)cc32)CC1,0,True,0.76,2.44,0.79,True,True
775,CC(C)(C)c1ccc(-c2nnc(SCCCN3CC4CC4(c4ccc(C(F)(F)F)cc4)C3)n2C2CC2)cc1,0,True,0.22,3.56,0.68,True,False
776,CC(=O)c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c(O)c1,0,True,0.45,2.47,0.77,False,False
777,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc(Cl)c1,0,True,0.62,2.02,0.91,True,True
778,CNC(=O)c1ccc2c(c1)CCOC2CCN1CCN(c2ccc(C)cc2)CC1,0,True,0.85,2.75,0.57,True,True
779,CC1=C(CCN2CCC(c3noc4cc(F)ccc34)CC2)C(=O)N2CCCCN2C1=O,0,True,0.64,2.96,0.79,True,True
780,C=CCN1CCc2c(cc(O)c(O)c2Br)C(c2ccc(O)cc2)C1,0,True,0.55,3.2,0.78,False,False
781,Oc1cc2c(cc1O)C(CSc1ccc3c(c1)OCCO3)NCC2,0,True,0.59,3.18,0.51,True,False
782,Cc1nc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccccc1,0,True,0.49,2.37,0.88,False,False
783,Oc1ccc2c(c1O)-c1cccc3c1C(C2)N(CC(F)(F)F)CC3,0,True,0.78,3.18,0.5,True,False
784,O=C(NCCCCN1CCN(c2cccc3c2OCC3)CC1)c1ccc2c(c1)OCO2,0,True,0.69,2.36,0.57,True,True
785,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cc(F)cc2n1,0,True,0.7,2.62,0.57,True,True
786,CCCN(CC=CI)C1CCc2cccc(OC)c2C1,0,True,0.68,3.2,0.61,False,True
787,Cc1cccc2c1CCC1C2c2cc(O)c(Cl)cc2CCN1C,0,True,0.78,3.32,0.89,False,True
788,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0,True,0.45,2.02,0.59,False,False
789,COc1ccccc1N1CCN(CCN2c3ccccc3Oc3cccc(O)c32)CC1,0,True,0.66,2.37,0.48,True,False
790,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.65,3.17,0.97,False,True
791,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0,True,0.89,3.15,0.56,False,True
792,Cc1c(C(=O)NCCCCN2CCN(c3ccccc3F)CC2)nc(-c2ccccc2)n1-c1ccc(F)cc1,0,True,0.29,2.4,0.54,True,False
793,CC1=C(N)N=C(SCCCN2CCN(c3ccccc3)CC2)N(C)C1=O,0,True,0.47,2.36,0.36,True,False
794,COc1ccccc1N1CCN(CCNc2cccc(Cl)c2C)CC1,0,True,0.85,1.93,0.47,True,False
795,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,0,True,0.78,2.79,0.92,False,True
796,CN1CCN(C2=Nc3cc(Cl)ccc3Sc3ccccc32)CC1,0,True,0.72,2.39,0.62,False,True
797,CCCN1CCC(c2cc(N)ccc2C)CC1,0,True,0.81,2.03,0.6,True,True
798,COc1ccccc1N1CCN(CCC2CC(NC(=O)c3cccnc3)C2)CC1,0,True,0.78,2.21,0.68,True,True
799,COc1ccccc1N1CCN(CCCOc2ccccc2C(=O)N(C)C)CC1,0,True,0.64,1.99,0.66,False,True
800,CCCN(CCC)C1COc2ccc(O)cc2C1,0,True,0.87,2.84,0.55,False,True
801,COc1ccccc1N1CCN(CCCCNc2nc3ccccc3[nH]2)CC1,0,True,0.59,2.13,0.76,True,False
802,CCCN1CCCC2c3cccc(O)c3CCC21,0,True,0.86,3.06,0.82,False,True
803,C=Cc1ccc(OCCN2CCC(c3ccccc3C)CC2)cc1,0,True,0.75,2.02,0.32,True,False
804,COc1cccc2c1CCC(NC1CC1c1ccccc1)C2,0,True,0.93,3.12,0.78,True,True
805,NCCCCN1CCCN(c2cccc(F)c2)CC1,0,True,0.83,1.87,0.59,True,True
806,COc1ccccc1N1CCN(CCNC(=O)c2ccccc2OC)CC1,0,True,0.81,1.82,0.89,True,True
807,COc1ccccc1N1CCN(CCNC(=O)C2CCCc3c(OC)cccc32)CC1,0,True,0.74,2.69,0.53,False,True
808,CN1CCCC2Cc3c(ccc(O)c3O)CC21,0,True,0.67,3.31,0.53,False,True
809,CCCN(CCC)C1Cc2ccc(C=O)cc2C1,0,True,0.72,2.88,0.5,True,False
810,O=C1c2sccc2S(=O)(=O)N1CCCCN1CCN(c2ncccc2C(F)(F)F)CC1,0,True,0.6,2.88,0.51,True,False
811,COc1ccccc1N1CCN(CCCNc2ccccc2C(N)=O)CC1,0,True,0.7,1.94,0.57,False,True
812,COc1cc2c(cc1O)CC1c3cc(O)c(OC)cc3CCN1C2,0,True,0.89,2.94,0.84,False,True
813,CN1CCc2cc(Cl)c(O)cc2C2c3ccc(N)cc3CCC21,0,True,0.73,3.36,0.83,False,True
814,CCCN1CCOC2c3c(ccc(O)c3OS(=O)(=O)O)CCC21,0,True,0.8,3.72,0.55,True,True
815,N#Cc1ccccc1N1CCN(Cc2cc3ccccn3n2)CC1,0,True,0.74,2.43,0.53,True,True
816,C=C1CC2C(CCN2CCCN2CCC(c3noc4cc(F)ccc34)CC2)C1,0,True,0.71,3.6,0.69,True,True
817,COc1ccccc1N1CCN(CCN2CCOc3ccccc3C2=O)CC1,0,True,0.8,2.14,0.51,True,True
818,O=C1NC2(CCc3ccccc32)C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,True,0.57,3.36,0.71,True,False
819,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
820,COc1ccccc1N1CCN(CCCNC(=O)C(=O)N(CCO)CCO)CC1,0,True,0.34,2.35,0.73,True,False
821,Oc1cccc2c1C1CCN(CC3CC3)C1CC2,0,True,0.86,3.23,0.48,True,False
822,COc1ccccc1N1CCN(CCNc2ccccc2C(=O)N(C)C)CC1,0,True,0.8,2.01,0.59,False,True
823,COc1cc2c(cc1O)CC1c3c(cccc3-2)CCN1C,0,True,0.87,2.86,0.61,False,True
824,O=C(NC1CCC(CCN2CCN(c3nsc4ccccc34)CC2)CC1)C(F)(F)F,0,True,0.76,2.59,0.72,False,True
825,Cc1cccc(N2CCN(CCCC(=O)c3ccc(F)cc3)CC2)c1C,0,True,0.73,1.92,0.6,True,True
826,COc1ccccc1N1CCN(CCCC2C(=O)Nc3ccccc32)CC1,0,True,0.85,2.64,0.83,True,True
827,CN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C1CC(O)CN1,0,True,0.8,3.5,0.69,True,True
828,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,0,True,0.8,2.46,0.6,False,True
829,CCCN1CCN(c2ccc(C(C)C#N)cc2)CC1,0,True,0.83,2.53,0.49,True,False
830,COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,0,True,0.86,1.77,0.91,False,True
831,O=C1c2ccccc2CN1CCOCCN1CCN(c2nsc3ccccc23)CC1,0,True,0.55,2.49,0.66,False,False
832,CCN1CCOC2c3cc(O)ccc3CCC21,0,True,0.81,3.27,0.58,False,True
833,COc1cc2c(cc1O)C1Cc3cc(CCCl)sc3CN1CC2,0,True,0.85,3.3,0.75,False,True
834,CCCN(CCC)C1COc2ccc3[nH]cc(C(=O)OC)c3c2C1,0,True,0.83,3.18,0.39,True,False
835,O=C1CCCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,0,True,0.61,2.55,0.92,False,True
836,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cc(F)ccc2F)CC1,0,True,0.52,2.97,0.66,True,False
837,CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,0,True,0.8,2.93,0.94,False,True
838,CC1c2cccc3c2-c2c1ccc1c2C(C3)N(C)CC1,0,True,0.69,3.5,0.92,False,True
839,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,0,True,0.71,2.61,0.84,False,True
840,CCCN1CC(CO)OC2Cc3c(cccc3OC)CC21,0,True,0.92,3.57,0.62,False,True
841,COc1ccccc1N1CCN(CCNc2nc(-c3ccc(Cl)cc3)ns2)CC1,0,True,0.61,2.25,0.57,True,True
842,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,0,True,0.73,2.42,0.81,False,True
843,CCCN(CCc1ccc(Cl)cc1)C1CCc2cc3ccoc3cc2C1,0,True,0.54,2.91,0.83,True,False
844,COc1ccccc1N1CCN(CCNC(=O)c2ccc(I)cc2)CC1,0,True,0.67,1.91,0.9,True,True
845,COc1ccc(C)cc1C1SCC(=O)N1CCCN1CCN(c2cc(C)ccc2C)CC1,0,True,0.62,2.85,0.28,True,False
846,COc1cc2c3c(c1)-c1c(ccc(C)c1O)CC3N(C)CC2,0,True,0.87,2.99,0.77,False,True
847,O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,0,True,0.76,2.0,0.9,False,True
848,C#CCN1CCC2c3cccc(OC)c3CCC21,0,True,0.74,3.35,0.6,True,True
849,CCCC1NCCc2cc(O)c(O)cc21,0,True,0.65,3.01,0.67,False,True
850,COc1ccc(S(=O)(=O)NC2CCC(N3CCC(c4ccccc4OC(C)C)CC3)CC2)cc1OC,0,True,0.51,2.46,0.79,False,False
851,OCCCN1CCCN(c2cccc(Cl)c2Cl)CC1,0,True,0.93,1.97,0.92,True,True
852,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,True,0.83,2.65,0.58,False,True
853,COc1ccccc1N1CCN(CCNc2ccccn2)CC1,0,True,0.89,1.9,0.58,False,True
854,CCCN1CCC(c2cccc(OC3=CCC=CC=C3C)c2)CC1,0,True,0.71,2.75,0.79,True,True
855,COc1ccccc1N1CCN(CCCNc2ncccc2C(=O)N(C)C)CC1,0,True,0.69,2.17,0.69,False,True
856,CCCN1CCCC2Cc3c(ccc(O)c3O)CC21,0,True,0.8,3.27,0.71,False,True
857,CCC1(CCCCN2CCN(c3ccccc3C)CC2)C(=O)Nc2ccc(Br)cc21,0,True,0.55,2.94,0.63,True,False
858,Cc1cccc(N2CCN(CCC3CCC(NC=O)CC3)CC2)c1Cl,0,True,0.79,2.48,0.67,True,True
859,C=CCN1CCc2c(cc(O)c(O)c2Cl)C(c2ccccc2)C1,0,True,0.66,3.01,0.78,False,True
860,COc1cccc2c1CC(NCC1CCC1)CC2,0,True,0.88,2.6,0.5,True,False
