mid,smiles,ref_smiles,IsValid,QED,SAs,GSK3,IsNovel,IsSuccess
1137,COc1ccc(-c2nnc(SCc3cc(C)cc(C)c3)o2)cc1,0,True,0.64,2.04,0.58,True,True
1138,CC(=O)Nc1ccc(Nc2nccc(NC3CC3)n2)cc1,0,True,0.79,2.03,0.64,False,True
1139,O=C(NCC1CCCO1)N1CCC(Nc2ccnc3[nH]ccc23)C1,0,True,0.8,3.28,0.43,True,False
1140,CC(O)Cc1nc2cnc(NC3CCC(CCO)CC3)nc2n1C1CCCC1,0,True,0.68,3.23,0.39,True,False
1141,O=C(c1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1)N1CCCNCC1,0,True,0.43,2.45,0.58,True,False
1142,CC(C)C(O)C(=O)Nc1n[nH]c2ccccc12,0,True,0.75,2.68,0.39,True,False
1143,O=C(Nc1ccccc1)c1ccnc(Nc2ccc(Cl)cc2)n1,0,True,0.76,1.79,0.6,True,True
1144,COc1ccc(-c2ccnc(Nc3cc(OC)cc(OC)c3)n2)c(OC)c1,0,True,0.68,2.11,0.79,True,True
1145,NCCNc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,0,True,0.61,2.67,0.75,True,True
1146,Cc1nc2cc(Nc3ncc(F)c(NC4CCCCC4N)n3)ccc2s1,0,True,0.64,3.28,0.67,True,True
1147,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,0,True,0.29,2.84,0.79,False,False
1148,c1cc(CN2CCCCC2)cc(Nc2nccc(Nc3ccc4c(c3)OCCO4)n2)c1,0,True,0.6,2.32,0.64,True,False
1149,Nc1ncnc2c1c(-c1ccc(N)cc1F)cn2C1CCN(CCN2CCCC2)CC1,0,True,0.61,2.64,0.65,True,True
1150,CC1(C)CC(Nc2nc(Nc3cnn(CCO)c3)ncc2Cl)CCN1,0,True,0.62,3.4,0.63,True,True
1151,Nc1ncnc2c1c(-c1ccc(NC(=O)c3cccc(F)c3)cc1)nn2C1CCNCC1,0,True,0.46,2.48,0.72,True,False
1152,COc1ccc(-c2ccc3[nH]cc(-c4cncc(OC)c4)c3c2)cc1OC,0,True,0.55,2.17,0.53,True,False
1153,Cc1cnc(NC2CCCNC2)nc1-c1cc2c(s1)CCN(C(=O)C(N)C1CC1)C2,0,True,0.68,3.72,0.43,True,False
1154,CC1(C)CNCCC1Nc1ccnc(-c2c[nH]c3ncccc23)n1,0,True,0.69,3.42,0.64,True,True
1155,CC(C)(Nc1cc(-c2c[nH]c3nccnc23)ccn1)C(N)=O,0,True,0.68,2.86,0.7,True,True
1156,Nc1ncnc2c1c(C#Cc1ccccc1)nn2C1CC(CO)C1,0,True,0.7,2.89,0.57,True,True
1157,CN1CCC(N(C)C(=O)c2ccc(Nc3ncc4c(n3)-c3ccc(Cl)cc3NC(=O)C4)cc2)CC1,0,True,0.57,2.67,0.5,True,False
1158,Cc1cccc(Nc2nccc(Nc3ccccc3C(=O)O)n2)c1,0,True,0.66,2.01,0.93,True,True
1159,Cc1c(C=C2C(=O)Nc3ccc(Br)cc32)[nH]c2c1C(=O)N(C)CC2,0,True,0.74,2.83,0.63,True,True
1160,Cn1cc(C2=C(c3cccs3)C(=O)NC2=O)c2ccccc21,0,True,0.74,2.45,0.91,True,True
1161,C#Cc1cccc(Nc2ncc(Br)c(Nc3cc(F)ccc3C#N)n2)c1,0,True,0.61,2.59,0.59,True,True
1162,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(S(C)=O)cc32)c1C,0,True,0.55,3.39,0.83,False,False
1163,COC(=O)c1cnc(NCc2ccccc2F)nc1Nc1ccc2c(c1)OCCO2,0,True,0.6,2.36,0.33,True,False
1164,O=C1NCCc2[nH]c(-c3ccnc(-c4ccc(N5CCN(C(=O)NCC(F)(F)F)CC5)cc4)c3)cc21,0,True,0.51,2.82,0.51,True,False
1165,Cc1cnc(Nc2ccc(OCCN(C)C)cc2)nc1Nc1ccc(F)c(C#N)c1,0,True,0.58,2.41,0.68,True,False
1166,NC(=O)CC1CN(c2nc(Nc3ccc4c(c3)CCC(=O)N4)ncc2F)CCO1,0,True,0.69,3.22,0.43,True,False
1167,C=CC(=O)N1CCCC(n2nc(-c3csc(C(=O)NCC)c3)c3c(N)ncnc32)C1,0,True,0.61,3.42,0.63,True,True
1168,CNC(=O)c1cc(F)cc(F)c1Nc1ccnc(Nc2ccc(S(N)(=O)=O)cc2)n1,0,True,0.47,2.49,0.74,True,False
1169,COc1ccc(-c2ccnc(Nc3ccc(C(=O)N4CCCC4)cc3)n2)cc1OC,0,True,0.67,2.03,0.75,True,True
1170,COc1cccc(-c2cc(=O)[nH]c3n[nH]c(C(=O)NCc4ccncc4)c23)c1,0,True,0.5,2.66,0.37,True,False
1171,CCc1cnc(Nc2ccc(C#N)cc2)nc1C(C#N)c1c(Cl)cccc1Cl,0,True,0.59,3.19,0.53,True,False
1172,C=CCOc1cccc(Nc2ncc(C(F)(F)F)c(OCCC)n2)c1,0,True,0.7,2.47,0.59,True,True
1173,COc1cc(N2CCC(N3CCOCC3)CC2)ccc1Nc1ncc(C(F)(F)F)c(NC2CCCNC2)n1,0,True,0.49,3.32,0.63,True,False
1174,CCN(CC)CCNc1nc(C)c(-c2ccnc(Nc3cccc(O)c3)n2)s1,0,True,0.5,2.57,0.87,True,False
1175,Cc1cnc(NC2CCC(O)CC2)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(F)c2)c1,0,True,0.37,3.26,0.41,True,False
1176,COc1ccc(C=C2SC(=Nc3cccc(Cl)c3)NC2=O)cc1Br,0,True,0.71,2.77,0.67,True,True
1177,CN(CC#N)C(=O)c1ccc(-c2ccncc2)cc1,0,True,0.79,2.04,0.41,True,False
1178,CC1(CNc2nccc(-c3c[nH]c4c3=CCCCC=3=CCC4)n2)CCOCC1,0,False,-19.0,-19.0,0.0,True,False
1179,O=C1NC(=Nc2ccc(Cl)cc2)SC1=Cc1ccc(O)cc1,0,True,0.82,2.68,0.55,False,True
1180,CC(C)Oc1ccc(-c2nccc(Nc3cc(C4CC4)[nH]n3)n2)cc1,0,True,0.7,2.45,0.38,True,False
1181,CC(=O)N1CCCC(Nc2cc(Nc3cccc(Cl)c3)ncn2)C1,0,True,0.89,2.75,0.27,True,False
1182,COc1ccc(F)cc1-c1ccnc(NCc2cccnc2)n1,0,True,0.78,2.09,0.56,True,True
1183,COC(=O)CC(=O)c1ccc(NC(=O)c2ccc(C)cc2)c(O)c1,0,True,0.38,1.94,0.02,True,False
1184,Cc1c(C=C2C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(CCCN1CCOCC1)CC2,0,True,0.7,2.86,0.55,True,True
1185,C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,0,True,0.75,2.22,0.67,True,True
1186,CCn1c(=O)ccc2cnc(Nc3ccc(N4CCOCC4)cc3)nc21,0,True,0.78,2.31,0.65,False,True
1187,COc1ccc2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nn2n1,0,True,0.53,2.65,0.77,True,False
1188,CC1CN(c2ncnc3[nH]ccc23)C(C)CN1C(=O)Nc1ccc(S(C)(=O)=O)cc1F,0,True,0.64,3.49,0.49,True,False
1189,COc1ccc(-c2cc3c(nc2NCc2ccncc2)CCNC3=O)cc1OC,0,True,0.67,2.55,0.52,True,True
1190,CC(C)n1cc(-c2ccnc(NC3CCC(F)(F)CC3)n2)n(-c2ccc(F)cc2)c1=O,0,True,0.63,2.91,0.59,True,True
1191,CN(C)C1CCCN(c2ccc(Nc3ncc(C(F)(F)F)c(NCCCN4CCC4)n3)cc2)C1,0,True,0.52,3.03,0.69,True,False
1192,Cc1ncc(NC(=O)Nc2ccc(CN3CCCCC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,0,True,0.23,2.76,0.64,True,False
1193,O=C(NCCOc1cccnc1)c1ccc2[nH]nc(-c3ccc(F)cc3)c2c1,0,True,0.5,2.18,0.38,True,False
1194,CN(c1ccccc1CNc1nc(Nc2ccc(Cl)cc2)ncc1C(F)(F)F)S(C)(=O)=O,0,True,0.49,2.52,0.66,True,False
1195,CC1CCN(c2ccnc3[nH]cc(-c4ccnc(N)n4)c23)CC1,0,True,0.76,2.63,0.77,True,True
1196,CCN1CCN(c2ccc(Nc3ncc4c(=O)n(C)n(C5CC5)c4n3)cc2)CC1,0,True,0.72,2.65,0.52,True,True
1197,Nc1ncc(-c2ccccc2C(=O)O)cc1-c1ccncc1,0,True,0.77,2.07,0.45,True,False
1198,Cc1ccc(NC(=O)c2c(C)csc2NC(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,0,True,0.44,2.3,0.04,True,False
1199,C=CC(=O)N1CCc2cnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc2C1,0,True,0.78,2.58,0.58,True,True
1200,Oc1cccc(Nc2ncc(Br)c(NC3CCN(CCO)C3)n2)c1,0,True,0.6,2.91,0.62,True,False
1201,COCCN1CCC(c2ccc(Nc3ncc(F)c(NC4=CCC(F)C=C4F)n3)cc2)CC1,0,True,0.57,3.48,0.69,True,False
1202,CN1C(=O)C(C)(C)c2cc(Nc3ncc(F)c(Nc4cc(C5CC5)[nH]n4)n3)ccc21,0,True,0.59,2.85,0.73,True,False
1203,OCCNc1ncnc2c1c(-c1ccc(F)cc1F)cn2-c1ccc(F)cc1,0,True,0.55,2.45,0.17,True,False
1204,N#CCC(=O)N1CCCCC1c1ccnc(Nc2cnn(C3CCNCC3)c2)n1,0,True,0.8,3.47,0.57,True,True
1205,Cc1ccc(C2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)cc1,0,True,0.71,3.0,0.92,False,True
1206,COC(=O)c1c2c(c3c([nH]c4ccccc43)c1O)CCC(N(C)C(C)C)C2,0,True,0.69,3.3,0.13,True,False
1207,Cc1ccc(-c2ccnc(NC3COC4C(NCc5cccnc5)COC34)n2)cc1,0,True,0.65,3.69,0.48,True,False
1208,Cc1c[nH]c2nccc(-c3cccc(NC(=O)N4CCOCC4)c3)c12,0,True,0.75,2.36,0.4,True,False
1209,Cn1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,0,True,0.54,2.55,0.79,True,False
1210,Nc1ncnc2nc(-c3ccc(Oc4ccc(Cl)cc4)cc3)[nH]c12,0,True,0.59,2.2,0.4,True,False
1211,Nc1ccnc(Nc2cc(Cl)c(O)c(Cl)c2)n1,0,True,0.73,2.34,0.53,True,True
1212,Cc1cnc(Nc2ccc3c(c2)CCNC32CC2)nc1NCC1CCC(N)CC1,0,True,0.62,3.36,0.56,True,True
1213,COCC(C)(C)CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,0,True,0.65,2.86,0.74,True,True
1214,CN(C)Cc1cc(Nc2ncc(F)c(-n3cc(C(N)=O)c4ccccc43)n2)cc(C(F)(F)F)c1,0,True,0.4,2.75,0.6,True,False
1215,Nc1nccc(Oc2ccc3c(c2)NC(=O)CC3)n1,0,True,0.85,2.44,0.23,True,False
1216,c1nc(NCC2CCCC2)c2cc[nH]c2n1,0,True,0.83,2.37,0.49,True,False
1217,COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1OC,0,True,0.7,2.01,0.8,True,True
1218,COc1cc(C=C2SC(=Nc3ccc(F)cc3F)NC2=O)ccc1OC(C)=O,0,True,0.48,2.83,0.42,True,False
1219,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCNCC1,0,True,0.55,2.41,0.76,True,False
1220,CC(O)Cn1cc(-c2ccnc3[nH]c(C4=CCNCC4)cc23)cn1,0,True,0.69,3.53,0.49,True,False
1221,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1Cl,0,True,0.75,2.38,0.9,False,True
1222,O=C(Nc1n[nH]c2ccc(F)cc12)c1cccc(N2CCC(NCC3CC3)CC2)n1,0,True,0.58,2.56,0.58,True,False
1223,Cc1cccc(C(C)C)c1Oc1ccnc2[nH]cc(C3=C(O)C(C)C(=O)NC3=O)c12,0,True,0.56,3.55,0.52,True,False
1224,CC(N=Nc1nccc(-c2ccncc2)n1)c1ccc(F)cc1,0,True,0.67,3.11,0.45,True,False
1225,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnccc2S(C)(=O)=O)c1,0,True,0.7,2.63,0.53,True,True
1226,O=C1Nc2cccc3cccc(c23)N1CCCCN1CCC2C1Cc1ccc(F)cc1N2c1ccccc1,0,True,0.29,3.55,0.15,True,False
1227,O=C1NC(=O)C(c2cn(CCO)c3ccccc23)=C1c1c[nH]c2ccccc12,0,True,0.48,2.49,0.9,True,False
1228,COc1ccc(C=C2SC(=Nc3ccc(C(C)C)cc3)NC2=O)cc1[N+](=O)[O-],0,True,0.45,2.8,0.69,True,False
1229,Cc1cc(Nc2ncc3ccn(C4CCCCC4)c3n2)ccc1N1CCNCC1,0,True,0.69,2.58,0.48,True,False
1230,O=C1Nc2ccc(C(=O)N3CCC3)cc2C1=Cc1cc(F)cc(Br)c1,0,True,0.78,2.34,0.52,True,True
1231,COc1cccc(Nc2ncc3ncn(CCc4ccccc4)c3n2)c1,0,True,0.58,2.13,0.65,True,False
1232,Cc1cc(-c2ccnc(Nc3cnn(CC4CCCCC4)c3)n2)ccc1O,0,True,0.69,2.46,0.7,True,True
1233,CC1(C)Oc2cnccc2-c2[nH]c(=O)ncc2C1=O,0,True,0.77,3.11,0.33,True,False
1234,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCCC4)nc3)n2)n1C(C)C,0,True,0.71,2.62,0.77,True,True
1235,Cc1ncc(-c2ccnc(NC3CCN(Cc4ccccc4)CC3)n2)n1C(C)C,0,True,0.68,2.45,0.53,False,True
1236,CNc1nc(Nc2ccc3c(c2)CN(C)CC3)ncc1F,0,True,0.91,2.42,0.75,True,True
1237,O=C1NC(=O)C(c2cn(CCCO)c3ccccc23)=C1c1c[nH]c2ccccc12,0,True,0.46,2.5,0.92,True,False
1238,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCC4CCCCN4)cc23)c1,0,True,0.62,3.03,0.6,True,True
1239,CNc1cccc(Oc2ncccn2)c1,0,True,0.83,2.07,0.04,True,False
1240,Cn1cc(Nc2ncc3ccn(Cc4ccccc4N4CCOCC4)c3n2)cn1,0,True,0.57,2.63,0.59,True,False
1241,Cc1ncc(-c2ccnc(Nc3ccc(Cl)c(Cl)c3)n2)s1,0,True,0.73,2.33,0.86,True,True
1242,CC(C)n1cc(Nc2ncc(F)c(Nc3ccccc3)n2)cn1,0,True,0.75,2.34,0.83,True,True
1243,O=c1[nH]cnc2[nH]cc(-c3ccncc3)c12,0,True,0.64,2.58,0.72,True,True
1244,CC(C)(C)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1,0,True,0.55,2.18,0.84,True,False
1245,CN(C)S(=O)(=O)N1CC(Nc2ncnc3[nH]ccc23)CCC1CN,0,True,0.69,3.68,0.55,True,True
1246,CC(=O)N1CCN(c2ccc(Nc3ncc4cc(C#N)c(=O)n(C)c4n3)cc2)CC1,0,True,0.71,2.5,0.58,True,True
1247,COc1ccc(Nc2ncc(C(F)(F)F)c(C)n2)cc1C1=CCN(C)CC1,0,True,0.86,2.7,0.54,True,True
1248,Cc1cnc(Nc2cc(C)n(C(C)C)n2)nc1NCC1CCCC1,0,True,0.83,2.71,0.37,True,False
1249,COc1cc(Nc2nccc(-c3ccncc3)n2)cc(OC)c1OC,0,True,0.74,2.14,0.66,True,True
1250,CCc1ccc(-c2nc(N3CCN(C)CC3)sc2-c2ccnc(NC3CC3)n2)cc1,0,True,0.65,2.5,0.66,True,True
1251,COc1ccc(Nc2ccnc(Nc3cccc(OC)c3)n2)cc1OC,0,True,0.67,2.01,0.76,True,True
1252,N#CCC1(n2cc(-c3ncnc4[nH]ccc34)cn2)CN(C2CC(=O)NC2=O)C1,0,True,0.62,3.77,0.54,True,True
1253,O=C1Nc2ccc(C(F)(F)F)cc2C1=Cc1cc(Br)c(O)c(Br)c1,0,True,0.56,2.52,0.76,True,False
1254,COc1ccccc1C(=O)N1CCCC(c2n[nH]c3ncccc23)C1,0,True,0.8,2.79,0.17,True,False
1255,O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccccc12,0,True,0.74,2.16,0.86,False,True
1256,CCc1nc(C(C)C#N)cc(N2CCCC(C(=O)N3CCCC3)C2)n1,0,True,0.84,3.45,0.07,True,False
1257,COc1ccc(Nc2nccc(C(=O)Nc3ccc(F)c(F)c3)n2)cc1,0,True,0.73,1.99,0.49,True,False
1258,Cc1cccc(Nc2nccc(N(C)C3CCc4ccccc43)n2)c1,0,True,0.76,2.79,0.54,True,True
1259,Cc1cc(F)cc(NC(=O)Nc2ccc(-c3ccc(=O)[nH]n3)cc2)c1,0,True,0.68,2.13,0.44,True,False
1260,COc1cc2c(cc1OC)C1Cc3cc(NC(C)=O)c(OC)cc3CN1CC2,0,True,0.88,2.85,0.02,True,False
1261,Cc1cc(-c2ccnc(N)n2)[nH]c1C(=O)N(C)C,0,True,0.83,2.79,0.5,True,False
1262,CC(C)Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1,0,True,0.79,2.16,0.5,True,False
1263,Cc1cc(-c2ccc3c(N)n[nH]c3c2)ccn1,0,True,0.67,2.29,0.73,True,True
1264,NC(=O)Cc1cnc(-c2ccccc2)c(-c2ccncc2)c1,0,True,0.8,2.08,0.27,True,False
1265,O=C1Nc2cc(Cl)ccc2C1=Cc1cccc(OC2CCN(CC3CC3)CC2)c1,0,True,0.7,2.44,0.42,True,False
1266,COc1cc(OC)c(Cl)c(-c2c[nH]c3ncnc(N)c23)c1OC,0,True,0.76,2.69,0.53,True,True
1267,Cc1cccc(Nc2nccc(C(=O)Nc3cccc(Cl)c3)n2)c1,0,True,0.74,1.94,0.6,True,True
1268,CN1CCN(c2ccc(Nc3nccc(-c4c[nH]c5cc(F)ccc45)n3)nc2)CC1,0,True,0.54,2.54,0.7,True,False
1269,COc1cc(Nc2nccc(-c3ccc(Br)s3)n2)cc(OC)c1OC,0,True,0.62,2.31,0.75,True,True
1270,CC(C)(O)C1CCC(Nc2nc(Nc3cc(Cl)cc(Cl)c3)ncc2F)CC1,0,True,0.61,2.62,0.69,True,True
1271,COc1cccc(Nc2nccc(C(=O)NCCc3ccccc3Cl)n2)c1,0,True,0.65,2.06,0.59,True,True
1272,Cn1cc(Nc2nccc(NC3CCC(C(N)=O)C3)n2)cn1,0,True,0.76,3.32,0.57,True,True
1273,COc1cc(Nc2nccc(NC3CC3)n2)cc(C(F)(F)F)c1,0,True,0.88,2.32,0.7,True,True
1274,COC(=O)N1CCc2ccc(Nc3ncc(F)c(NCC4CC4)n3)cc21,0,True,0.85,2.55,0.6,True,True
1275,CC(Nc1nccc(-c2c[nH]c3cc(Cl)ccc23)n1)c1ncc[nH]1,0,True,0.52,3.13,0.66,True,False
1276,COc1ccc(C=C2SC(=Nc3cccc(Br)c3)NC2=O)cc1[N+](=O)[O-],0,True,0.44,2.86,0.63,True,False
1277,O=C(NCC1CCOC1)c1ccc2cnc(NC3CCC(O)CC3)nc2c1,0,True,0.75,2.96,0.34,True,False
1278,CCc1ccccc1Nc1nccc(-c2cnc[nH]2)n1,0,True,0.76,2.36,0.59,True,True
1279,CN1CCN(c2ccc(-c3ccnc4[nH]c(=O)c5c(c34)C(C)(C)NC5=O)cc2)CC1,0,True,0.69,2.84,0.45,True,False
1280,CC(Nc1nccc(-c2c(C3CC3)n(-c3ccccc3)c3ncnc(N)c23)n1)c1ccccc1,0,True,0.36,3.13,0.63,True,False
1281,c1cc(Nc2nccc(C3CCCCCC3)n2)cc(N2CCOCC2)c1,0,True,0.82,2.28,0.64,True,True
1282,COc1cc(N2CCN(C(C)C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,0,True,0.36,2.68,0.68,True,False
1283,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,0,True,0.78,2.4,0.87,False,True
1284,c1cc2c3c(c[nH]c3c1)-c1nc(NC3CCNCC3)ncc1C2,0,True,0.53,2.76,0.51,True,False
1285,COc1cc(Nc2nccc(N3CCC(C(N)=O)CC3)n2)ccc1-c1cc(C)cc(F)c1,0,True,0.61,2.45,0.66,True,True
1286,Nc1nc(NC2CCCCC2)sc1C(=O)C1CCCNC1,0,True,0.75,3.12,0.36,True,False
1287,COc1ccc(C=C2SC(=S)NC2=O)cc1F,0,True,0.66,2.32,0.51,False,True
1288,COc1cccc(Nc2ccnc(Nc3ccc(Cl)cc3)n2)c1,0,True,0.72,1.91,0.75,True,True
1289,O=C1Cc2cc(Nc3ncc(F)c(NC4CCCC4)n3)ccc2N1,0,True,0.8,2.46,0.7,True,True
1290,Nc1n[nH]c2ccc(-c3ccccc3F)cc12,0,True,0.67,2.02,0.79,True,True
1291,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CNCC3)=C1c1c[nH]c2ccccc12,0,True,0.45,2.95,0.89,True,False
1292,CCn1c(=O)c2cnc(Nc3ccc4c(c3)CNCC4)nc2n1-c1ccnc(C(C)(C)O)c1,0,True,0.43,3.18,0.58,True,False
1293,N#CCCNc1cc(-c2c[nH]c3ncccc23)cc(F)n1,0,True,0.57,2.74,0.86,True,False
1294,CC1CCCN(c2ccnc(Nc3cccc(C(=O)O)c3)n2)C1,0,True,0.9,2.56,0.59,True,True
1295,Cc1cc(C2=CCN(C)C(c3ccnc4[nH]c(C(F)(F)F)cc34)=C2)ccc1O,0,True,0.66,3.26,0.54,True,True
1296,CC1COCCC1Nc1nccc(-c2cc3c(cn2)C(C)CNC3=O)n1,0,True,0.88,3.94,0.5,True,False
1297,Nc1c(C2=CC=CCC2)c2c(n1-c1ccc3ccccc3c1)CNCC2,0,True,0.72,2.97,0.13,True,False
1298,Cc1ccc(O)c(Nc2nccc(-c3ccc(Br)cc3)n2)c1,0,True,0.67,2.03,0.53,True,True
1299,Cn1nccc1Nc1nccc(-c2cc3n(c2)C(C(=O)NC2CC2)CCO3)n1,0,True,0.7,3.67,0.64,True,True
1300,c1ccc(Nc2ncc(Br)c(NC3CC3)n2)cc1,0,True,0.91,2.05,0.75,True,True
1301,C=CC(=O)N1CC2C(c3ncnc4[nH]ccc34)=CC=CC2C1,0,True,0.86,4.08,0.45,True,False
1302,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2ccc(C(N)=O)cc2)c1,0,True,0.71,2.24,0.56,True,True
1303,Cc1ccc(CNc2nc(Nc3cccc(C(F)(F)F)c3)ncc2F)o1,0,True,0.63,2.39,0.69,True,True
1304,CC(C)(C)c1cnc(NC(=O)c2ccnc3[nH]c(C4=CCCC4)cc23)nc1,0,True,0.72,2.83,0.36,True,False
1305,Nc1ncnc2c1c(C1=CCCC=C1)cn2-c1ccc(C(F)(F)F)cc1,0,True,0.72,2.85,0.51,True,True
1306,CN1CCN(c2ccc(Nc3ncc4cc(Br)c(=O)n(C5COC5)c4n3)cc2)CC1,0,True,0.63,2.69,0.6,True,True
1307,CC(=O)Oc1cccc(Nc2ncc(C(N)=O)c(NC3CC3)n2)c1,0,True,0.55,2.28,0.6,True,False
1308,O=C1Nc2ccc(Cl)cc2C1=Cc1ccc(Cl)cc1,0,True,0.77,1.97,0.71,False,True
1309,OCCN1CCCC(c2ccc3[nH]ncc3c2)C1,0,True,0.87,2.78,0.58,True,True
1310,O=C1Nc2ccc(F)cc2C1=Cc1ccc(F)c(Cl)c1,0,True,0.79,2.14,0.62,True,True
1311,COc1ccc(Nc2nccc(-c3ccccn3)n2)cc1OC,0,True,0.78,1.98,0.84,True,True
1312,CC(=O)Nc1cccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)c1,0,True,0.36,2.67,0.75,True,False
1313,Cc1ccc2c(c1)-c1[nH]c3ccc(C(C)C)cc3c1CC(=O)N2,0,True,0.67,2.44,0.84,True,True
1314,CNc1nc(Nc2cnc(F)cc2F)ncc1Cl,0,True,0.84,2.74,0.58,True,True
1315,COc1cccc(Nc2ncnc3[nH]ccc23)c1,0,True,0.74,2.1,0.56,True,True
1316,CN(c1cccnc1)c1ccnc(Nc2ccc(F)c(Cl)c2)n1,0,True,0.78,2.35,0.61,True,True
1317,CNC(=O)c1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1NC1CC1,0,True,0.7,2.33,0.73,True,True
1318,CN1CCN(c2cccc(Nc3ncc4cc(C(=O)O)c(=O)n(C5CCCC5)c4n3)c2)CC1,0,True,0.61,2.54,0.57,True,True
1319,CCCCNc1nc(Nc2ccc(F)c(C)c2)ncc1C(F)(F)F,0,True,0.58,2.32,0.66,True,False
1320,N#CC1(c2cc(C(N)=O)ccc2Cl)CCN(c2ncnc3[nH]ccc23)CC1,0,True,0.73,2.87,0.66,True,True
1321,Cc1c(Br)ccc(OC2CCNCC2)c1-c1nn2c3c(cccc13)CCN(C)CC2,0,True,0.62,2.97,0.24,True,False
1322,COCC(C)CNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,0,True,0.67,3.13,0.69,True,True
1323,CNC(=O)c1ccc(-c2ccnc(Nc3cccc(O)c3)n2)cc1,0,True,0.69,2.0,0.84,True,True
1324,NCCNc1ncc2c(n1)-c1[nH]c3ccc(C(F)(F)F)cc3c1CC(=O)N2,0,True,0.56,2.97,0.63,True,False
1325,COc1ccc2c(c1)NC(=O)Cc1c-2[nH]c2ccc(C(=O)O)cc12,0,True,0.68,2.37,0.85,True,True
1326,CN(Cc1nc2cc(N3CCOCC3)ccc2c(=O)n1C)Cc1ccccc1,0,True,0.68,2.24,0.03,True,False
1327,NC(=O)N1CCC(n2cc(-c3ccc4c(c3)CCC4=O)c3c(N)ncnc32)CC1,0,True,0.7,2.72,0.65,True,True
1328,CC1CCN(c2cnc(Nc3ccc(Cl)c(Cl)c3)nc2NCC2CCCO2)C1=O,0,True,0.69,3.42,0.49,True,False
1329,COC(=O)c1ccc2c(c1)C(=Cc1cccc(F)c1)C(=O)N2,0,True,0.68,2.09,0.68,True,True
1330,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1,0,True,0.69,3.68,0.57,False,True
1331,CC1(CNc2ncc(N)c(-c3c[nH]c4c(F)cc(F)cc34)n2)CCOC(=O)N1,0,True,0.55,3.84,0.43,True,False
1332,CC(C)(C)OC(=O)Nc1cnc2[nH]cc(-c3ccccc3)c2c1,0,True,0.73,2.15,0.79,True,True
1333,CC1CCN(c2ncnc3[nH]ccc23)C(CN)C1,0,True,0.84,3.48,0.71,True,True
1334,CCn1c(=O)c2cnc(Nc3ccc4c(c3)CCN(C)C4)nc2n1-c1ccnc(C(C)(C)C)c1,0,True,0.5,3.05,0.57,True,False
1335,CC(C)(C)c1noc(CNC(=O)c2ccnc3nc(-c4ccccc4)[nH]c23)n1,0,True,0.57,2.56,0.72,True,False
1336,COc1cc(Nc2ncc3c(n2)N(C)CN(c2c(Cl)cccc2Cl)C3=O)ccc1N1CCN(C)CC1,0,True,0.52,2.85,0.59,True,False
1337,COc1cccc(C=C2SC(=Nc3ccccc3Cl)NC2=O)c1,0,True,0.85,2.66,0.62,True,True
1338,C#Cc1cc(C(=O)Nc2n[nH]c3c2CN(C)C3)ccc1F,0,True,0.83,2.81,0.42,True,False
1339,Cc1cc(Nc2ncc3c(n2)-c2sc(NC4CCNCC4)nc2CC3)ccc1F,0,True,0.6,2.85,0.62,True,False
