"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1095065";"";"None";"484.60";"1";"6.50";"19";"Cc1cc(C)cc([C@@H](CC(C)C)NC(=O)c2cc(Oc3cccc(C#N)c3)ccc2CCC(=O)O)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1117301";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1158583";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL293242";"";"None";"392.54";"0";"4.03";"3";"CCCC1([C@@H](O)C/C=C/C2[C@H](O)CC(=O)[C@@H]2C/C=C/CCCC(=O)O)CCC1";"EC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763192";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP2 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL182572";"";"None";"365.43";"0";"4.44";"9a";"CCCCOc1ccc(C(=O)n2c(C)c(CC(=O)O)c3ccccc32)cc1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"15.54";"0.29";"1.24";"8.29";"0";"CHEMBL875211";"Binding affinity for mouse Prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL64246";"";"None";"398.97";"0";"4.68";"4";"CCC1([C@@H](O)C/C=C/[C@@H]2[C@@H](C/C=C\CCCC(=O)O)[C@H](Cl)C[C@H]2O)CCC1";"EC50";"'='";"2.8";"nM";"8.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763192";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP2 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL293697";"";"None";"420.59";"0";"4.81";"12";"CCCCCC1([C@@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O)CCC1";"Ki";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"18.31";"0.35";"2.89";"8.12";"0";"CHEMBL763366";"Binding affinity towards mouse Prostanoid EP2 receptor expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL2036309";"";"None";"454.59";"0";"3.80";"3d";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2ccccn2)c1";"Ki";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"11.47";"0.22";"1.41";"5.75";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1957436";"";"None";"529.08";"2";"5.40";"4d";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3ccc(Cl)cc3)c2)n1";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"16.58";"0.34";"3.37";"9.67";"1";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036324";"";"None";"551.72";"2";"5.36";"4k";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3nc4ccccc4s3)c2)n1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"14.18";"0.29";"2.46";"7.55";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036319";"";"None";"524.66";"1";"4.76";"4e";"COc1ccc(-c2cccc(C[C@H](O)/C=C/[C@H]3CCC(=O)N3CCSc3nc(C(=O)O)cs3)c2)cc1";"Ki";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"15.32";"0.30";"3.28";"8.04";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036326";"";"None";"549.67";"2";"5.20";"4m";"Cc1ccc2oc(-c3cccc(C[C@H](O)/C=C/[C@H]4CCC(=O)N4CCSc4nc(C(=O)O)cs4)c3)nc2c1";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"13.97";"0.28";"2.48";"6.58";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2037292";"";"None";"570.09";"2";"5.55";"4q";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3nc4cc(Cl)ccc4o3)c2)n1";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"12.58";"0.26";"1.62";"6.14";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1957437";"";"None";"544.70";"2";"5.90";"4h";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3ccc4ccccc4c3)c2)n1";"Ki";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"14.06";"0.28";"1.76";"8.44";"1";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL439934";"";"None";"420.52";"0";"3.83";"3b";"COCc1cccc(C[C@H](O)/C=C/[C@@H]2[C@@H](C/C=C/CCCC(=O)O)[C@H](F)C[C@H]2O)c1";"Ki";"'='";"58.0";"nM";"7.24";"";"";"UO_0000065";"17.21";"0.33";"3.41";"8.32";"0";"CHEMBL763368";"Affinity for mouse Prostanoid EP2 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL3586360";"";"None";"423.88";"0";"4.51";"52";"O=c1cc(CN2CCOc3c(Cl)cc(-n4ccc5cc(F)ccc54)cc3C2)cc[nH]1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3588437";"Antagonist activity at mouse EP2 receptor overexpressed in human ECV304 cells assessed as inhibition of prostaglandin E2-induced cAMP production";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"ECV-304";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL3585259";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307513";"";""
"CHEMBL594423";"";"None";"410.51";"1";"5.28";"7";"Cc1ccc(/C=C/C(=O)O)c(OCCC2(C)CCc3c(C)c(O)c(C)c(C)c3O2)c1";"Ki";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"12.77";"0.24";"-0.04";"6.90";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL294585";"";"None";"392.54";"0";"4.03";"10";"CCCC1([C@@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O)CCC1";"EC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763192";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP2 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL2036307";"";"None";"453.60";"0";"4.40";"3b";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2ccccc2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036313";"";"None";"510.68";"2";"5.01";"3h";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2nc3ccccc3s2)c1";"Ki";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"12.03";"0.24";"1.13";"6.77";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2036318";"";"None";"508.67";"2";"5.06";"4c";"Cc1ccc(-c2cccc(C[C@H](O)/C=C/[C@H]3CCC(=O)N3CCSc3nc(C(=O)O)cs3)c2)cc1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"17.10";"0.34";"3.64";"9.59";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2037291";"";"None";"563.70";"2";"5.51";"4p";"Cc1cc(C)c2oc(-c3cccc(C[C@H](O)/C=C/[C@H]4CCC(=O)N4CCSc4nc(C(=O)O)cs4)c3)nc2c1";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"13.52";"0.27";"2.11";"6.53";"0";"CHEMBL2038098";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2034814";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL303787";"";"None";"424.58";"0";"2.71";"10";"Cc1ccccc1C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCSCC(=O)O";"Ki";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.19";"0.27";"2.89";"5.91";"0";"CHEMBL763367";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP2 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL1819622";"";"None";"501.37";"2";"5.15";"6d";"CN1C[C@@H](COc2ccc(C(=O)Nc3cc(CC(=O)O)ccc3Cl)c(Cl)c2)Oc2ccccc21";"Ki";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"14.67";"0.30";"2.21";"8.35";"0";"CHEMBL1821223";"Displacement of [3H]PGE2 from mouse prostaglandin EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1817571";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308072";"";""
"CHEMBL1813121";"";"None";"504.97";"2";"5.19";"4b";"Cc1c(CC(=O)O)c2ccccc2n1C(=O)c1ccc(OC[C@@H]2CN(C)c3ccccc3O2)cc1Cl";"Ki";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"12.32";"0.24";"1.03";"7.68";"0";"CHEMBL1815359";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1811829";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308072";"";""
"CHEMBL2315049";"";"None";"461.36";"1";"6.08";"11";"CC(C)CNC(=O)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320402";"Antagonist activity at mouse EP2 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL1813119";"";"None";"500.55";"1";"4.55";"3e";"COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(OC[C@@H]2CN(C)c3ccccc3O2)cc1";"Ki";"'='";"310.0";"nM";"6.51";"";"";"UO_0000065";"13.00";"0.24";"1.96";"7.21";"0";"CHEMBL1815359";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1811829";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308072";"";""
"CHEMBL594210";"";"None";"388.42";"0";"4.40";"11";"O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1OCCc1cc2ccccc2o1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL603633";"";"None";"402.45";"0";"4.17";"19";"O=C(O)COc1ccc(Cn2cccn2)cc1OCCc1ccc2ccccc2c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL361452";"";"None";"395.46";"0";"4.45";"1a";"CCCCOc1ccccc1C(=O)n1c(C)c(CC(=O)O)c2cc(OC)ccc21";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL875211";"Binding affinity for mouse Prostanoid EP2 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL1091744";"";"None";"610.68";"1";"4.11";"20";"O=C(CCc1ccc(Cn2cccn2)cc1OCCc1cccc(N2CCOCC2)c1)NS(=O)(=O)c1ccc(F)c(F)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1104420";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1156219";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";""
"CHEMBL1090937";"";"None";"554.62";"1";"4.16";"22";"CN(CCOc1cc(Cn2cccn2)ccc1CCC(=O)NS(=O)(=O)c1ccc(F)c(F)c1)c1ccccc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1104420";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1156219";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3308072";"";""
"CHEMBL604897";"";"None";"415.49";"0";"4.68";"13";"O=C(O)/C=C/c1ccc(CN2CCCC2=O)cc1OCCc1ccc2ccccc2c1";"Ki";"'='";"5900.0";"nM";"5.23";"";"";"UO_0000065";"12.59";"0.23";"0.55";"7.82";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL595830";"";"None";"416.48";"0";"4.31";"21";"O=C(O)COCc1ccc(Cn2cccn2)cc1OCCc1ccc2ccccc2c1";"Ki";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"14.13";"0.26";"1.58";"8.00";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL593526";"";"None";"476.57";"1";"5.21";"3";"Cc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1cc(Cn3ccnc3)ccc1/C=C/C(=O)O)O2";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073244";"Displacement of [3H]PGE2 from mouse EP2 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL1929547";"";"None";"417.62";"0";"4.93";"21";"CCCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=S)N2CCCCCCC(=O)O)c1";"Ki";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"12.37";"0.24";"0.24";"8.50";"0";"CHEMBL1932309";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1929526";"";"None";"403.52";"0";"3.32";"1";"COCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCCCCCC(=O)O)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1932309";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1929530";"";"None";"393.51";"0";"2.87";"4";"Cc1cccc(C[C@H](O)/C=C/[C@H]2COC(=O)N2CCSCCCC(=O)O)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1932309";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1929541";"";"None";"437.63";"0";"4.23";"15";"CCCc1cccc(C[C@H](O)/C=C/[C@H]2CSC(=O)N2CCSCCCC(=O)O)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1932309";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1813116";"";"None";"484.55";"0";"4.85";"3b";"Cc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(OC[C@@H]2CN(C)c3ccccc3O2)cc1";"Ki";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"13.35";"0.25";"1.62";"7.99";"0";"CHEMBL1815359";"Displacement of [3H]-PGE2 from mouse EP2 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2488";"Prostanoid EP2 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1811829";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3308072";"";""
