Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type
CHEMBL3805134,,None,390.48,0,2.78,6,O=C(O)CCC[C@H]1CC[C@@H]2[C@@H](/C=C/[C@@H](O)COc3ccccc3)[C@H](O)C[C@@H]2O1,EC50,'=',4600,nM,5.34,,,UO_0000065,,,,,0,CHEMBL3808243,Agonist activity at human EP4 receptor expressed in CHO cells assessed as increase in intracellular cAMP level after 30 mins by HTRF method,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3804774,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3308072,,
CHEMBL1910023,,None,467.44,1,5.71,1b,O=C(O)c1ccc(C2(NC(=O)c3cccc4c3Oc3cc(C(F)(F)F)ccc3CC4)CC2)cc1,IC50,'=',1000,nM,6,,,UO_0000065,,,,,0,CHEMBL1913310,Antagonist activity at human EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by bead-based proximity assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909549,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307715,,
CHEMBL3186763,,None,367.41,0,2.75,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3260419,,None,308.33,0,4.53,6,Cc1oc(C(=O)O)cc1COc1ccc(-c2ccccc2)cc1,IC50,'=',1000,nM,6,,,UO_0000065,19.46,0.36,1.47,10.06,0,CHEMBL3266970,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
CHEMBL3260429,,None,362.3,1,5.24,17,O=C(O)c1cc(COc2ccc(-c3ccccc3)cc2)c(C(F)(F)F)o1,Ki,'=',1300,nM,5.89,,,UO_0000065,16.25,0.31,0.65,9.86,0,CHEMBL3266970,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in cell membranes by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259671,1,Scientific Literature,Bioorg Med Chem Lett,2014,None,,
CHEMBL815,DINOPROST,4,354.49,0,3.04,9,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,IC50,'=',4200,nM,5.38,,,UO_0000065,15.17,0.29,2.34,5.49,0,CHEMBL767813,In vitro binding at EP4 human prostaglandin receptor using [3H]PGE-2 as radioligand,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134785,1,Scientific Literature,J Med Chem,2001,None,,
CHEMBL3793892,,None,423.92,0,4.1,4e,Cc1cc(OC[C@@H]2[C@H]3CC[C@H](c4nc(C(=O)O)cs4)O[C@H]3C[C@H]2O)ccc1Cl,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3794978,Agonist activity at human EP4 receptor expressed in CHO cells assessed as cAMP level by HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3792278,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308072,,
CHEMBL37853,CLOPROSTENOL,None,424.92,0,3.2,3,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(Cl)c2)[C@H](O)C[C@@H]1O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL767812,Affinity for Prostanoid EP4 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132967,1,Scientific Literature,J Med Chem,2000,CHEMBL3308072,,
CHEMBL3937596,,None,491.6,1,5.19,BDBM190276,C[C@@H](CCCc1ccccc1)[C@@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCc1ccc(C(=O)O)s1,EC50,'=',5.68,nM,8.25,,340569,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1644019,,None,539.53,2,7.1,7d,Cc1cc(C)c2sc(C(=O)N(C)C)c(-c3ccc(CCNC(=O)Cc4c(Cl)cccc4Cl)cc3)c2c1,Ki,'=',11,nM,7.96,,,UO_0000065,14.75,0.3,0.86,16.11,0,CHEMBL1645712,Ratio of Ki for EP4 receptor to EP4 receptor in presence of 10% HSA,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641502,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,
CHEMBL1645150,,None,443.5,0,3.54,1r,C[C@H](NC(=O)c1cccc2c1N(Cc1cccc(C(N)=O)c1)CC2)c1ccc(C(=O)O)cc1,Ki,'=',30,nM,7.52,,,UO_0000065,16.96,0.31,3.98,6.67,0,CHEMBL1646483,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in HEK293-EBNA cells after 60 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293-EBNA,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641558,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3833702,,
CHEMBL1645155,,None,486.47,1,5.6,1v,C[C@H](NC(=O)c1cc(F)cc2c1N(Cc1ccc(C(F)(F)F)cc1)CC2)c1ccc(C(=O)O)cc1,Ki,'=',0.37,nM,9.43,,,UO_0000065,19.39,0.37,3.83,13.54,0,CHEMBL1646483,Displacement of [3H]PGE2 from human prostanoid EP4 receptor expressed in HEK293-EBNA cells after 60 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293-EBNA,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641558,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3833702,,
CHEMBL1085081,,None,432.91,1,5.53,2,C[C@H](NC(=O)c1cccc2ccn(Cc3cccc(Cl)c3)c12)c1ccc(C(=O)O)cc1,IC50,'=',6,nM,8.22,,,UO_0000065,,,,,0,CHEMBL1646484,Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641558,1,Scientific Literature,Bioorg Med Chem Lett,2011,CHEMBL3307715,,
CHEMBL1644018,,None,526.7,2,6.29,7c,COc1ccccc1C1(C(=O)NCCc2ccc(-c3c(C(=O)N(C)C)sc4c(C)cc(C)cc34)cc2)CC1,Ki,'=',17,nM,7.77,,,UO_0000065,14.75,0.28,1.48,13.25,0,CHEMBL1645711,Binding affinity to EP4 receptor in presence of 10% HSA,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641502,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,
CHEMBL3775769,,None,303.83,0,1.67,23a,Cc1cccc(C)c1OCCOCCN[C@@H](C)CO.Cl,Inhibition,'=',3,%,,,,UO_0000187,,,,,0,CHEMBL3778387,Displacement of [3H]PGE2 from human recombinant prostanoid EP4 receptor expressed in HEK293 cells at 10'-5 M,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3774372,1,Scientific Literature,Bioorg Med Chem,2016,CHEMBL3307715,,
CHEMBL46743,,None,413.44,0,4.69,23,O=C(O)CCCCCCN1C(=O)CC[C@@H]1CCC(=O)c1cccc(C(F)(F)F)c1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL763256,Agonist activity against recombinant prostanoid EP4 receptor stably transfected in CHO cells,F,BAO_0000219,cell-based format,None,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137967,1,Scientific Literature,Bioorg Med Chem Lett,2004,CHEMBL3308072,,
CHEMBL124738,,None,414.53,1,6.68,17,O=C(O)CCc1ccccc1-c1csc(-c2ccccc2OCc2ccccc2)c1,Ki,'=',650,nM,6.19,,,UO_0000065,14.93,0.28,-0.49,13.3,0,CHEMBL767815,Affinity at human Prostanoid EP4 receptor in the human embryonic kidney (HEK) 293 cell line.,B,BAO_0000219,cell-based format,None,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136332,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,
CHEMBL125087,,None,477.39,1,7.92,14,O=C(O)CCc1ccccc1-c1cccc(-c2ccccc2OCc2c(Cl)cccc2Cl)c1,Ki,'=',1100,nM,5.96,,,UO_0000065,12.48,0.25,-1.96,12.81,0,CHEMBL767815,Affinity at human Prostanoid EP4 receptor in the human embryonic kidney (HEK) 293 cell line.,B,BAO_0000219,cell-based format,None,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136332,1,Scientific Literature,Bioorg Med Chem Lett,2003,None,,
CHEMBL1644007,,None,615.6,2,6.87,17b,Cc1cc(C)c2sc(C(=O)N(C)C)c(-c3ccc(CS(=O)(=O)NC(=O)C4(c5c(Cl)cccc5Cl)CC4)cc3)c2c1,Ki,'=',13,nM,7.89,,,UO_0000065,12.81,0.27,1.02,9.44,0,CHEMBL1645712,Ratio of Ki for EP4 receptor to EP4 receptor in presence of 10% HSA,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641502,1,Scientific Literature,Bioorg Med Chem Lett,2011,None,,
CHEMBL180089,,None,402.46,1,6.07,3o,Cc1cccc(/C=C/Cc2ccccc2/C=C/C(=O)O)c1OCc1ccc(F)cc1,Ki,'=',2400,nM,5.62,,,UO_0000065,13.96,0.26,-0.45,12.08,0,CHEMBL839481,Binding affinity for human prostanoid EP4 receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144264,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,
CHEMBL192613,,None,435.52,1,7.13,3,O=C(O)c1cccc(C[C@@H]2CCCC=C2c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,Ki,'=',5.5,nM,8.26,,,UO_0000065,18.97,0.34,1.13,13.04,0,CHEMBL828888,Inhibition of [3H]PGE-2 binding to human prostanoid EP4 receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143620,1,Scientific Literature,J Med Chem,2005,None,,
CHEMBL272571,,None,574.66,1,4.08,24,CCOc1c2c(c(OCC)c3ncccc13)CN(c1ccc(CS(=O)(=O)NC(=O)Cc3ccncc3)cc1C)C2=O,Ki,'=',9.8,nM,8.01,,,UO_0000065,13.94,0.27,3.93,6.27,0,CHEMBL934070,Binding affinity to human EP4 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL401795,,None,598.72,2,5.86,5,CCOc1c2c(c(OCC)c3ccccc13)C(=O)N(c1ccc(CS(=O)(=O)NC(=O)C3CCCc4ccccc43)cc1)C2,Ki,'=',940,nM,6.03,,,UO_0000065,10.07,0.19,0.17,5.91,0,CHEMBL934071,Binding affinity to human EP4 receptor expressed in HEK293 cells in presence of 10% human serum,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL256005,,None,573.67,1,4.69,14,CCOc1c2c(c(OCC)c3ncccc13)C(=O)N(c1ccc(CS(=O)(=O)NC(=O)Cc3ccccc3)cc1C)C2,Ki,'=',3.3,nM,8.48,,,UO_0000065,14.78,0.28,3.79,7.38,0,CHEMBL934070,Binding affinity to human EP4 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142248,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3307715,,
CHEMBL1096467,,None,429.35,0,4.97,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL90491,,None,600.74,2,6.91,16,CC(C(=O)NS(=O)(=O)c1ccccc1-c1ccc(CN2C(=O)c3ccccc3CCc3ccccc32)cc1)c1ccccc1,Ki,'=',20000,nM,4.7,,,UO_0000065,7.82,0.15,-2.21,5.62,0,CHEMBL767818,Affinity at human EP4 receptor.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131980,1,Scientific Literature,Bioorg Med Chem Lett,1999,None,,
CHEMBL62570,,None,354.49,0,3.48,BDBM50101828,CCCCC[C@@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O,EC50,'=',0.22,nM,9.66,,340559,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3964981,,None,533.68,2,6.06,BDBM190294,COC(=O)c1ccc(CCCN2C(=O)C(F)(F)C[C@@H]2/C=C/[C@@H](O)[C@@H](C)CCCCCc2ccccc2)s1,EC50,'>',1000,nM,,,340587,UO_0000065,,,,,0,CHEMBL3887482,cAMP Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3918816,,None,399.48,0,3.61,BDBM190268,CCC#CC[C@H](C)[C@H](O)/C=C/[C@H]1CC(F)(F)C(=O)N1CCCCCCC(=O)O,EC50,'=',0.038,nM,10.42,,340593,UO_0000065,26.08,0.51,6.81,13.39,0,CHEMBL3887483,SEAP Activity Assay: 1. Seed cells on an EP2 or EP4 STEP plate at a density of 40,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1086490,,None,512.92,2,6.48,9b,O=C(O)c1ccc(C2(NC(=O)c3cc(Cl)cc4ccn(Cc5ccc(C(F)(F)F)cc5)c34)CC2)cc1,IC50,'=',1.26,nM,8.9,,,UO_0000065,,,,,0,CHEMBL1117654,Antagonist activity at human prostanoid EP4 receptor expressed in HEK293 cells assessed as inhibition of PGE2-induced cAMP accumulation by scintillation proximity assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155539,1,Scientific Literature,Bioorg Med Chem Lett,2010,CHEMBL3307715,,
CHEMBL413509,,None,353.46,0,2.26,1,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)N1C/C=C/CCCC(=O)O,Ki,'=',0.8,nM,9.1,,,UO_0000065,25.74,0.5,6.84,9.28,0,CHEMBL763258,Binding affinity was determined against prostanoid EP4 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137967,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,
CHEMBL3793924,,None,397.48,0,3.31,4d,Cc1ccc(N2CCC(C)(O)CC2)nc1C(=O)Nc1c(C)cc(C(=O)O)cc1C,IC50,'=',39.8,nM,7.4,,,UO_0000065,,,,,0,CHEMBL3795722,Antagonist activity against human EP4 expressed in HEK293 cells assessed as inhibition of PGE2-stimulated production of cAMP incubated for 20 mins by HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3792364,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307715,,
CHEMBL3792709,,None,383.45,0,2.92,3c,Cc1ccc(N2CCC(O)CC2)nc1C(=O)Nc1c(C)ccc(C(=O)O)c1C,IC50,'=',19.5,nM,7.71,,,UO_0000065,,,,,0,CHEMBL3795722,Antagonist activity against human EP4 expressed in HEK293 cells assessed as inhibition of PGE2-stimulated production of cAMP incubated for 20 mins by HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3792364,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307715,,
CHEMBL3793009,,None,407.85,0,3.63,5,Cc1cc(OC[C@@H]2[C@H]3CC[C@H](c4nc(C(=O)O)co4)O[C@H]3C[C@H]2O)ccc1Cl,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3794978,Agonist activity at human EP4 receptor expressed in CHO cells assessed as cAMP level by HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3792278,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308072,,
CHEMBL3793724,,None,437.95,0,4.75,10,CO[C@H]1C[C@@H]2O[C@@H](c3nc(C(=O)O)cs3)CC[C@@H]2[C@H]1COc1ccc(Cl)c(C)c1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL3794978,Agonist activity at human EP4 receptor expressed in CHO cells assessed as cAMP level by HTRF assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3792278,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3308072,,
CHEMBL548,DINOPROSTONE,4,352.47,0,3.25,PGE2,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,EC50,'=',3,nM,8.52,,,UO_0000065,,,,,1,CHEMBL765916,EP4 agonist potency utilizing a stable clone of pSV40-EP4 transfected into HEK293 cells expressing EP4 receptor,F,BAO_0000219,cell-based format,None,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136653,1,Scientific Literature,Bioorg Med Chem Lett,2003,CHEMBL3307715,,
CHEMBL4207054,,None,468.64,0,4.81,4,C[C@@H]1OC(=O)N(CCSc2nc(C(=O)O)cs2)[C@H]1/C=C/CC(C)(O)CC1CCCCC1,EC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4186526,Agonist activity at recombinant human EP4 receptor expressed in CHO cells assessed as increase in intracellular cAMP level by EIA,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4184176,1,Scientific Literature,Bioorg Med Chem,2018,None,,
CHEMBL3039498,GRAPIPRANT,2,491.62,0,4.14,1; CJ-023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL3954700,,None,531.63,1,2.59,II-105,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(=O)NCC4CC4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3917020,,None,445.54,0,3.8,I-7,CC(C)Oc1ccc(S(=O)(=O)N2CCC(Oc3ccccc3/C=C/C(=O)O)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881225,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in cAMP production,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3979423,,None,448.54,0,2.76,II-8,Cc1ccc(N2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)cc1OCC(=O)O,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3924249,,None,513.41,1,3.21,II-17,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cc(Br)cc(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3959547,,None,553.64,1,3.7,II-28,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(NC(=O)c4ccccc4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3975700,,None,485.03,0,3.81,II-35,CC(C)Sc1ccc(S(=O)(=O)N2CCN(c3ccc(Cl)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3905053,,None,502.55,1,2.5,II-46,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4nnco4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3959030,,None,500.57,1,3.71,II-54,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3cc(OCC(=O)O)cc(-c4ccco4)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3928254,,None,534.64,1,2.98,II-68,CC(C)NC(=O)Nc1ccc(N2CCN(S(=O)(=O)c3ccc(OC(C)C)cc3)CC2)cc1OCC(=O)O,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3938696,,None,593.66,1,3.58,II-101,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(=O)Nc4nc5ccccc5[nH]4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
CHEMBL3923338,,None,561.64,1,2.55,II-110,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(C(=O)Nc4nncs4)c(OCC(=O)O)c3)CC2)cc1,Activity,,,,,,,,,,,,0,CHEMBL3881224,Agonist activity at human EP4 receptor expressed in HEK293 cells assessed as increase in intracellular calcium flux,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL1836,Prostanoid EP4 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3880428,38,Patent Bioactivity Data,,2012,CHEMBL3307715,,
