"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL548";"DINOPROSTONE";"4.0";"352.47";"0";"3.25";"PGE2";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O";"Ki";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"24.14";"0.46";"5.26";"8.97";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL4463343";"";"None";"494.47";"1";"5.20";"34";"C[C@H](NC(=O)c1c(-c2ccccc2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"906.3";"nM";"6.04";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380430";"Antagonist activity at mouse EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";""
"CHEMBL4440382";"";"None";"484.43";"0";"4.79";"57";"C[C@H](NC(=O)c1c(-c2ccoc2)nnn1Cc1ccc(C(F)(F)F)cc1)c1ccc(C(=O)O)cc1";"IC50";"'='";"57.6";"nM";"7.24";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4380430";"Antagonist activity at mouse EP4 expressed in CHO cells coexpressing G16-alpha assessed as intracellular calcium flux preincubated for 15 mins followed by addition of PGE2 by calcium flux assay";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL4376865";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3308072";"";""
"CHEMBL603633";"";"None";"402.45";"0";"4.17";"19";"O=C(O)COc1ccc(Cn2cccn2)cc1OCCc1ccc2ccccc2c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1073246";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1152570";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3308072";"";""
"CHEMBL303532";"";"None";"482.66";"0";"2.98";"17";"COCCCc1cccc(C[C@H](O)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2SCCCSCC(=O)O)c1";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"14.50";"0.30";"4.02";"6.73";"0";"CHEMBL763254";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP4 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL303532";"";"None";"482.66";"0";"2.98";"17";"COCCCc1cccc(C[C@H](O)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2SCCCSCC(=O)O)c1";"EC50";"'='";"44.0";"nM";"7.36";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763251";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL364593";"";"None";"457.48";"0";"4.48";"3e";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OC[C@@H]2COc3ccccc3O2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL599154";"";"None";"453.54";"1";"5.93";"15";"C[C@@H](NC(=O)c1cc(COc2ccccc2)ccc1CCC(=O)O)c1cccc2ccccc12";"Ki";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"15.43";"0.28";"1.07";"9.26";"0";"CHEMBL1074321";"Displacement of [3H]PGE3 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1157713";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL589411";"";"None";"439.51";"1";"5.37";"3";"O=C(O)CCc1ccc(COc2ccccc2)cc1C(=O)NCc1cccc2ccccc12";"Ki";"'='";"340.0";"nM";"6.47";"";"";"UO_0000065";"14.72";"0.27";"1.10";"8.55";"0";"CHEMBL1074321";"Displacement of [3H]PGE3 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1157713";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL186925";"";"None";"427.50";"1";"5.28";"2c";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OCCCc2ccccc2)cc1";"Ki";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"13.28";"0.24";"0.40";"8.29";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL599812";"";"None";"498.62";"1";"6.29";"36";"Cc1cc(C)cc(C(CC(C)C)NC(=O)c2cc(COc3cccc(C#N)c3)ccc2CCC(=O)O)c1";"Ki";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"14.27";"0.26";"0.82";"7.16";"0";"CHEMBL1070317";"Displacement of [3H]PGE2 from mouse EP4 receptor expressed in CHO cell membrane";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1157546";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL599355";"";"None";"453.54";"1";"5.93";"16";"C[C@H](NC(=O)c1cc(COc2ccccc2)ccc1CCC(=O)O)c1cccc2ccccc12";"Ki";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"13.14";"0.24";"0.03";"7.88";"0";"CHEMBL1074321";"Displacement of [3H]PGE3 from mouse EP4 receptor expressed in CHO cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1157713";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL304225";"";"None";"406.56";"0";"4.28";"13";"CC(C)CC1([C@@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2C/C=C\CCCC(=O)O)CCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL64423";"";"None";"414.54";"0";"4.16";"6";"CCCC1([C@@H](O)C/C=C/C2[C@H](O)CC(=O)[C@@H]2CCc2ccc(C(=O)O)cc2)CCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL182572";"";"None";"365.43";"0";"4.44";"2";"CCCCOc1ccc(C(=O)n2c(C)c(CC(=O)O)c3ccccc32)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828214";"Binding affinity for mouse Prostanoid EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL363984";"";"None";"441.48";"0";"4.65";"3a";"Cc1cc2c(CC(=O)O)cccc2n1C(=O)c1ccc(OCC2Cc3ccccc3O2)cc1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL830431";"Ability to inhibit the binding of [3H]PGD-2 radioligand to membranes of CHO cells stably expressing mouse Prostaglandin E receptor EP4";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1137871";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";""
"CHEMBL1929537";"";"None";"463.47";"0";"3.46";"11";"O=C(O)CCCSCCN1C(=O)OC[C@@H]1/C=C/[C@@H](O)Cc1cccc(OC(F)(F)F)c1";"Ki";"'='";"29.0";"nM";"7.54";"";"";"UO_0000065";"16.26";"0.33";"4.08";"7.83";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL2315056";"";"None";"614.31";"2";"7.12";"18";"O=C(NS(=O)(=O)c1cc(Cl)ccc1Cl)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320401";"Antagonist activity at mouse EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL2315053";"";"None";"499.41";"1";"6.62";"15";"O=C(NC1CC2CCC1C2)c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2320401";"Antagonist activity at mouse EP4 receptor";"B";"BAO_0000357";"single protein format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL2311344";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";""
"CHEMBL495";"ALPROSTADIL";"4.0";"354.49";"0";"3.48";"4";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"EC50";"'='";"3.6";"nM";"8.44";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763252";"Effective concentration for increased intracellular c-AMP production by mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL64663";"";"None";"394.55";"0";"4.26";"1b";"CCCC1([C@@H](O)C/C=C/C2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)O)CCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL1933723";"";"None";"432.57";"0";"3.39";"13";"Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCSc2ncc(C(=O)O)s2)c1";"Ki";"'='";"5.5";"nM";"8.26";"";"";"UO_0000065";"19.09";"0.39";"4.87";"9.10";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1933724";"";"None";"398.55";"0";"3.42";"14";"CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCSc1nc(C(=O)O)cs1";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"23.34";"0.49";"5.88";"10.25";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1957308";"";"None";"411.95";"0";"3.39";"6";"O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(Cl)c1";"Ki";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"19.53";"0.41";"4.66";"10.34";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL42027";"";"None";"339.48";"0";"3.51";"4";"CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O";"Ki";"'='";"9.2";"nM";"8.04";"";"";"UO_0000065";"23.67";"0.46";"4.53";"10.32";"1";"CHEMBL1936150";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1932948";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"CHEMBL3308072";"";""
"CHEMBL495";"ALPROSTADIL";"4.0";"354.49";"0";"3.48";"4";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O";"Ki";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"24.00";"0.46";"5.03";"8.97";"0";"CHEMBL763255";"Affinity for mouse Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL60555";"";"None";"372.53";"0";"3.04";"6";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CSCCCCC(=O)O";"Ki";"'='";"8.7";"nM";"8.06";"";"";"UO_0000065";"21.64";"0.44";"5.02";"8.50";"0";"CHEMBL763255";"Affinity for mouse Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL60555";"";"None";"372.53";"0";"3.04";"6";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CSCCCCC(=O)O";"EC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763252";"Effective concentration for increased intracellular c-AMP production by mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL62779";"";"None";"468.64";"0";"2.59";"16";"COCCc1cccc(C[C@H](O)/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2SCCCSCC(=O)O)c1";"EC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763251";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL304887";"";"None";"390.57";"0";"2.74";"6";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCSCCC(=O)O";"Ki";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"21.75";"0.46";"5.75";"8.96";"0";"CHEMBL763254";"Evaluated for its competitive binding affinity towards mouse Prostanoid EP4 receptor in CHO cells expressing prostanoid receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL432522";"";"None";"408.58";"0";"4.34";"1a";"CCCC1([C@@H](O)C/C=C/C2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763253";"Binding affinity towards mouse Prostanoid EP4 receptor in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133892";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL64217";"";"None";"390.57";"0";"2.74";"2";"CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1SCCCSCC(=O)O";"EC50";"'='";"4.3";"nM";"8.37";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL763251";"Effective concentration which increases intracellular c-AMP production in mouse Prostanoid EP4 receptor";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133893";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";""
"CHEMBL1929532";"";"None";"421.56";"0";"3.52";"6";"CCCc1cccc(C[C@H](O)/C=C/[C@H]2COC(=O)N2CCSCCCC(=O)O)c1";"Ki";"'='";"2.4";"nM";"8.62";"";"";"UO_0000065";"20.45";"0.41";"5.10";"9.90";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1929543";"";"None";"413.54";"0";"3.42";"17";"O=C(O)CCCSCCN1C(=O)SC[C@@H]1/C=C/[C@@H](O)Cc1cccc(F)c1";"Ki";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"21.34";"0.45";"5.40";"11.34";"0";"CHEMBL1932311";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1926627";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1933717";"";"None";"391.53";"0";"3.04";"1";"Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCSCCCC(=O)O)c1";"Ki";"'='";"1.8";"nM";"8.74";"";"";"UO_0000065";"22.33";"0.44";"5.70";"11.23";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL222715";"";"None";"359.47";"0";"3.42";"2";"CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)N1CCc1ccc(C(=O)O)cc1";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"24.40";"0.46";"5.35";"11.27";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL1957437";"";"None";"544.70";"2";"5.90";"18";"O=C(O)c1csc(SCCN2C(=O)CC[C@@H]2/C=C/[C@@H](O)Cc2cccc(-c3ccc4ccccc4c3)c2)n1";"Ki";"'='";"0.012";"nM";"10.92";"";"";"UO_0000065";"20.05";"0.39";"5.02";"12.04";"0";"CHEMBL1961333";"Displacement of [3H]-PGE2 from mouse EP4 receptor expressed in CHO cells after 60 mins by scintillation counting";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1955856";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308072";"";""
"CHEMBL64072";"";"None";"440.58";"0";"3.62";"13";"COCc1cccc(C[C@H](O)/C=C/[C@@H]2[C@@H](CCSCCCC(=O)O)[C@H](F)C[C@H]2O)c1";"Ki";"'='";"32.0";"nM";"7.50";"";"";"UO_0000065";"17.01";"0.34";"3.87";"8.62";"0";"CHEMBL763255";"Affinity for mouse Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
"CHEMBL291630";"";"None";"436.98";"0";"4.10";"3a";"COCc1cccc(C[C@H](O)/C=C/[C@@H]2[C@@H](C/C=C/CCCC(=O)O)[C@H](Cl)C[C@H]2O)c1";"Ki";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"21.28";"0.42";"5.20";"10.69";"0";"CHEMBL763255";"Affinity for mouse Prostanoid EP4 receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"CHO";"None";"";"";"";"CHEMBL2489";"Prostanoid EP4 receptor";"Mus musculus";"SINGLE PROTEIN";"CHEMBL1133894";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"CHEMBL3308072";"";""
