mid,smiles,ref_smiles,IsValid,QED,SAs,BBB,IsNovel,IsSuccess
1118,NC(=O)c1cc(Cl)ccc1N1CCC(N)C1,0,True,0.81,2.53,0.964741555836221,True,True
1119,Cc1cc(C(=O)NC2CCC(C(=O)O)C2)sc1C,0,True,0.88,2.97,0.8743004499767935,True,True
1120,COc1ccc(CC(=O)NCC(c2ccccc2)c2c[nH]c3ccccc23)cc1,0,True,0.49,2.43,0.9910939790178451,True,True
1121,Nc1ccc(S(=O)(=O)NCC(F)(F)C(F)F)cc1,0,True,0.64,2.51,0.9751883735796882,True,True
1122,CC(=O)Nc1ccc(C=CC(=O)N=C2SC(CC(=O)[O-])C(=O)N2C(C)C)cc1,0,True,0.71,3.54,0.651514053179046,True,True
1123,Cc1sc(C(=O)O)cc1COc1c(Cl)cccc1Cl,0,True,0.89,2.24,0.9109169293239688,True,True
1124,COc1cc(CBr)c(C#N)nc1C(F)F,0,True,0.8,3.21,0.9791117738318367,False,True
1125,O=C(C1CCC1)N1CCC2(COCc3cnc(Nc4ccc(OC(F)(F)F)cc4)nc32)C1,0,True,0.76,3.82,0.9724067021813549,True,True
1126,CCCC1(C2CCN(C(=O)C3=CC(=O)CC(C)(C)O3)CC2)NC(=O)N(CCc2ccccn2)C1=O,0,True,0.6,3.51,0.25946369045995493,True,False
1127,CC1OC(C)(C)N(C(=O)OC(C)(C)C)C1C(=O)O,0,True,0.78,3.46,0.9171986945999315,False,True
1128,COc1ccc(N=NC(C#N)C(=O)NC(C)C2CCCCC2)cc1,0,True,0.81,3.42,0.9590976029774825,True,True
1129,COC(=O)C(CNC(=O)c1ccccc1)C(=O)OC,0,True,0.61,1.94,0.9925180275109354,True,True
1130,CC1CN(c2ncccc2C(=O)NS(=O)(=O)c2cccc(NCCN(C)C(=O)OC(C)(C)C)n2)C(C)(C)C1,0,True,0.51,3.66,0.3409151198347631,True,False
1131,Cc1ccc(CN(C)C(=O)c2ccc(Cl)o2)cc1,0,True,0.85,2.01,0.9920556088408274,True,True
1132,O=C(OCC(=O)N1CCN(C(=O)c2ccccc2F)CC1)c1ccc(F)cc1,0,True,0.75,1.87,0.9267836582047614,True,True
1133,CCOC(=O)CSc1nc2ccccc2c(=O)n1-c1cccnc1,0,True,0.4,2.07,0.9246179369666272,True,True
1134,COc1ccc(C(=O)CCC(=O)NC(C(=O)O)c2ccccc2)cc1,0,True,0.72,2.26,0.5194816161863456,True,True
1135,Cn1c(N=[N+]=[N-])nc2cc(NS(=O)(=O)Cc3ccccc3)ccc21,0,True,0.43,2.63,0.9238701436224485,True,True
1136,CC(C)(C)Nc1nc2c(c(C(F)(F)F)n1)CC(CN)CC2,0,True,0.88,3.44,0.9010872594755696,True,True
1137,Cc1ccccc1N(C)C(C)C(=O)NN,0,True,0.44,2.71,0.9392293216009056,True,True
1138,Cc1ccc(C2CC(c3ccccc3F)=NN2C(=O)CN2CCC(Cc3ccccc3)CC2)c(C)c1,0,True,0.43,2.87,0.967796442854503,False,True
1139,Nc1ccc(NCC2(O)CCOC2)nc1,0,True,0.66,3.22,0.9255998192733353,True,True
1140,O=C(O)CC1NCCc2cc(F)ccc21,0,True,0.78,2.75,0.919750121894879,True,True
1141,Cc1sc2nc(SCC(=O)N3CCCC4CCCCC43)n(C)c(=O)c2c1C,0,True,0.57,3.19,0.960571091632987,True,True
1142,CCCCCCC(=O)Nc1ccc(NC(=O)C2CC2)cc1,0,True,0.71,1.59,0.9924805676557983,True,True
1143,CC(C)(C)OC(=O)N1CC(=O)N(c2cccc(Cl)c2)CC1CS,0,True,0.83,3.01,0.9087866643903775,False,True
1144,CCCCCCCC(C)NC(=O)OC,0,True,0.64,2.3,0.9923964137772316,True,True
1145,CCCc1ccc(C(N)c2cc(Br)ccc2Br)cc1,0,True,0.77,2.48,0.9753200515658056,False,True
1146,CCCNC(=O)c1sc(NC(=O)C2CCCCC2)c(C(=O)OCC)c1C,0,True,0.7,2.16,0.5665091143254117,True,True
1147,CSC1(CNCC2(C)CCNCC2)CC1,0,True,0.75,3.5,0.971241917656961,True,True
1148,CCOC(=O)C(C#N)=Cc1ccc(-c2cc(C#N)ccn2)cc1,0,True,0.49,2.33,0.8516209079730186,True,True
1149,Cn1nnnc1SCCNC(=O)C1(C)CCCCO1,0,True,0.62,3.24,0.7762649812714777,True,True
1150,CCOC(=O)COc1ccccc1C=C(C#N)c1nc2ccc(C)cc2[nH]1,0,True,0.53,2.4,0.8741805133424864,False,True
1151,CC(=O)c1cccc2c3c([nH]c12)CCC(CNC(=O)n1cncn1)C3,0,True,0.72,3.37,0.9145041082077476,True,True
1152,CCOC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCOC)c1ccccc1,0,True,0.51,3.58,0.8668946017519378,True,True
1153,Cc1ccc(NC(=O)CSc2nnc(CC(C)c3ccccc3)o2)cc1C,0,True,0.6,2.6,0.9707270436615456,True,True
1154,Cc1cccc(-c2ccc3c(c2)CCN3C(=O)c2n[nH]c(=O)c3ccccc23)n1,0,True,0.58,2.35,0.9904224401864661,True,True
1155,COC(=O)CCCC(=O)c1ccc2c(c1)NCC(C)(C)O2,0,True,0.67,2.6,0.930666327277614,False,True
1156,Cc1ccc2ccccc2c1C(O)C(=O)Cl,0,True,0.81,2.67,0.9623798075711321,True,True
1157,CCNC(c1cc(C)ccc1C)C1CN(C)CCO1,0,True,0.9,3.28,0.952656127799366,True,True
1158,Cc1ccc(-c2cc(=O)c3cc(O)ccc3o2)cc1C,0,True,0.73,2.05,0.840031387738989,True,True
1159,OCC1OC(n2cnc3c(NCc4ccccc4)ncnc32)C(O)C1O,0,True,0.5,3.38,0.8618279926869749,True,True
1160,Cc1ccc(CN2CCN(C(=O)C(C)C(N)c3ccccc3)CC2)cc1,0,True,0.9,2.71,0.9624896862805056,True,True
1161,NC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c2)cc1,0,True,0.58,1.96,0.9311189102596884,True,True
1162,Cc1csc(C2CCN(C(=O)CN3N=C(C(F)(F)F)CC3C)CC2)n1,0,True,0.82,3.49,0.8775522703636135,True,True
1163,CC1CC=C(c2ccc(CN3CCN(c4ncc(C=O)cc4-c4ccc(S(C)(=O)=O)cc4)CC3)cc2)CC1,0,True,0.38,3.15,0.862923315220504,True,True
1164,O=C(NCC1(O)CCC1)NC1CCN(C2CCCC2)CC1,0,True,0.74,2.39,0.7467540019616941,True,True
1165,CC1Cc2cccc3c(=O)c(C(=O)N4CCN(c5cccc(Cl)c5)CC4)cn1c23,0,True,0.65,2.79,0.9507242996764254,True,True
1166,Cc1cccc(NC(=O)C(=O)Nc2ccc(N3CCOCC3)cc2)c1,0,True,0.84,1.86,0.8819830124327775,True,True
1167,CCCCCn1nc(C(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2OC)c2ccccc2c1=O,0,True,0.48,2.26,0.6912553330576727,True,True
1168,COc1cc(F)c(C(=O)C2CC2c2ccccc2)c(F)c1,0,True,0.8,2.87,0.9566453718281615,True,True
1169,Cc1ccc(NC(=O)C(C)Sc2nnnn2-c2ccc(C(C)C)cc2)c(C)c1,0,True,0.62,2.55,0.9373494755857019,True,True
1170,COc1ccnc(C(=O)N2CC(C)OC(C)C2)c1,0,True,0.79,2.87,0.964092575847556,True,True
1171,COc1ccc(NC(=O)Cn2cnc3c(-c4ccc(C)cc4)csc3c2=O)cc1,0,True,0.54,2.15,0.8324664982618404,True,True
1172,CC(=O)Nc1cc(N=[N+]=[N-])ncn1,0,True,0.42,3.2,0.9799556447200847,True,True
1173,CC(C)(C)c1ccc(OCC(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,0,True,0.69,2.0,0.9669564351237497,True,True
1174,CC(C)(C(N)=O)N(C(=O)Cc1ccccc1)c1ccc(Cl)cc1,0,True,0.91,2.28,0.9815031139127047,True,True
1175,CC(=O)c1ccc(S(=O)c2ccc3c(c2)CCC3)cc1,0,True,0.81,2.76,0.9657555933979741,True,True
1176,CCOc1ccc(C2C3=C(CC(C)(C)CC3=O)Nc3nc(C(F)(F)F)nn32)cc1OC,0,True,0.77,3.45,0.7084603056978126,True,True
1177,CCc1ccc(N(CC)Cc2cccc(B(O)O)c2)cc1,0,True,0.8,2.28,0.8649142310189419,True,True
1178,O=CC(=O)N1CCC(c2nccnc2Nc2ncc(F)c(-c3ccc(F)cc3)n2)CC1,0,True,0.5,2.87,0.952458140389671,True,True
1179,CCCC1NC(c2ccc(F)cc2)N(CC(C)SC)C1=O,0,True,0.88,3.78,0.9170767928252357,True,True
1180,CCCC(C(=O)O)C(O)c1cc(C)ccc1OC,0,True,0.82,2.88,0.5857444648185242,True,True
1181,O=C1NC(=O)C(c2cn(CCO)c3ccc(Br)cc23)=C1c1coc2ccccc12,0,True,0.46,2.7,0.6919921077657873,True,True
1182,CCC(=O)NC1CCc2cc(F)ccc21,0,True,0.79,2.45,0.9966518103956117,True,True
1183,CCOc1ccc(S(=O)(=O)Nc2ccc(Nc3ccc(F)c(F)c3)nc2)cc1,0,True,0.61,2.07,0.749195818197689,True,True
1184,COC1CC(N)CN(c2ccncc2CC(=O)c2nc(-c3ccccc3)ccc2N)C1,0,True,0.59,3.48,0.8073265399087542,True,True
1185,C#CCN1CCCCC1C(=O)NNC(=O)c1cccc(S(=O)(=O)N(CC)CC)c1,0,True,0.51,2.96,0.6522276528392136,True,True
1186,CC(O)CNc1cc2c(cc1[N+](=O)[O-])OCCO2,0,True,0.62,2.78,0.29170054010068164,True,False
1187,Cc1cc(OCc2ccccc2)ccc1NC(=O)CCN1C(=O)C2CCCCC2C1=O,0,True,0.69,2.79,0.9746735674072654,True,True
1188,Cc1ccc2[nH+]c(C)cc(-c3ccccc3)c2c1,0,True,0.61,2.91,0.9634071345601807,True,True
1189,O=CC=Cc1ccc2ccc3ccccc3c2c1,0,True,0.37,2.06,0.9757684513743372,True,True
1190,COc1ccc(C(=O)N2CCCC(c3nnc(C(=O)Nc4cc(Cl)ccc4C)s3)C2)cc1,0,True,0.58,2.71,0.8727717341753652,True,True
1191,CCC(C(=O)N1CCC(Oc2cccc3cccnc23)C1)N(C)C,0,True,0.85,3.13,0.9674590553850835,True,True
1192,CCOc1ccc(C(C)CCC(C)(C)c2ccc(OC)cc2)cc1,0,True,0.6,2.46,0.9485028363350553,True,True
1193,CC(C)c1ccc(N2C(=O)C3C(C2=O)C3(C)C)cc1,0,True,0.76,2.82,0.980639795078847,True,True
1194,CC(C)(C)c1ccc(C(=O)Nc2ccc(N)cc2)cc1,0,True,0.81,1.59,0.9793834876674651,True,True
1195,CN1CCC1COc1cncc(Br)c1,0,True,0.83,2.93,0.9045651548865683,False,True
1196,NC(=O)c1sccc1NS(=O)(=O)c1ccc(C(=O)O)c(F)c1,0,True,0.76,2.27,0.4632521733901709,True,False
1197,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCN(C)C)cc23)c1,0,True,0.41,2.53,0.8513255865187211,True,True
1198,CC(C)c1nc(N)cc(NC2CC2)n1,0,True,0.77,2.54,0.8321163185593401,True,True
1199,COC1CCC(C2(c3cc(NC(=O)c4ncc(Cl)cc4C)ccc3C)N=C(C)C(N)=N2)CC1,0,True,0.66,3.63,0.8814424524958796,True,True
1200,COC(C(=O)N1CCC2(CC1)Oc1ccccc1C1CC(c3ccc(Cl)cc3)=NN12)C(C)C,0,True,0.64,3.91,0.9681448466566096,True,True
1201,C[NH2+]C(=O)C(C)N(C)C(=O)c1ccc([N+](=O)[O-])cc1,0,True,0.6,3.37,0.8340732189381297,True,True
1202,C=CC(=CC=C(C)C)C1=NC(c2ccc(CC(C)C)c(C)c2)=NC1,0,True,0.62,3.46,0.8797278256519939,False,True
1203,CCOC(=O)Cc1oc2ccc(C(C)(C)C)cc2c1C,0,True,0.79,2.32,0.9749129324653197,True,True
1204,O=Cc1ccc(Sc2ncccn2)cc1Cl,0,True,0.62,2.43,0.9683875847786585,True,True
1205,CCC(C=C(c1ccccc1)c1ccc(N)cc1)OC,0,True,0.83,2.73,0.8716349132538017,True,True
1206,CN(C)C(=O)c1ccc(Cc2ccccc2OC2CC(O)C(O)C(CO)C2)cc1,0,True,0.69,3.47,0.30648465083474896,True,False
1207,CN(C(=O)CC1NC(=O)NC1=O)C1CCc2ccccc21,0,True,0.8,3.23,0.6384496905840962,True,True
1208,CCC(C(=O)Nc1cc(F)c(Br)cc1F)C(N)=NO,0,True,0.26,3.02,0.9348412929994193,True,True
1209,CC1=NC2C(=NC(c3ccc(Cl)cc3)N2C(=O)c2ccccc2)N1,0,True,0.91,3.54,0.9713565977845091,True,True
1210,O=C(CCCc1ccccc1)N1CCCCC1c1ccc(C(F)(F)F)cc1,0,True,0.65,2.41,0.9971912356058079,True,True
1211,CC(=O)Nc1cccc(NC(=O)c2ccc(=O)n(Cc3ccccc3Cl)c2)c1,0,True,0.69,1.99,0.9328467486716878,True,True
1212,CCCCCCN1CCN(Cc2ccco2)CC1,0,True,0.69,1.86,0.9708871889041873,True,True
1213,CCC(C)(C)C(=O)Oc1ccc(C(=O)C#Cc2ccc(OC)cc2)cc1,0,True,0.35,2.36,0.8137863741629806,True,True
1214,O=C(O)NCCN1CCN(c2cccc(-c3cccc(OC(F)(F)F)c3)n2)CC1,0,True,0.76,2.33,0.8384147315340539,True,True
1215,NCc1ccnc(Oc2ccccc2)c1,0,True,0.83,1.81,0.9965641193946951,True,True
1216,CN1CCC2c3cccc4[nH]cc(c34)CC2C1,0,True,0.73,3.25,0.9889300839955514,True,True
1217,CCSC1CCC(N(C(=O)c2cccc(N(C)S(C)(=O)=O)c2)C2CC2)CC1,0,True,0.69,2.75,0.9682206848342593,True,True
1218,O=C(NCC1CC1)C1Cc2ccccc2CN1C(=O)c1ccc(OC2CCNCC2)cc1,0,True,0.74,2.88,0.7304326133344332,True,True
1219,NC(N)=NNC(=O)c1ccncn1,0,True,0.29,2.55,0.8541856322206888,True,True
1220,CCOC(=O)C(C#N)=Cc1ccc(-c2cc(C#N)ccn2)cc1,0,True,0.49,2.33,0.8516209079730186,True,True
1221,CCCn1ccnc(NCc2cccc3ccccc23)c1=O,0,True,0.78,2.07,0.9666293560966707,True,True
1222,O=C(NCC1CCCO1)c1ccccc1NCC(=O)N1c2ccccc2OCC1c1ccccc1,0,True,0.54,3.12,0.7236680015756985,True,True
1223,N#CC1C(=O)NC(=O)NC1c1ccccc1S(=O)(=O)O,0,True,0.65,3.51,0.6056641773675271,False,True
1224,Cc1ccc(C)c(C=C2SC(=Nc3ccccc3)NC2=O)c1,0,True,0.84,2.69,0.905071692158732,True,True
1225,C=C1C=C(c2cccc(F)c2)n2nc(OC3CCN(C(=O)OC(C)(C)C)CC3)nc2N1,0,True,0.8,3.22,0.827886656029502,True,True
1226,CCOC(=O)c1cccc(NC(=S)NC(C)c2ccc(OCC)c(OCC)c2)c1,0,True,0.45,2.49,0.40571016540122923,True,False
1227,N=C(CC(=O)C(F)(F)F)c1ccc(N2CCOCC2)nc1,0,True,0.86,2.69,0.9492336936795921,True,True
1228,COc1ccc(C(O)C(Cl)S(C)(=O)=O)cc1,0,True,0.83,3.05,0.9116084921069959,True,True
1229,COc1ccc(NC(=O)N2CC(O)CC2C(=O)O)c(OC)c1,0,True,0.76,2.78,0.5924970806530312,True,True
1230,C=C(C)c1cccc(C)c1OCC#CC,0,True,0.68,2.67,0.9004576192006424,True,True
1231,CC1CCC(Oc2ccc(C#N)cc2N)C1,0,True,0.77,3.02,0.9495376969349824,True,True
1232,CC(C)(C)c1ccc(C(=O)Nc2cccc3cc(C(=O)O)cnc23)cc1,0,True,0.73,1.99,0.7579740494354122,True,True
1233,O=C1NCCN1CCn1ccc(NC(=O)N2CC3CCCC3C2)n1,0,True,0.87,3.45,0.9931070615725974,False,True
1234,C=CC(=O)OCC(c1cccc2ccccc12)C(CN(C)C)c1ccc(Cl)cc1Cl,0,True,0.3,3.34,0.9555881851146831,True,True
1235,O=C(NNC(=S)NCc1ccccc1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,0,True,0.45,2.19,0.5085057466155729,True,True
1236,Cc1ccc(C(=O)Nc2ccn(Cc3cc(F)c(F)c(F)c3)n2)cc1,0,True,0.73,2.12,0.9906163605570604,True,True
1237,CC(C)(C)c1cc(C(C)(C)C)cc(S(=O)(=O)c2ccc(O)c(CO)c2)c1O,0,True,0.73,2.58,0.7383015224886142,True,True
1238,O=S1(=O)CCC(CNCc2cn[nH]c2-c2ccccc2)C1,0,True,0.88,2.85,0.9518216147748659,True,True
1239,COc1cc(N=Cc2c(C)c(C#N)c(=O)n(C3CCS(=O)(=O)C3)c2O)cc(OC)c1,0,True,0.71,3.53,0.6116553659384436,True,True
1240,Cc1ccc(C(=O)Nc2cncc(C3CCCN3C)c2)cc1-c1csc(N2CCN(C)CC2)n1,0,True,0.59,3.06,0.9380022775982827,True,True
1241,CCOC(=O)c1cccc2c1c(Br)cn2C,0,True,0.79,2.24,0.9877105735915951,True,True
1242,CCCc1nsc(N(C)c2ccccc2CN)n1,0,True,0.9,2.66,0.9375264463614722,False,True
1243,N#CC(=C(O)CC(F)(F)F)c1nc(=O)c2ccccc2s1,0,True,0.68,2.98,0.8871897023402149,False,True
1244,O=C(Nc1ccc(Cn2nnc3ccccc32)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0,True,0.46,2.15,0.8134665979570095,True,True
1245,CN(C(=O)C1COCCO1)c1ccc(N)cc1C(=O)O,0,True,0.77,3.03,0.3398212004146873,True,False
1246,CN(C)C(=O)c1ccc(Cc2ccccc2OC2CC(O)C(O)C(CO)C2)cc1,0,True,0.69,3.47,0.30648465083474896,True,False
1247,CC1NNC(C)C1S(=O)(=O)N1CCN(C2CCOc3ccccc32)CC1,0,True,0.8,3.99,0.808548752063046,True,True
1248,CCCOc1ccc(C(=O)NNC(=O)Cc2c[nH]c3ccccc23)cc1,0,True,0.6,1.95,0.964302602417348,True,True
1249,Cc1cc(C)c2c(C)c(C(=O)NCC(C)CN)oc2c1,0,True,0.9,2.86,0.8789203526289401,True,True
1250,CCCCNC(=O)C(=O)Nc1ccc2c(c1)N(C(=O)C1CC1)CCC2,0,True,0.64,2.2,0.7000045358123396,True,True
1251,CS(=O)(=O)C(CCN)c1ccc(-c2cc(Cl)ccc2F)cc1,0,True,0.9,2.76,0.9734197958212192,True,True
1252,O=C(O)CCCCC(=O)OC1CCCCCC1,0,True,0.44,1.93,0.8938818962126104,True,True
1253,CCC(CC)CCCC(NC)c1ccc(Cl)cc1Cl,0,True,0.63,2.73,0.9683058407063446,True,True
1254,COC(=O)C(C)(C)c1ccc(Cl)c(NC(=S)c2c(C)cc(OCCC3CCCCO3)cc2C)c1,0,True,0.33,3.23,0.8280458732231692,False,True
1255,NC(=O)c1ccc(Cl)cc1NCC(O)CO,0,True,0.6,2.53,0.6869474949776244,True,True
1256,CCC1C(=O)NCCN1c1nc(C(C)Cl)nc2cc(OC)c(OC)cc12,0,True,0.81,3.46,0.8354757672050362,True,True
1257,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],0,True,0.49,1.93,0.7833281261338269,False,True
1258,C=CCON=C(CCC)C1=C(NC(=O)c2ccccc2)CC(C)(C)CC1=O,0,True,0.32,2.93,0.7238849790648109,True,True
1259,CC=CCOc1cccnc1C(C)=N,0,True,0.59,2.84,0.9583428633788972,True,True
1260,Cc1ccc(C2CNC3CCc4cc(O)c(O)cc4C3C2)cc1,0,True,0.71,3.48,0.7848751863914454,True,True
1261,CN1C(=O)C(C)(C)N(C(=O)CCl)c2ccccc21,0,True,0.73,2.58,0.9772782827231155,True,True
1262,CCOC(=O)c1cccc(Nc2ncnc3ccc(OCC)cc23)c1,0,True,0.69,1.97,0.9402573741165289,True,True
1263,COc1ccc(Cl)cc1N1CC(C(=O)N2CCN(c3ccccc3)CC2)CC1=O,0,True,0.77,2.49,0.9623364897163512,True,True
1264,CC(C)N1C(=O)c2ccc(C(=O)Nc3ccccc3OCCC(N)=O)cc2S1(=O)=O,0,True,0.69,2.47,0.7451755160966478,True,True
1265,Cc1cccc(C)c1-n1nc2c(c1-c1cc(F)c(NC(N)=O)cc1F)CN(C)CC2,0,True,0.69,2.86,0.926080755215122,True,True
1266,CC[P+](CC)(CC(=O)OCc1ccccc1)C1(C(=O)Nc2c(C)cc(C#N)cc2C)CCC1,0,True,0.37,3.24,0.9645437664792762,False,True
1267,CCN(CCO)C(=O)c1cc(C(=O)O)cc([N+](=O)[O-])c1,0,True,0.59,2.18,0.6860020456021249,True,True
1268,O=C(OCC(=O)N1CCCc2ccccc21)c1ccccc1CSC1=NCCS1,0,True,0.67,2.54,0.953498947000682,True,True
1269,O=C(O)CC1CCCC(F)C1,0,True,0.67,3.23,0.9709586966060383,True,True
1270,FC(F)(F)CCOc1ccc(Nc2ncnc3sccc23)cc1,0,True,0.73,2.31,0.9888681535631886,True,True
1271,CCCNC(CC)c1ccc(OCCC)cc1,0,True,0.74,2.23,0.9426639582030115,True,True
1272,c1ccc2cc3ccccc3cc2c1,0,True,0.46,1.14,0.9710332295511441,False,True
1273,COP(=O)(OC)C(NC(C)=O)C(O)c1ccco1,0,True,0.76,3.81,0.7039349049326021,False,True
1274,C#Cc1cccc(N(C)N=C)c1,0,True,0.36,3.13,0.9500954290285393,False,True
1275,Cc1nc2c(C)cccc2cc1C(=O)N1CCCC(c2ncon2)C1,0,True,0.72,3.08,0.965093322148538,True,True
1276,CN(C(=O)C[N+](C)(C)C)c1ccc(C#N)cc1,0,True,0.74,2.64,0.9560091725929549,True,True
1277,COc1ccc2c(c1)C=CC1C2CCC2(C)C(OC(C)=O)CCC12,0,True,0.75,3.88,0.9453324822806655,True,True
1278,O=C1c2ccccc2-c2c1cccc2C1=NCCC1,0,True,0.65,2.36,0.9940810825289282,False,True
1279,O=C(Nc1ccc(OCC(F)(F)F)nc1)c1ccc(Cl)nc1,0,True,0.87,2.23,0.9916602288757903,True,True
1280,CN=C(NCc1ccc(CN(C)C)cc1)N1CCC(Oc2ccccc2)CC1,0,True,0.62,2.38,0.9286937917913992,True,True
1281,COCOc1ccc(C=CC(=O)Nc2ccc(F)cc2)cc1,0,True,0.66,1.86,0.9900991249268278,True,True
1282,O=C(Cn1cnc2ccccc21)NC1COCC1N1CCOCC1,0,True,0.87,3.24,0.8108594422361343,True,True
1283,CCCCCOc1ccc(C2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2c2ccccc2)cc1,0,True,0.28,2.77,0.9495249222297407,False,True
1284,CC1CC(=O)c2ncc(N3CCOCC3)cc2N1S(=O)(=O)c1ccc2ccccc2c1,0,True,0.63,3.06,0.6535817642539248,True,True
1285,CCS(=O)(=O)N1CCC(C(=O)N2CC(C)OC(C)C2)(c2ccccc2)CC1,0,True,0.78,3.26,0.8541360836069017,True,True
1286,Cc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)s1,0,True,0.86,1.94,0.9933576518194421,True,True
1287,Cc1cn2c(CC(C)(C)C)c(C)nc2c(C)n1,0,True,0.75,2.85,0.9602411572235595,True,True
1288,CC(C)OCCS(=O)c1ccc(C(=O)O)nc1,0,True,0.83,3.23,0.7346509346909372,True,True
1289,CC(C)N(C(=O)COC(=O)C=Cc1ccc(C(F)(F)F)cc1)C(C)C,0,True,0.57,2.31,0.9793226640737329,True,True
1290,COc1ccccc1N(C)c1cccc(F)c1C(C)N,0,True,0.93,2.65,0.937147146580412,True,True
1291,C=CCCCN(C)C1(CN)CCCC(C)C1,0,True,0.56,3.61,0.9743753966829538,True,True
1292,CC(C)(C)Nc1nc(Nc2cc(C(C)(C)C#N)ccn2)cc2ccn(CCO)c(=O)c12,0,True,0.56,3.08,0.362961283191412,True,False
1293,CCOC(=O)c1ccc(N2CC(C(=O)NC(C)c3ccc(F)cc3)CC2=O)cc1,0,True,0.76,2.7,0.9521039323151365,True,True
1294,O=C(COc1ccc([N+](=O)[O-])cc1)Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,0,True,0.47,2.11,0.7475427001656432,True,True
1295,O=C(C1CCCCC1)C1C2CCCCC21,0,True,0.67,3.18,0.9662937852402038,True,True
1296,CN1C(=O)C(NCc2ncn(Cc3ccccc3C(F)(F)F)n2)CCn2nccc21,0,True,0.68,3.6,0.959112120188437,True,True
1297,COC(CCCC(C)(O)OC)N1CCN(CC(=O)N2CCOCC2)CC1,0,True,0.57,3.58,0.4504511339085628,False,False
1298,N#Cc1c(N)nc(OCc2ccccc2F)c(C#N)c1-c1ccccc1F,0,True,0.76,2.43,0.9923666973828861,True,True
1299,COc1ccc(NN=C2C(=O)NN=C2c2ccc(OC)cc2)cc1,0,True,0.82,2.39,0.7963736425779984,True,True
1300,Cc1cc(C)c(C=C(C#N)C(=O)NCCCc2ccccc2)c(C)c1,0,True,0.49,2.18,0.8998200509783116,True,True
1301,CCCOc1nc(N)c(C#N)c(-c2ccccc2C)c1C#N,0,True,0.93,2.44,0.9843809175064279,True,True
1302,N#Cc1cccc(C(=O)N2CCC(C(=O)NCc3ccccc3OC(F)F)CC2)c1,0,True,0.79,2.19,0.9771642686254493,True,True
1303,Cc1cc(N(C)C2CCS(=O)(=O)C2)nc(Nc2cccc(Cl)c2)n1,0,True,0.9,2.95,0.9029828329712927,False,True
1304,Cn1nnnc1SCCNC(=O)C1(C)CCCCO1,0,True,0.62,3.24,0.7762649812714777,True,True
1305,COc1ccc(C2N=C(c3ccccc3)NC3=C2C(=O)N(c2ccccc2)C3=O)cc1,0,True,0.67,2.94,0.8199399926460638,True,True
1306,O=S1(=O)CCCC(NCC(O)CO)C1,0,True,0.54,3.33,0.26383931457439525,True,False
1307,COc1ccc(C2=CC(=O)C(Br)Oc3c2cc(OC)c(OC)c3OC)cc1,0,True,0.67,3.21,0.6332210322126178,True,True
1308,O=C1CC2C(O)CCCN2C(n2cnc3ccccc3c2=O)C1,0,True,0.85,3.69,0.6578324607033822,True,True
1309,CCS(=O)(=O)c1ccccc1NC(C)C(=O)N1CCN(c2ccccc2)CC1,0,True,0.81,2.56,0.90253487574675,True,True
1310,Cc1cc(N(C)c2ccccc2)nnc1N,0,True,0.83,2.42,0.9447425925488113,True,True
1311,O=C(O)C(OCc1cccc(Oc2ccccc2)c1)c1ccccc1,0,True,0.67,2.31,0.8799397288463143,True,True
1312,O=C(C1CCCN1C(=O)C1CCCO1)N1CCSCC1,0,True,0.75,3.18,0.9278123330991206,True,True
1313,CC(CC(=O)O)N(c1ccc(C2CCCCC2)cc1)c1ccc(F)cc1C#N,0,True,0.69,3.01,0.7753041310302446,True,True
1314,CS(=O)(=O)Cc1cccc2nc([NH-])ccc12,0,True,0.8,2.97,0.9708608341902296,True,True
1315,CCC(C)(CN)Nc1nc(C)ccc1[N+](=O)[O-],0,True,0.6,3.16,0.8429511230100218,True,True
1316,Cc1cccc(NC(=O)C2CCCN(C(=O)CSc3ccc(F)cc3)C2)c1,0,True,0.79,2.42,0.9819367022464808,True,True
1317,CC(C)C(C)(C)CNCCNC(C)(C)C,0,True,0.66,2.77,0.885677582386469,True,True
1318,O=C(Cc1ccccc1)Nc1ccc(N2CC(O)CC2c2cccc(F)c2)nc1,0,True,0.7,2.95,0.9092056835070105,True,True
1319,O=C(OCc1ccccc1)N1CC2CC1CO2,0,True,0.78,3.68,0.9824609439885582,True,True
1320,CC(C)(C)c1cc(NC(=O)C(=O)c2cccc3ccccc23)n(-c2ccc(OCCC(=O)O)cc2)n1,0,True,0.27,2.45,0.2727490620765639,True,False
1321,CC(C)N(CCCNC1CCCCC1)S(C)(=O)=O,0,True,0.72,2.35,0.96163159844891,True,True
