mid,smiles,ref_smiles,IsValid,QED,SAs,BBB,IsNovel,IsSuccess
697,Cc1ccc(Cl)cc1SC1CCCC(=O)C1,0,True,0.78,2.89,0.9755499003432128,True,True
698,CNCC1CCCN(C2CC2)C1c1cccc(Cl)c1F,0,True,0.91,3.24,0.961383906839031,False,True
699,Cc1nn(C)c(N2CCOCC2)c1CNC(C)C,0,True,0.87,2.42,0.9489842375676074,True,True
700,C=C(C)C(=O)OCCNc1ccc(C)cc1C(=O)c1ccc(C)cc1,0,True,0.36,2.12,0.5409785978119962,True,False
701,COc1ccc2nccc(C(=O)NC3CCC(C(=O)O)C3)c2c1,0,True,0.9,2.79,0.6709177054230995,True,True
702,CCc1cc(CC)n(-c2ncccc2CC(N)CC)n1,0,True,0.88,3.14,0.9428491695558667,True,True
703,CCS(=O)(=O)N1CCN(C(=O)c2cc(-c3ccccc3)nc3c2cnn3Cc2ccccc2)CC1,0,True,0.41,2.33,0.9197795249479146,True,False
704,CC(C)c1ccc(S(=O)(=O)N2CCC3CCC(C2)N3)cc1,0,True,0.93,3.79,0.953759377749422,True,True
705,CCc1ccc(C(=O)N2CCC(C(C)N)C2)cc1,0,True,0.89,2.61,0.9854905128389937,False,True
706,CC(=O)c1ccc(OCC(=O)N2CCC(Oc3cc(C)ccc3C)CC2)cc1,0,True,0.71,2.05,0.9431623411099245,True,True
707,N#CC(=Cc1cccc(O)c1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0,True,0.57,2.15,0.5730827079567391,True,False
708,CCCN(CCC)C1Cc2cccc3c2N(C1)C(=O)C3=O,0,True,0.78,3.19,0.9740696637895733,True,True
709,O=C1C(=O)C(NCCN2CCCC2)C(c2ccccc2)C1=O,0,True,0.8,3.18,0.9419553542694665,True,True
710,CC1(CCNc2ncccc2Br)OCCO1,0,True,0.92,2.83,0.9445326892832929,True,True
711,CC1(C)OC2OC(C3CC(=O)CN3Cc3ccccc3)C(OCc3ccccc3)C2O1,0,True,0.71,3.86,0.9096954517015431,True,True
712,S=c1[nH]c2ccc(OCCN3CCOCC3)cc2[nH]1,0,True,0.84,2.33,0.9061479689050216,True,True
713,Cc1c(C)[n+](C)c(C)n1C,0,True,0.47,3.4,0.9852791324903387,True,False
714,COc1cc2c(cc1C=O)C1CC(O)C(CC(C)C)CN1CC2,0,True,0.87,3.62,0.8298633188044064,False,True
715,Cc1cc(C)c2c(c1)C(NC(=O)c1ccc(Cl)c(S(=O)(=O)N3CCN(C)CC3)c1)C(C)(C)C2,0,True,0.71,3.18,0.8419449583114452,True,True
716,N#CCCN1C2CCC1CC2,0,True,0.6,3.34,0.964195438046664,True,False
717,CC#CC(CC(=O)O)c1ccc(OC(CC(C)C)c2cnc3[nH]ccc3c2)cc1,0,True,0.51,3.66,0.8570557472126075,True,False
718,CCCn1nccc1NC(=O)CSc1ccc(Br)cc1C,0,True,0.78,2.3,0.949748106903888,False,True
719,Cc1ccc(S(=O)(=O)NC(C)CC(=O)c2ccc(F)cc2)cc1,0,True,0.83,2.36,0.9475257065974555,True,True
720,C#CC(C#C)=C1C=C(C)C(=O)C(C(=C)C)=C1,0,True,0.61,3.88,0.846573862354253,True,True
721,Cc1c(CO)c2cc(C(=O)O)c(C)cc2n1C(=O)c1ccc(Cl)c(Cl)c1,0,True,0.69,2.39,0.8824345858550966,True,True
722,C=COCCn1c(=O)n(CC=C)c2cccc(C(=O)OC)c21,0,True,0.34,2.75,0.8964422176285779,True,False
723,CC(C)CCOCCOc1ccc(C(C)O)cc1,0,True,0.72,2.35,0.8342142890099508,False,True
724,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0,True,0.58,1.03,0.9717712511696845,True,False
725,c1ccc(N=c2nc(-c3ccccc3)n(-c3ccccc3)s2)cc1,0,True,0.53,2.38,0.9418563690933556,True,False
726,CCc1cc(OCC(C)(C)C(=O)O)ccc1-c1ccc(-c2ncc(C(F)(F)F)[nH]2)cn1,0,True,0.53,2.84,0.7703834190762738,True,False
727,Cc1noc(C)c1S(=O)(=O)NC(CCC(=O)O)C(=O)O,0,True,0.63,2.73,0.4852419393870948,True,False
728,O=S(=O)(Nc1ccccc1)c1ccc(SC(F)F)cc1,0,True,0.85,1.87,0.9793515169068225,True,True
729,O=C(O)c1ccc(C2CC2COc2cccc(C3CC3)c2)cc1,0,True,0.86,2.78,0.8098586080984728,True,True
730,Cc1cc(-c2cncnc2)c2c3c(n(C)c2n1)CCN(CCN(C)C)C3,0,True,0.72,2.88,0.9532629918238763,True,True
731,O=C(NCCOc1ccc(Cl)cn1)c1ccn(C2CCCNC2)n1,0,True,0.78,3.03,0.9265418010386356,True,True
732,O=C1NC(=O)N(c2ccc(OCc3ccccc3)cc2)C(=O)C1=Cc1cc(Br)c(OCc2ccc(Br)cc2)c(Br)c1,0,True,0.15,2.54,0.964520653528704,True,False
733,O=C(CCNc1c(F)cccc1F)NC1CCS(=O)(=O)C1,0,True,0.85,2.74,0.9080421968811504,True,True
734,COc1ccc(C2C(=C(O)c3ccc4ccccc4c3)C(=O)C(=O)N2C)cc1,0,True,0.43,2.51,0.5604983156198715,True,False
735,CN=C(NCCn1cc(C)cn1)NC1CCN(Cc2ccc(F)cc2)CC1,0,True,0.6,2.55,0.6051378493446474,True,False
736,CC(C)(C)N(Cc1ccccc1)C(=O)COC(=O)C1CCCN(C(=O)c2cccs2)C1,0,True,0.64,2.81,0.6248986755656251,True,True
737,C=C(C)C(=NCc1c(C(C)C)[nH]c(C=N)c1NC)c1ccc(C)cc1C,0,True,0.58,3.56,0.6893701855688127,True,False
738,O=C(CCCC(=O)N(c1ccc(Cl)cn1)c1coc2ccccc12)N1CCOCC1,0,True,0.59,2.74,0.9648776277174551,True,False
739,NCC(=O)N1CCC12CCCN(c1ncnc3[nH]ccc13)CC2,0,True,0.86,3.84,0.9236746095804093,True,True
740,C=CCSc1ccccc1NC(=O)CN(C)C(C)c1cccs1,0,True,0.56,2.83,0.9496360267402411,False,False
741,COc1ccc(CCNc2nccc(C(C#N)c3nc4ccccc4s3)n2)cc1,0,True,0.49,2.95,0.910021989506531,False,False
742,CN=C([S-])c1ccc(N2CCCCC2)cc1,0,True,0.44,2.69,0.9769385697516609,True,False
743,O=[N+]([O-])c1ccc(NCC2COc3ccccc3O2)c(S(=O)(=O)N2CCOCC2)c1,0,True,0.54,2.9,0.8884700464259377,True,False
744,CC1CN(S(=O)(=O)CC2CCNCC2)CC1C,0,True,0.82,3.54,0.9738213766045196,True,True
745,NCc1ccc(C2(CF)CCC2)cc1,0,True,0.78,2.42,0.9647514992402384,True,True
746,CCc1c(C(=O)NNC(=O)Nc2ccccc2C(=O)OC)csc1C,0,True,0.58,2.32,0.5190650093483513,True,False
747,CC1(C)C=Cc2c(ccc(C(=O)C=Cc3ccc(Cl)c(Cl)c3)c2O)O1,0,True,0.55,2.66,0.9119542770155247,False,False
748,O=C(Nc1cccc(Oc2ccccc2)c1)c1cnc(N2CCOCC2)nc1,0,True,0.74,2.05,0.9784480312369134,True,True
749,O=C1c2ccccc2CCCN1Cc1ccccc1,0,True,0.8,1.67,0.9976969313137155,True,True
750,Cc1nc(N2CCC(C)(C)CC2)cnc1Sc1cccc(Cl)c1Cl,0,True,0.66,2.78,0.9557264985744719,True,True
751,CC(C)Oc1ccc(-c2cc(Cl)ccc2C(Oc2cc(N=[N+]=[N-])nc(N)n2)C(F)(F)F)cc1F,0,True,0.16,3.67,0.942361936456158,True,False
752,C=C(C)C(=O)OCCNc1ccc(C)cc1C(=O)c1ccc(C)cc1,0,True,0.36,2.12,0.5409785978119962,True,False
753,NCC1(C(=O)Nc2ccc([N+](=O)[O-])nc2)CC1,0,True,0.59,2.62,0.9300211180169188,True,False
754,CCc1ccc(C(=O)NCCCC(C)CO)cc1,0,True,0.73,2.22,0.9509094115090791,True,True
755,COc1ccc(CN(C(=O)C(F)(F)F)C(C)C2CC2)cc1,0,True,0.83,2.67,0.9955126352054883,True,True
756,Cc1noc(C)c1CN(C)C(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,0,True,0.82,2.29,0.7792179248526868,True,True
757,Cc1cnc(C2CCCC(c3ncc(C)cc3C)N2Cc2ccc(CN)cc2CO)c(C)c1,0,True,0.55,3.64,0.7542379507329785,True,False
758,C=CCN(C1CC1)S(=O)(=O)c1ccc2c(c1)C(N)CCO2,0,True,0.84,3.13,0.9360996788891857,True,True
759,CN(CC(=O)NC1CC1)C(=O)NCCCCCC(=O)O,0,True,0.54,2.1,0.5584418302952313,True,False
760,CCCNC(CC)c1ccccc1OC(C)C(F)(F)F,0,True,0.8,3.01,0.971318881579829,True,True
761,CC(C)(C)OOC(C(=O)O)C1CCCC1,0,True,0.58,3.23,0.9806192104775227,True,False
762,CCOc1cc(C=NNC(=O)c2cccc(C(=O)Nc3ccccc3)c2)ccc1OC,0,True,0.43,1.93,0.750383601352931,True,False
763,CCNCc1ccccc1NC(=O)CC(C)c1ccccc1OC,0,True,0.77,2.41,0.8821497694767919,False,True
764,COC(=O)CCC(C)(C)c1ccc(O)c(C)c1C,0,True,0.83,2.47,0.8662314693196957,True,True
765,O=C1C=CC(Cc2ncc3c(-c4ccccc4)c(-c4ccccc4)nn3c2)=CC1,0,True,0.5,2.85,0.9775957588699633,True,False
766,CC(CN)CN1CCC2C(CCCN2C)C1,0,True,0.78,3.44,0.9798333428678971,True,True
767,Cc1cc(S(=O)(=O)Cl)ccc1OCc1ccccc1,0,True,0.81,1.72,0.9370310586984987,True,True
768,Cc1cccc(N(C)c2nc3sccn3c2CN)c1,0,True,0.8,2.63,0.9458931263155689,True,True
769,CC1CN(C(=O)C(F)(F)F)CCN1C(=O)c1cccc(N(C)C)c1,0,True,0.82,2.76,0.9512428295213983,True,True
770,CC(O)CCNC(=O)COc1ccc(C(C)C)cc1,0,True,0.79,2.27,0.2436596406652457,True,False
771,CC(=O)c1ccc(NC(=O)CN2C(=O)C3CCCC3=Nc3ccccc32)cc1,0,True,0.83,2.82,0.9664730269758072,True,True
772,CCCCCCC(C)Nc1snc(N)c1OC,0,True,0.7,3.18,0.8574425570067316,False,True
773,NCC(O)c1cc(Br)c2c(c1)OCO2,0,True,0.84,3.03,0.6202834182506156,True,True
774,CCOC(=O)C(=O)c1c(C(F)F)[nH]c2ccccc12,0,True,0.53,2.51,0.9714298609731038,True,False
775,CCNC(C)CCN1CCCC(CC)CC1,0,True,0.75,2.79,0.9472354645680527,True,True
776,O=Nc1ccc2nc(N=C3C=CCC=C3)oc(=O)c2c1,0,True,0.78,3.64,0.9656209624174273,False,True
777,CN(C)C(=O)c1cccc(NC(=O)C2CCN(c3cnccn3)CC2)c1,0,True,0.91,2.12,0.9400520102951314,True,True
778,Cc1cc(C)c2c(c1)NC(=O)C(CC(=O)Nc1ccc(C(C)C)cc1)O2,0,True,0.87,2.81,0.5505876422673035,True,True
779,COc1ccccc1C(=O)NCC(=O)NN=Cc1cccc(OC)c1,0,True,0.59,1.89,0.4433818138838666,True,False
780,COc1cccc(CNC(=O)N2CCN(C(=O)NC(C)C)CC3(CC(=O)N(C)C3)C2)c1,0,True,0.76,3.54,0.6211150851801904,True,True
781,FC(F)(F)COCc1ccc(COC2CCNCC2)cc1,0,True,0.88,2.27,0.9908537710238775,True,True
782,CCCCCc1nc(C2=CCN(C(=O)OCC)CC2)c2ccccc2[n+]1[O-],0,True,0.44,3.01,0.9616274920662299,True,False
783,CC1Cc2cccc3c(=O)c(C(=O)N4CCN(c5cccc(Cl)c5)CC4)cn1c23,0,True,0.65,2.79,0.9507242996764254,True,True
784,Cc1cncc2ccc3ccc(C(C)C)nc3c12,0,True,0.59,2.51,0.9789303367809403,True,False
785,COc1ccc(C=C2SC(=Nc3ccccc3)N(C3CCCCC3C)C2=O)cc1O,0,True,0.65,3.24,0.7780750655233456,True,True
786,CNCc1cc(F)ccc1Sc1nc2ccccc2[nH]1,0,True,0.77,2.26,0.9468601772168066,True,True
787,O=C1C=CC2(c3ccccc3)OCC(c3ccccc3)N12,0,True,0.84,3.46,0.9941514749103342,True,True
788,CC1(C)OC(CCCCCCCCC(F)=CI)OC1(C)C,0,True,0.33,3.33,0.9888133985581989,True,False
789,CCC(=CCn1cccc(C)c1=O)C(=O)O,0,True,0.79,2.63,0.9039283675503562,False,True
790,O=c1[nH][nH]c2ccc(-c3ccccc3)cc12,0,True,0.64,2.03,0.9882005962396502,True,True
791,Cn1c(CCN)cc2cc(N)ccc21,0,True,0.7,2.43,0.9497455798786679,True,True
792,CCC(=O)OC(C)(C)C,0,True,0.51,1.91,0.9842213884292114,True,False
793,CCCCNC(=S)NC(=O)c1ccccc1[N+](=O)[O-],0,True,0.37,2.0,0.9009484195082009,True,False
794,CCC1CCCC(NC(C)c2ccc(F)cc2)C1,0,True,0.83,2.88,0.9830302650677596,True,True
795,CP(C)c1cc2ccccc2[cH-]1,0,True,0.46,3.41,0.966370222178659,False,False
796,CCCn1c(=O)n(CC2CO2)c(=O)n(CC2CO2)c1=O,0,True,0.59,3.37,0.7574328542634844,True,False
797,c1ccc2[nH]ncc2c1,0,True,0.56,1.83,0.9884331957974678,False,False
798,Cc1ccc2oc(CCl)nc2c1,0,True,0.63,2.23,0.995739637482817,True,True
799,CC1C(=O)N2CCCCC2C(=O)N1C(C)C,0,True,0.67,3.25,0.9415527138045507,True,True
800,O=[N+]([O-])c1ccc(NCC2(O)CCOCC2)c2ncccc12,0,True,0.66,2.6,0.7084890314561751,False,True
801,Cc1ccc(C2C=C(c3ccc(OC(F)F)cc3)Nc3nc4ccccc4n32)cc1,0,True,0.45,3.01,0.9167034247831727,True,False
802,COC1COCCC1n1ccnc1-c1coc(-c2ccccc2)n1,0,True,0.74,3.48,0.9497835054569808,True,True
803,CC(C)(C)OC(=O)N1CC(S(C)(=O)=O)C1,0,True,0.67,2.38,0.8286926487867585,True,True
804,O=C(Cc1ccc2c(c1)OCCO2)N(C1CCCCC1)C1CCCCC1,0,True,0.8,2.3,0.985791447371865,True,True
805,CCC1CCCC(NC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)C1,0,True,0.76,3.22,0.7633140933871371,True,True
806,CCOC(=O)C(C(=O)OCC)c1nc2ccccc2nc1N1CCOCC1,0,True,0.56,2.47,0.7903092723885927,True,False
807,CCN(CC(=O)Nc1ccc2c(c1)OCCO2)C(=O)c1cccc(N)c1,0,True,0.8,2.12,0.6191202117403395,False,True
808,c1ccc(CN2CCC(n3cc(-c4ccccc4)nn3)CC2)cc1,0,True,0.73,1.96,0.9395576109202497,True,True
809,CC(C)Oc1ccc(C=C2SC(=Nc3ccccc3)NC2=O)cc1,0,True,0.84,2.61,0.8050230516076176,True,True
810,Fc1ccc(Br)c(NCCCOc2ccccc2)c1,0,True,0.79,1.76,0.9806981906160352,True,True
811,O=C(Nc1cnccn1)C1CCCCC1C(=O)O,0,True,0.84,2.93,0.812712407851675,True,True
812,CC(C)N(CCCCC(N)=S)c1cccc(Cl)c1,0,True,0.61,2.33,0.961750764356977,True,True
813,N#Cc1cccc(S(=O)(=O)n2cc(C3=CCNCC3)c3ncccc32)c1,0,True,0.77,2.82,0.9257671081953257,False,True
814,CCCCOCCn1c(CN)cc2ccccc21,0,True,0.76,2.21,0.9645665465104182,False,True
815,C=C(F)CSc1nnc(-c2ccc3c(c2)CCO3)o1,0,True,0.8,2.73,0.9862642745317108,True,True
816,COCCOc1cc2ncnc(Cl)c2cc1OCCOC,0,True,0.55,2.27,0.9245324476975684,True,False
817,CN(C=O)c1nc2c(s1)CCN(CC1CCN(Cc3ccccc3)CC1)C2,0,True,0.72,2.7,0.9815158731931632,True,True
818,COCCCn1ccnc1Nc1ccc(Br)c(OC)c1,0,True,0.78,2.45,0.9592300954027061,False,True
819,CC(C)(C)c1cccc(C(C)(C)C)c1Nc1cccc2ccc[n+]([O-])c12,0,True,0.47,2.8,0.953230750336169,True,False
820,CC(=NNC(=O)CC#N)C(CN1CCCCC1)C(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,True,0.28,3.6,0.24341724660891698,True,False
821,O=C(CC1CCCN1)N1CC2(CCC2)c2c(F)cccc21,0,True,0.91,3.71,0.9920626063707799,True,True
822,c1ccc(C(NOC2CCCCO2)c2ccccn2)cc1,0,True,0.86,3.15,0.979636685581948,True,True
823,O=C(C=Cc1ccc(F)cc1)Nc1ccccc1C(=O)O,0,True,0.85,1.74,0.9646475202212708,True,True
824,CCCC1(C2CCNCC2)NC(=O)N(CC(=O)Nc2cnn(C)c2)C1=O,0,True,0.64,3.22,0.784152603496111,True,True
825,CCCCC1CCC(C(N)c2cc(C)oc2C)CC1,0,True,0.82,2.94,0.9842804439023032,True,True
826,O=C(Nc1ccc2occ(C3=CCN4CCCCC4C3)c2c1)c1ccc(F)cc1,0,True,0.65,2.9,0.989470968583471,True,True
827,Cc1c(CCC(C)(C)C(=O)O)n(Cc2ccc3c(F)cccc3c2)c2ccc(Cl)cc12,0,True,0.35,2.59,0.9489900406329213,True,False
828,CN(C(=O)C1CCCN(C(=O)c2cccs2)C1)C1CCc2ccccc21,0,True,0.83,3.04,0.9908483050138536,True,True
829,CC[NH+](CC)Cc1nc2ccccc2c2nc3ccccc3n12,0,True,0.63,3.07,0.8956155365389459,True,True
830,CCNC(=S)NC(=O)c1ccccc1O,0,True,0.66,1.93,0.8135854685778539,True,True
831,c1ccc2c(OCCN3CCCCC3)cccc2c1,0,True,0.83,1.65,0.9933737512533656,True,True
832,CC(NC(=O)NC1CCCc2cc(OC(F)F)ccc21)c1ccc2c(c1)OCO2,0,True,0.77,3.13,0.8917436332123199,True,True
833,CCC(C)C(=O)CC(=O)c1ccccc1C,0,True,0.56,2.48,0.9929418246759579,True,False
834,CSc1ccc2c(c1)N(C(=O)CN1CCCC(C)C1)c1ccccc1S2,0,True,0.67,2.93,0.9916602204588699,True,True
835,C=C1NN=C(c2ccc(N)cc2O)N1c1cccc2ccccc12,0,True,0.63,2.77,0.8928147269252967,True,True
836,CC(=NC(=O)N(C)C)N(C)C(=O)N(C)C,0,True,0.44,3.28,0.9782899510617084,True,False
837,CC(NC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)C1CC1,0,True,0.89,2.67,0.9610938769312997,True,True
838,CC(C)CCNC(=O)c1ccc(Cn2c(SCc3cccc(F)c3)nc3cccnc32)cc1,0,True,0.32,2.27,0.8405481996277021,True,False
839,CC(=NNC(=O)c1cccc(C)c1)c1ccc(S(C)(=O)=O)cc1,0,True,0.69,1.9,0.9559949511086869,True,True
840,CC1(C)Cc2nc(C3CCOCC3)c(C(O)c3ccc(C(F)(F)F)cc3)c(C3=CCCC3)c2C(O)C1,0,True,0.49,3.93,0.8604439804122571,True,False
841,CC1Cc2ccc3c(c2O1)-c1cccc2c1C(C3)N(C)CC2,0,True,0.73,3.47,0.998149113218053,True,True
842,Cc1cccc(C2c3cc(OCc4ccc(C(=O)NC5CC5)o4)ccc3CCN2C(=O)c2ccco2)c1,0,True,0.37,3.01,0.9056202127914349,False,False
843,CCc1ccc(OCC(O)Cn2c(SC(C)CC)nc3c2c(=O)[nH]c(=O)n3C)cc1,0,True,0.5,3.3,0.2441565764182717,True,False
844,O=S(CCO)c1ccc(C2=CCN(Cc3ccc4c(c3)NC=CO4)CC2)cc1,0,True,0.78,3.62,0.9176661664322122,True,True
845,O=C(O)C1(CNc2cc(Cl)ccc2[N+](=O)[O-])CCC1,0,True,0.64,2.42,0.44788132308517525,True,False
846,CCOC(=O)c1cnn(C)c1C(=O)N(c1ccn2ncnc2c1)c1ccccc1OC,0,True,0.44,2.87,0.9041737623428928,True,False
847,CCCC(CNC(C)C)N1CC(C)CC1C,0,True,0.75,3.68,0.8756569810198483,False,True
848,CC1(C)C(CNCCc2ccc(O)cc2)C1(C)C,0,True,0.78,2.38,0.5739075100065271,True,True
849,Cn1cccc1C(=O)NC(=O)COC(=O)CCc1ccc(S(=O)(=O)N2CCOCC2)cc1,0,True,0.56,2.39,0.6804612115686757,True,False
850,CC(C)(C)OC(=O)N1CCC2C(C1)c1cccc3c1N2CCOC3N,0,True,0.78,3.78,0.9579786487067682,True,True
851,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0,True,0.47,2.86,0.8300974813664562,False,False
852,CN=Cc1c(C)c(C#N)c2[nH]c3ccccc3n2c1=O,0,True,0.68,3.03,0.9168890025819392,False,True
853,CCC(=O)C(C)n1ccc2ccc(C#N)cc21,0,True,0.81,2.97,0.9874646008097999,True,True
854,CC(C)(CC(=O)NC(=O)NCCCn1ccnc1)C(=O)O,0,True,0.64,2.46,0.5177294740496072,True,True
855,Clc1cc2c(cc1Cl)N1CCN(C1)CC1CCCC21,0,True,0.71,4.5,0.9705046120946221,True,False
856,COc1ccc(CN(C(=O)CC(C)C)C(C)C)cc1,0,True,0.79,1.85,0.9900158968518155,True,True
857,CCCCC(=C(C#N)C#N)[N+](=O)[O-],0,True,0.37,3.47,0.7587787968423363,True,False
858,CC(C)C(NC(=O)C1CCCCC1)C(=O)NCc1ccc(N(C)C)cc1,0,True,0.79,2.41,0.8799216010900115,False,True
859,CCCCC(C)Nc1cc(OC)cc2ccc(C)nc12,0,True,0.84,2.6,0.9832378429695323,True,True
860,Nc1ccccc1C(=O)N1CCCC(C(=O)NCC2CC2)C1,0,True,0.83,2.44,0.9621546651964674,False,True
861,NS(=O)(=O)c1ccc(N2CCN(CCC3OCCc4ccccc43)CC2)c([N+](=O)[O-])c1,0,True,0.53,2.93,0.8895635437102914,True,False
862,CC(=CS(=O)(=O)c1ccccc1)CBr,0,True,0.79,2.49,0.954599002410567,True,True
863,CCC(=CC=C(C)N)c1ccccc1,0,True,0.72,2.59,0.740226952260877,True,True
864,COc1ccccc1C1CCN(CC2COc3ccccc3O2)CC1,0,True,0.85,2.55,0.9932956929937773,True,True
865,O=C(Nc1ccon1)c1ccc(S(=O)(=O)NCC2CCCO2)cc1,0,True,0.81,2.7,0.8824139686512157,True,True
866,COCCOCc1ccc(F)cc1C(=O)O,0,True,0.75,1.96,0.9631836118182825,False,True
867,CS(=O)(=O)N1CCN(C2CCCC2)CC1c1ccc(Cl)cc1,0,True,0.85,2.71,0.9490378498871501,True,True
868,COc1ccc(C(=O)NCC(=O)N2CCC(c3ccnc4ccccc34)CC2)cc1,0,True,0.71,2.1,0.9654105572433717,True,True
869,COc1ccc(C2NC(=S)N(C3CCCCC3)C2=O)cc1,0,True,0.87,2.7,0.9180717135224834,True,True
870,Cc1sc2nc(Cn3ccc(Cl)n3)cc(=O)n2c1C(N)=O,0,True,0.78,3.09,0.9188899385585544,False,True
871,CCC(CO)NC(=O)c1cc(C(C)C)on1,0,True,0.79,2.93,0.6724107995504255,False,True
872,N#Cc1ccsc1NC(=O)COC(=O)c1cccc(Cl)c1Cl,0,True,0.85,2.2,0.9285548342873458,True,True
873,CCC(Nc1ccc(C)cc1)C(=O)NNC(N)=S,0,True,0.48,2.64,0.8688446233320342,True,False
874,CCc1ccc(N(CC(=O)OC)S(=O)(=O)c2ccc(OC)c(OC)c2)cc1,0,True,0.64,2.03,0.6731266516064269,True,True
875,COc1cccc(C=NNC(=O)c2cccs2)c1O,0,True,0.66,2.15,0.5744019051452395,True,True
876,FC(F)(F)c1ccc(OCCNC2CC2)cn1,0,True,0.81,2.23,0.9699215153784317,True,True
877,Cc1nc(C)n(C2CCN(C(=O)c3ccc(N4C(=O)CC4c4ccccc4)cc3)CC2)n1,0,True,0.59,2.95,0.9676648568001585,True,False
878,NCCCCCCNC(=O)COc1ccc(C(F)(F)F)cc1,0,True,0.69,1.9,0.9784718081918563,True,True
879,COc1c(C)c(CC=C(C)CCC=C(C)CBr)c(OC)c2ccccc12,0,True,0.35,2.8,0.8891732217054816,True,False
880,CC(C)NCc1ccnc(OC2CCC2)c1F,0,True,0.86,2.46,0.9869563248620774,True,True
881,CCOC(CC)(CC)C(N)c1ccc(F)c(C)c1,0,True,0.84,3.3,0.9951245585342471,True,True
882,CC(C)(C(=O)O)n1cc(NC(=O)C2CCCN(C(=O)c3ccccc3)C2)cn1,0,True,0.82,2.8,0.06937659118080619,True,False
883,CC1=NCCN(Cc2ccccc2)C1C,0,True,0.72,2.83,0.9462122321254663,True,True
884,O=C(Nc1ccc2sc(N3CCC(C(=O)O)CC3)nc2c1)C1CCS(=O)(=O)C1,0,True,0.77,2.92,0.620410012087178,True,True
885,COc1ccc(C(=O)NN2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)cc1,0,True,0.61,2.53,0.9855705670790824,True,True
886,CCOc1ccc(NC(=O)CSc2nnnn2-c2ccccc2)cc1,0,True,0.66,1.86,0.9558817071316348,True,True
887,C=S(=C)(CCC(C)CCC)c1ccc(C)cc1,0,True,0.63,3.16,0.980930983025668,False,True
888,CC(C)C(CO)Nc1nc(Nc2ccc(Oc3ccccc3)cc2)c2ncn(C(C)C)c2n1,0,True,0.32,2.99,0.6978989664189299,True,False
889,CCC(N)=NOC(=O)C(C)Oc1ccc([N+](=O)[O-])cc1,0,True,0.28,2.9,0.5496602016183637,True,False
890,Cc1cccc(NC(=O)CN(c2ccc(Br)c(C)c2)S(C)(=O)=O)c1,0,True,0.82,2.05,0.9404904316189091,True,True
891,C=CC(=O)OCCCCCc1ccc2c(c1)CCC2,0,True,0.42,2.12,0.9823543194864685,True,False
892,Nc1c(NCCc2cccs2)ncnc1NCCN1CCCCC1,0,True,0.68,2.39,0.8385560392345749,False,True
893,COc1ccc(C(S)=C2C(=O)N(c3ccc(C)cc3)C(=S)N2C)cc1,0,True,0.51,2.59,0.8036826495776245,True,False
894,Cc1ccc2c(c1)N(C(=O)CCN1CCN(C)CC1)CCO2,0,True,0.84,2.19,0.9920812815124636,False,True
895,FC(F)(F)c1ccc2c(c1)N(CCCCN1CCN(c3ccccc3)CC1)c1ccccc1S2,0,True,0.35,2.35,0.9906935510100896,False,False
896,CCCC[n+]1ccc(N(C)C)cc1,0,True,0.64,2.5,0.950282058538872,False,True
897,CCN1C(=O)CC(C(=O)OC)C1c1ccccc1,0,True,0.76,2.86,0.9842570577684935,True,True
898,O=C(O)CC(c1ccc(F)cc1)n1ccnc1,0,True,0.88,2.64,0.9567211134256733,True,True
899,COc1ccc(NC(=O)C2CCC(=O)N2S(=O)(=O)c2ccc(C)c(C)c2)cc1Cl,0,True,0.78,2.68,0.830412115561454,True,True
900,COc1ccc(C(CC(C)C)NC(=O)C2CCN(S(=O)(=O)N(C)C)CC2)cc1,0,True,0.71,2.68,0.8477741046798224,False,True
901,CC(C)C(NC(=O)c1c(F)cccc1F)C(=O)NC1CCNC1,0,True,0.76,2.95,0.7513190087142674,True,True
902,Clc1cc(Cl)c2ccn(CCNCC3CCOC3)c2c1,0,True,0.85,2.95,0.9766484432134059,True,True
903,Cc1cc(C)c(NC(=O)CN(C)C(=O)CCNC(=O)c2ccc(F)cc2F)c(C)c1,0,True,0.73,2.2,0.9125280474371483,True,True
904,CC(C)NS(=O)(=O)c1ccc(NC(=O)c2ccc3c(c2)CCCC3)cc1,0,True,0.84,1.95,0.9434270351963941,True,True
905,COC(=O)c1cc(CNC(=O)c2ccc(-c3cccc(F)c3)cc2)cc(NC(C)=O)c1,0,True,0.59,1.99,0.9909748475685031,True,False
906,CCCCCC(=O)OCc1ccc(Br)cc1,0,True,0.58,1.61,0.9837860915226115,True,False
907,CC(C)(C)c1ccc(C(C)(O)CNc2cccc(N)c2)cc1,0,True,0.75,2.67,0.505388992823449,True,True
908,CC(C)(C)NC(=O)OCCOc1ccc(CCCCN)cc1,0,True,0.72,2.04,0.8401242624032705,True,True
