mid,smiles
1104,CCC(CNC1CC1)N1CCCC2=CC=CC=C2C1
1105,CSC(C)C(=O)NC1=CC=C(C(C)(C)C)C=C1
1106,CCNC1=C(C(=O)NN(C)C)C=CC=C1C(F)(F)F
1107,COC1=CC=C(C(=O)N(C)C(C)CBr)C=C1
1108,COC1=CC(C)=C(C)C=C1S(=O)(=O)NCCC1=CNC2=CC=C(F)C=C12
1109,COC1=CC(C=CC(=O)N2CC(=O)NC3=CC=CC=C32)=CC=C1OC(C)C
1110,CC1(C)C(N)CCN1C(=O)C1=CC=CS1
1111,CCCC1=C(C(=O)OCC)C(C2=CC=C(OC)C(OC)=C2)C2=C(CCCC2=O)N1
1112,CC1(O)C=CC=C(C(=O)O)C1C(=O)C1=CC=CC=C1
1113,CCCCCC(CC)OC(=O)NC1=CC=C(Cl)C=C1
1114,COC1=CC=C(CN2CC(C3=CC=CN3)CC2=O)C(OC)=C1
1115,CC1=NN=C(SCC(=O)N2CCC(C)SC3=CC=CC=C32)S1
1116,O=C(C1=CC=CC=C1)C1=CC(Cl)=CC=C1N1C=CC=N1
1117,CCC(O)C(CC)CN(CC)C1=CC=C(C)C=C1
1118,CCCCN1C2=CC(C)=CC(C)=C2C(O)=C1C(=O)OC(C)(C)C
1119,O=C1C(=CC2=CC=CC=C2Br)OC2=C1C=CC(O)=C2O
1120,COC1=CC(OC)=CC(N2CC(C(=O)NCC3=CC=CC=C3CN3CCCCC3)CC2=O)=C1
1121,COC(CNC(=O)COC(=O)C1=CC=C(Cl)S1)C1=CC=C(Cl)C=C1
1122,CC1=C(C=O)C=C(C2=CC=CC=C2)S1
1123,CC1=CC(N2CCCCC2)=CC=C1C=CC1=C(C)C(=O)C(C)C1=O
1124,N#CCCCCNCC1=CC=C(C2=CC=CC=C2F)S1
1125,NC(=O)C1=CC=CC(CNC(=O)CC2=CC=C(Cl)C(Cl)=C2)=C1
1126,COC1=CC=C(C)C=C1S(=O)(=O)N1CCCC2(CCCC2O)C1
1127,CC1=CC=C2C(=C1)COC2(O)C1(C)CCCCC1
1128,CCNC1=CC=C(Cl)C=C1C(=O)N1CCC(C)C(C)C1
1129,CC1=CC=CC=C1C1=NC(CC2=C(F)C=CC=C2Cl)=NO1
1130,CC1=CC(F)=CC(CN(CC(=O)O)C2=CC=CC(Cl)=C2)=C1
1131,CC(C)(C)OC(=O)NC(CC1=CC=C(Br)C(F)=C1F)C(=O)O
1132,CCNCC1(CN2CCCSCC2)CCC(C)CC1
1133,CC1=CC=C(C2=NN=C(SCC3=CC=C(Cl)C=C3)O2)C=C1
1134,CCN(C(=O)C1=CC(OC)=C2OCCOC2=C1)C1=CC(C)=CC=C1C
1135,NC1=CC=C(F)C(OC2=CC=CC=C2)=C1
1136,CCCC(N)CCC1=CC(F)=CC([N+](=O)[O-])=C1
1137,CC1=CC=C(C2=CC=C(C3=CC=NC=C3)C=C2)C=C1
1138,CCC1=CC=CC(OC2=NC=C(CO)C3=CC=CC=C32)=C1
1139,COC1=CC=C2C(=C1)CCC2NC(=O)CC1=CC=CC=C1F
1140,OCCN1CC(O)CC1C1=CC=CC=C1C(F)(F)F
1141,NC1=CC=CC=C1OCCN1CCOCC1
1142,CCN(C1CCCCC1)S(=O)(=O)C1=CC=CC(C(=O)NC2=CC=CC=C2)=C1
1143,CC1=CC(N(C)C2=CC=CC=C2C)=CC=C1N
1144,CC1CC2=CC(OCC3=CC(C#N)=CC=C3F)=CC=C2O1
1145,CC1=CC=C(C#CC2=CC=C(C3CCC(C)CC3)C=C2)C(C(F)(F)F)=C1
1146,COC(=O)N1CCCC(NS(C)(=O)=O)C1COC1CCN(C2=CC=CC=C2Cl)CC1
1147,CC(C)NCC1=CC=C(N2CCSCC2C)C=C1
1148,O=C(CSC1=NN=C2CCCCCN21)NC1=CC(Cl)=CC=C1Cl
1149,CNC1=NC=C(Cl)C(SCC2=CC=C(Cl)C=C2)=N1
1150,O=C(O)C1=CC=CC2=C1ON=C2C1=CC=CC=C1F
1151,CCCC1(C(=O)O)CCN(C2CC(C)(C)OC2(C)C)C1
1152,CC1=CC=CC(N2CC3=CC=C(C(=O)O)C=C3C2=O)=C1C
1153,COC1=CC(CC2=CNC3=NC=CC=C23)=C(Cl)C=C1O
1154,CC(CC1=CC=CO1)NC1=C(Cl)C=C(F)C=C1Cl
1155,CC1=C(C2=CC=C(F)C=C2)SC(NC(=O)C2=CN=CC=N2)=N1
1156,NC(=O)N(O)CC1CC1C1=CC(Cl)=CC(Cl)=C1
1157,NC1CCC(C2=CC=CC=C2)C1C(=O)O
1158,CC1=CC=C(N2CCC(CN)C2)C(Cl)=C1
1159,CCCOC1=CC=C(N2CCC(N)C(C)C2C)C=C1
1160,COC1=CC=C(C(=O)O)C(OCC(=O)NCC(C)C)=C1
1161,CCC1CCCCN1S(=O)(=O)C1=CC=C(S(=O)(=O)N2CCCCCC2)C=C1
1162,CC1=CC(C(O)CCN)=CC(C)=C1Br
1163,COC1=CC=C(S(=O)(=O)C2CN(C(=O)CCC3=CC=C(Br)C=C3)C2)C=C1
1164,CC(C)NCC1=CC=C(OCCS(C)(=O)=O)C(Br)=C1
1165,CC1=CC=CC(C(O)C2=CN(C(=O)OC(C)(C)C)C=N2)=C1C
1166,CCOC(=O)C1=C(C(C)(C)C)C(CCC(=O)OC)=C(C)N1
1167,N#CC1(C#N)OC1C1=C(Br)C=C(F)C=C1Br
1168,NCC1=CC(C2=CC=CS2)=CC=C1F
1169,CC1=CC=C(C)C(S(=O)(=O)N2CCN(C(=O)CNC(=O)C3=CC=C4C=CC=CC4=C3)CC2)=C1
1170,CC(C)(C)OC(=O)N1CCCC(C(=O)N2CCN(S(=O)(=O)C3=CC=CC=C3F)CC2)C1
1171,COC1=CC=C(Br)C=C1CNC(C)CN1CCOCC1
1172,CCN1CCC2=C(C1)C1=C(N=CN(CCN3CCN(C4=CC=CC(C)=C4C)CC3)C1)S2
1173,CCCCCC(C(=O)O)C1=CC=CC2=CC=CC=C21
1174,CCOC1=CC=CC=C1C1=CCN(C(=O)NC2=CC(NC(C)=O)=CC=C2C)CC1
1175,COC1=CC=C(C(O)(C[N+](=O)[O-])C(F)(F)F)N=C1C1=CN=C(Cl)S1
1176,COC1=CC=CC(OC)=C1C(C1=CC=CC=C1C(F)(F)F)N1CCCCC1C(=O)O
1177,COC1=CC=CC=C1CNC(=O)C1=CN=C2SC=C(C3=CC=C(F)C=C3)N2C1=O
1178,COC1=CC=CC=C1NC(=O)C1=CC=CC(NC(=O)C2(C3=CC=C4OCOC4=C3)CC2)=C1
1179,COC1=CC=C(CNC(=O)C2=NNC3=C2CNCC3)C=C1
1180,CC(C)C1=CC=C(N2C=CC=C2C(=O)C2=CC=CC=C2)C=C1
1181,O=C(CNC1=CC=C(F)C=C1F)N1CCCC1
1182,CCC(O)CNC1CCS(=O)(=O)CC1
1183,CC1(C2CCN(CC3=CC=NC=C3)CC2)CC2=CC(F)=C(C3=NC(CN4CCCC4)=CO3)C=C2O1
1184,CC1=NC(C)=C(C(=O)NC2=CC=CC(CSCC(=O)O)=C2)S1
1185,CC1CCCC(C(NN)C2=CC=C(Cl)C=C2F)C1
1186,CCCCNC(=O)NC1=CC=C(C(C)C)C=C1
1187,CC(C)(C#N)NC(=O)C1=CC=C(Cl)C=C1
1188,CC1=CC=C(C(C)NCC2=COC=C2)C=C1F
1189,CC1(C)CC(OC2=CC=C(S(=O)(=O)C(F)(F)F)C3=C2CC(F)(F)C3O)C1
1190,CCC1(C2=CC=CC=C2F)CCC(=O)O1
1191,O=C(O)CC1(CS(=O)(=O)CC2=NC=CS2)CC1
1192,OCC(CC1=CC=CC=C1)NC1=NC=C2C=CC=CC2=N1
1193,CC1=NN=C(NC2CCCC2)C(C(=O)O)=C1C
1194,CC1(C)CCC(OCCl)CC1
1195,OCC1OC(N2C=CC3=C2NC(C2=CC=CC=C2)=NC3=S)CC1O
1196,CCC1=CC=C(C(CNC(=O)C2=CC(F)=CC3=NC(C)=C(C)N=C23)N(C)C)C=C1
1197,CC1=CC=C(C(CN)C2=CC=CC(C(F)(F)F)=C2)C=C1
1198,CC(C)(C)C1=CC=C2OCN(C3=CC=CC=C3)CC2=C1
1199,CCC1=CC=C(CC(O)C2=CC(F)=CC(Br)=C2)N=C1
1200,CCN1C(=O)C(=O)C2=CC3=CC=CC=C3C=C21
1201,O=C(CCC1=CC=CC(F)=C1)NC1CC(O)C1
1202,CCOC1=CC(C2=NC=CN2C2CC=C(C)CC2)=CC=C1O
1203,CCCC1=CC=CC=C1NC(=O)NC(C)(C)CCC(=O)O
1204,CN(C)CCCN1C=CC2=CC=CC(CNC3CC3)=C2C1=O
1205,CC(C)C1CCC2=C(N1)C(=O)N(CC(=O)O)C=C2
1206,CCCC(C)C(C#N)SC1=CC=C(F)C=C1F
1207,CC(=CC1=CC=CC=C1)C(O)C(C)C(=O)O
1208,C=CC1=CC=C(COC2=CC=C(CC(C)C(=O)O)C=C2)C=C1
1209,COC(=O)CC1C2=CC(OC)=C(OC)C=C2CCN1CC(=O)OC
1210,CC1(C)C(C(=O)O)C1C(=O)NCC1CCCC1O
1211,CC1=CC(F)=CC=C1C(O)CC1=CC(F)=CC=C1Cl
1212,CCC(C(=O)N1CCNCC1C)C1=CC=CC=C1
1213,CC1=CC(N2C3=CC=CC=C3CC2C)=NC(NC2=CC=CC(F)=C2)=N1
1214,CC(C)NC(=O)CN(C)C(=O)C(N)CC1=CC=CC=C1
1215,CC1CC(C)CN(C(=O)COC2=CC=CC=C2C=O)C1
1216,CC1=NC(C(C)(C)NC(=O)C2=CC=C(Br)C=C2)=NO1
1217,CC1=CC=C(C)C(CC(=O)C2=C(C)N=C(C)S2)=C1
1218,O=C1C(C=CC2=CC=CN=C2)C(N2C(=O)OCC2C2=CC=CC=C2)N1C1=CC=CC=C1
1219,CNC(C)C1=CC=C(S(=O)(=O)NC2=CN(C)N=C2C)C=C1
1220,COC1=CC=C(C2=C(C(C)C)C3=CC(C4CCN(C(=O)CN5CCCCC5CCO)CC4)=CC=C3N2)C=C1OC
1221,COC1=CC=CC(C2=CC=C(C3=C(C(N)=O)SC4=CC=CC=C43)S2)=C1
1222,CC1=CC=CC(N=CC2=CC=C3C=CC=CC3=C2)=C1
1223,CCCNC(=O)C1=CC=CC=C1SCC
1224,CC1=CC=C2C=C(C3CNC4=CC=CC=C43)C=CC2=C1
1225,CC(=O)C1(C2=CC=CC=C2)CC(=O)C2=CC=CC=C2C1
1226,CC(N)C(C1=CC=C(Cl)S1)N1CCN(CC2CC2)CC1
1227,CC(C)CC1=NC=C(C(=O)C2CC2)N1
1228,CNCCN1C2=CC=CC(F)=C2N=C1C1=CC=CC=C1SC
1229,CC1=CC=CC(CC(C)NC(=O)NC(CO)CC(C)C)=N1
1230,CCC(CC)N(CC1=CC=CC(C(=O)O)=C1)CC(C)C
1231,CN(C)C(=O)C1=CC=C(C2=CN(C)C(O)C=C2)C=C1
1232,CCN(C)CCNC1=NC=CC(C2=CC=CC(C(=O)O)=C2)=N1
1233,CCNC(=O)NCC1=CC=C(C2OC(CN3CCCCC3)CC(C3=CC=C(CO)C=C3)O2)C=C1
1234,CC1=CSC(C(=O)C2CCCC(C)C2)=C1
1235,O=S(=O)(C1=CC=C(F)C(F)=C1)N1CCCC1C1=CC=C2OCCCOC2=C1
1236,COC1=CC=C2C(=C1)CCC2C(N)C1=CC=CC(F)=C1
1237,CCOC(=O)C1=C(C)C(S(=O)(=O)N2CCCCC2)=C(C)N1
1238,CC1(C)C(C(=O)C2=CN(CCN3CCOCC3)C3=CC(O)=CC=C23)C1(C)C
1239,CC1=CC=C(C2(C(F)(F)F)NC(=O)N3C4=CC=CC=C4SC3N2)C=C1
1240,CCC1CCC(NC(=O)NC2=CC=CC=C2)(C(=O)O)CC1
1241,COC1=CC=CC(OCC2=CC=CC(Cl)=C2)=C1C(C)N
1242,CC1(C)C2=CC=CC=C2C2=CC=C(B3OC(C)(C)C(C)(C)O3)C=C21
1243,COC1=CC=CC=C1NC1=NN=CC(NC2=CC=CC=C2C)=N1
1244,O=C(CCC1=CC=C2OCCCOC2=C1)NC1=NC2=C(CCCC2)S1
1245,CC1=CC=CC(OCCNC(=O)CN2CCN(C(=O)C3=CSC=C3)CC2)=C1
1246,CN(C)S(=O)(=O)N1CCCC(C(=O)NC2=CC=CC(C3=CN4CCCCC4=N3)=C2)C1
1247,CC1=CC=C2C(=C1)NC1=C2CC(C)N=C1C1=C(C)C=C(C)N1
1248,CN1C2=CC(Cl)=CC=C2N=C1COC1=CC=C(Cl)C=C1
1249,CC1=CC=CC(C)=C1CC(=O)C1=NC=CC=C1Br
1250,CCOC(=O)C1=CC=C2N=C(N3CCCC3)SC2=C1
1251,COC1=CC=CC(C2=CSC3=NC(CN)=NN23)=C1
1252,CNC(CC1CCCCC1)C1=CCCO1
1253,CC1=CC(F)=CC(C)=C1C1=CN=C(OCC(C)C)C(C(=O)O)=C1
1254,CCNC1=CC=CC(OC)=C1OC
1255,CC(C)NC(=O)COC1=CC=C2CCN(C(=O)C3=CC=CS3)C(C3=CC=CC=C3)C2=C1
1256,CC(O)C1=CC=C2C(=C1)N=C1C=CC=CC1=C2Cl
1257,CC(C)CN1CC2=C(N=C(N)N=C2N2CCCC2)C1=O
1258,CC1=CC=C(C(=O)C2=C(O)C=C(O)C=C2C)C=C1
1259,O=C(NC1(C(=O)O)CCCC1)C1=CSC=N1
1260,C=CCOC1CCN(CC2=CC=C(CO)C=C2)C1CC1=CC=CC=C1
1261,CCOC1=CC=CC=C1C(=O)NC1=CC=C(CC(=O)O)C=C1
1262,CCOC(=O)COC1=CC=CC=C1C1=C(C(=O)OCC)C(C)(O)CC(C)(C)C1
1263,CC1=NC2=C(C=C1F)CCN(CC1=CC=CC=C1)CC2
1264,CCC(C#N)C(=O)C1=CC=C(Cl)C2=CC=CN=C21
1265,CC1CCC(C(C)C)C(OC(=O)N(C)C2=CC=C(C(=O)NCCN)C=C2)C1
1266,CC1CCC(N)(C2CC2)C(C)C1
1267,O=C(C1=CC=C(F)C=C1)C1CCN(CCN2C(=O)C3=CC=CC=C3N(CCF)C2=O)CC1
1268,CC(=O)N1CCCC(C(=O)N(CCC2=CC=CC=C2)C2=CC=CC=C2)C1
1269,CC1=CC=C(O)C(Cl)=C1
1270,CCC1(C(=O)C2=CC=C(OCC(C)C)C=C2)CCCN1
1271,NC1=CC(Cl)=C(C=NCC2=CC=CC=C2)C(Cl)=C1
1272,CC1=CC(C)=CC(COC2=C(Cl)C=CC=C2CN)=C1
1273,CC1=CC=C(CNC2=C(F)C=CC(C)=C2F)C=C1
1274,CC(OC(=O)CC1=CC=CC=C1Cl)C(=O)NC1=CC(Cl)=CC=C1Cl
1275,CCOC1=C(C2=CC=CC=C2)C(=S)C2=CC(Br)=CC=C21
1276,CC(=O)C1(O)CCCC(O)C1(O)CC1=CC=CC=C1
1277,CC1=C(C(=O)OCC(=O)NC2CC2)C(C2=CC=CC=C2)=NO1
1278,O=C(O)CC1C=NN(C2=CC=C(Cl)C=C2)C1
1279,O=C(C1=CC=C2OC(CC3=CC=CC=C3)=NC2=C1)C1CCCC1
1280,COC1=CC=C(Br)C(C(O)(C2=CC=CC=C2)C2=CC=CC=C2)=C1
1281,CC1=CC(C2(C3=CC=C(O)C(C)=C3)CCCCCCCCCCC2)=CC=C1O
1282,CC(C)S(=O)(=O)N1CCOC2=C(OCC(=O)N(C)C)C=CC=C2C1
1283,CCCNC(C1=CC=CC(F)=C1F)C1=C(Cl)C(C)=CS1
1284,CCNC(=NCC1=CC=CC=C1)NCC1(C2CC2)CCC1
1285,COC1=CC(C#N)=CC=C1NC1CCCN(C(C)C)CC1
1286,CC1=CC(OCCC2CCCNC2)=CC=C1Br
1287,CC1=CC=C(NC(=O)C2=CN=CC(C(=O)NC3=CC=C(Cl)C=C3C)=C2)C=C1
1288,CC(CC(=O)NC1=CC=CC(C2=NN=NN2C)=C1)C1CCNCC1
1289,CC1=CC=C(C(O)C(C)OC2=CC=CC(Br)=C2)C=C1
1290,NCC1=NC(C(=O)CC2CCCCC2)=CS1
1291,CC(CNC1=CC=C(F)C=C1S(N)(=O)=O)C1CC1
1292,CCNCC1(CN2CCCCC2C)CCOCC1
1293,CCC(CC)CC(=O)C1=CC=C(OC)C=C1N
1294,COC(=O)C1=CC=CC(C2CCNCC2(OCC2=CC=CC=C2)C(F)(F)F)=C1
1295,NC(=O)C(C1=CC=C(F)C=C1)N1CCN(C2=NC=CS2)CC1
1296,CCNCC(CCC1=C(C)N=CS1)C1=CC=C(Cl)C=C1
1297,O=C(CSC1=CC=C(F)C=C1F)NCC1=CC=C(F)C=C1F
1298,CCCOC1CC(NC(=O)CN2CCN(C3=CC=CC=C3)CC2)CCC1OC
1299,COC1=CC=C(Cl)C=C1N1CC(C(=O)NCC2=CC=CC=C2C)CC1=O
1300,NC1=NC=C(Cl)C=C1C(=O)C1COCCO1
1301,CC1=CC=C(C2=C(C3=CC=NC(C4=CC=CC=C4)=C3)C(=O)CC2)C=C1
1302,COC1=CC=C(C(N)C2=CC=C(F)C(Br)=C2)C(OC)=C1OC
1303,CCOC(=O)C1=CC=C(OCC2=CC=CC(F)=C2)C(N)=C1
1304,O=C(O)CCNC(=O)CS(=O)(=O)C1=CC=CC=N1
1305,CCC(C)C(C#N)S(=O)(=O)C1=CC=C(Br)C=C1
1306,CCCC(=O)NCC(=O)C1=CC=C(OC)C(C)=C1C
1307,CC1=CC=C2C(=C1)N=C(C1=C(O)C=CC=CC1)N=C2N1CCCC1
1308,C=CCN(C(=O)C1=CC(O)=CC(C(F)(F)F)=C1)C1CC1
1309,CNC(=O)C(C)NC1=CC(C)=CC=C1OC
1310,CC(=O)C1CCCCC1C(=O)C1CC=CCC1
1311,CC1=CC=C(OCC(O)CNC(=O)C2=C(C)C=CS2)C=C1
1312,CCC1=CC=CC=C1C1=NC(C(F)(F)F)=CC=C1COC1=CC=C2C(=O)NCC2=C1
1313,CC(O)CCNC1CCCC2=C1C=CS2
1314,C1=CN=C(C2=NC=C(C3CCCCO3)C=N2)N=C1
1315,CCC1CCCCC1OC1=CC=C(C)C=C1C(C)O
1316,CC1=C(C(=O)NC(CCO)C(C)C)SC(COC2=CC=C(Cl)C=C2)=N1
1317,CC(C)C(C)NC(=O)COC(=O)C1=CC=C2C(=C1)NC(=O)C1CCCN21
1318,CCC(CC)(CC)C(=O)ON1C(=O)CCC1=O
1319,CCC1=CC(=O)OC2=C(C)C(OCC(=O)NC(C)C(=O)[O-])=CC=C12
1320,CC1=NN=C(SCC(=O)NC2CCCCC2C)N1CC1=CC=CC=C1
1321,NCCC1=C(C2CCCC2)SC(C2=CC=CS2)=N1
1322,CC(C)(C)C1=CC(C=O)=C2C=CC=C(F)C2=N1
1323,CC1=CC=C(C2=CC=C(C(=O)OCC3CCCN3)C(F)=C2)C=C1
1324,CCC1=CC(C2=C(C3=CC=C4OCOC4=C3)C(C)=NO2)=C(O)C=C1O
1325,NC1=NC(NC2=CC=CC(Br)=C2)=C2C=CSC2=N1
1326,CCN(C(=O)O)C1=CC2=CC=C(F)C=C2N=C1Cl
1327,CCOC(=O)C(=CC1=CC=CC=C1)NC(=O)C1=CC=CC(OC)=C1
1328,C=C(C)C(=O)NC1=C(C(C)CC)C=CC=C1C(C)CC
1329,CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)COC(=O)CCC(=O)C1=CC=CS1
1330,CC1=CC(F)=CC(C2=CC=C(C(=O)O)S2)=C1
1331,NC(=S)NC1=CC=C(N=NC2=CC=C(O)C=C2)C=C1
1332,CCCNC1C2=CC(Br)=CC(C(F)(F)F)=C2OCC1C
1333,CCC1=CC(OCC2CN3C=CC(=O)N=C3O2)=CC=C1C1=CC=CC=C1
1334,O=S1(=O)CCN(S(=O)(=O)C2=CC=C3OCCOC3=C2)CC1
1335,CCC1=CC=C(CNCC2=CC=CC=C2)C=C1
1336,CC(C)(C)S(=O)N=C(C1=CC=C(OCCCC(F)(F)F)C=C1F)C(F)(F)F
1337,N#CC1=CC=C(NC(=O)C2=CC=CC=C2C(=O)N2CCSC2=O)C=C1
1338,CCN1C(SCCC2CCNC2=O)=NN=C1C1=CC=CO1
1339,CC1=CC(C)=CC(N(C(=O)C2=C(N)C(C)=NN2C)C(C(=O)NC2CCCC2)C2=CC=CS2)=C1
1340,CC1=CC=C(C(=O)OC(C)C(=O)NC2=CC=C(C)C(S(=O)(=O)N3CCCCC3)=C2)C=C1
1341,O=C(C1=CC=CC=C1)C1=NC2(CCCCC2)N(C2=CC=CC=C2)O1
1342,CC(C)OC1=CC=C(C(F)(F)F)C=C1NC(=O)CCNC(=O)C1=CC=C(F)C=C1F
1343,CC1=NC(C(F)(F)F)=CC=C1C(=O)N1CCN2C(=O)NCC2C1
1344,COC(=O)C1=CC=C(C2=CC=C(C3=CC=CC=C3)C=C2)C(CN(C)C)=C1
1345,CCC(C)(O)CN(C)CC1=NN(C2=CC=CC=C2)C=N1
1346,CC1=CC=C(N2C(=O)CC(C3=NC(CNC(=O)C4=CC=CC=C4)=NO3)C2C2=CC=CS2)C=C1C
1347,O=C(CSC1=NN=C(C2=CC=CC(Cl)=C2)O1)NC1=NC=CS1
1348,CC(C)CC1=CC=C(CC2(C)CCC(=O)O2)C=C1
1349,CC(N)C1CCN(C2CCCOC2)C1
1350,CC(C(=O)NCC1=CC=CC=C1)N1CCN(C2=CC=CC(C(F)(F)F)=C2)CC1
1351,C=CC(=O)NC1CC2CN(S(=O)(=O)C3=CC=C(C(=O)N4CCCC4)C=C3)CC2C1
1352,O=C(CC1CCCCO1)C1=CC=C2COCC2=C1
1353,CCN(CC)S(=O)(=O)C1=CC=C(C(C)NC(=O)C2=CN(C)N=C2OC)C=C1
1354,NC(C1=CC=C(Br)C=C1)C1=CC=CC(Cl)=C1Cl
1355,CN1CCCC(CNCCCCC(F)(F)F)C1
1356,CCNC1CCCC1SC1=CC=CC=C1OC
1357,CC(=O)N(CCC1=CC=C(S(N)(=O)=O)C=C1)CC(=O)N1CCC(C)CC1
1358,CC1=CC(Br)=C2C(=C1)C=CC2C1=CC=C(Br)C=C1
1359,CCC1(CC)C2=CC(O)=CC=C2CC(OCCOC)C1N
1360,CC1=C(CNC2=CC=CC=C2C2=CC=CC=C2)C=NN1C
1361,CN(C)C1(C2=CC=CC(F)=C2)CCC2(CC1)OCCO2
1362,COC1=C(Cl)N=C(C2=C(Cl)C=CC=C2Cl)N=C1C(=O)O
1363,CCCC1=CC=C2N=C(C3=CC=C(Br)C(F)=C3)NC2=C1
1364,CNC(C1=CC=C(C)C=C1)C(C(C)C)N(C)C(C)C
1365,CC1=CC=C2C(=O)C(C)(CO)CC2=C1C
1366,CCN(CC(C)C(=O)OC)C(=O)C(C)NC(=O)NC1=CC=CC=C1
1367,O=C(O)C(O)C1=CC(F)=CC=C1C1CCCCC1
1368,CCCCN1C(C2=CC=CC=C2)C2=CC=CC=C2C1C(C)O
1369,COC1=CC=C(C(=O)NC2CCCC(C(F)(F)F)C2)C=C1
1370,NC1=C(S(=O)(=O)Cl)C2=CC=CN=C2S1
1371,COC1=CC=C(C(C)NC2=CC=C(Cl)C(F)=C2)C=C1F
1372,CC(C)NCC1=CC=C(Cl)C=C1SC1=CC=CC=C1Cl
1373,CNC1CCCCC1OCC1=CC=C(O)C=C1
1374,CCOC(=O)C=CC1=CNC2=CC=CC=C12
1375,CCNC(C1=CC=C(F)C=C1F)C1CC1C1=CC=CC=C1
1376,N#CC1=CC=C(OC2=CC=C(C(=O)O)O2)C(F)=C1
1377,O=C1C=C(C2=CC=CC=C2)C2=CC=C3OCN(CC(=O)N4CCCCC4)CC3=C2O1
1378,NC(CC1CCCCC1)C1=CC=CC=C1F
1379,COC(=O)C1=CC=C(CN(C)C(=O)NCC(C)C2=CC=CC=C2OC)C=C1
1380,C1=CC=C2C(=C1)CCN2CC1CCNCC1
1381,O=S(=O)([O-])C1=CC=CC2=C(S(=O)(=O)[O-])C=CC=C12
1382,C=CCNC(=O)COC1=CC=CC(CNC(C)C)=C1
1383,CN(C)C1=CC(CNC(=O)C2CC2C2=CC=CC=C2)=CC=N1
1384,CC(C)COC1=CC=C(F)C(C(C)O)=C1
1385,CC1=C(C(=O)OCC(=O)NC(C)(C#N)C(C)C)SC(C2=CC=CC=C2)=N1
1386,CN(C)C1=CC=C(NC(=O)N2CCN(CC3=CC=C(F)C=C3)CC2)C(C(F)(F)F)=C1
1387,CC1=CC=C(C)C(S(=O)(=O)NC(C)C(C2=CC=CC=C2)N2CCOCC2)=C1
1388,COC1=C(CC(C)=O)C=C2CCOC2=C1Cl
1389,CCC1=CC=C(OCCOC2=CC=C(CCN)C=C2OC)C=C1
1390,O=C(C1=CC=CC=C1O)C1=CC=CC(OC2CC2)=C1
1391,CCC1=CC=C2C(=C1)C(=O)C=CN2CC1=CC=C(Br)C=C1
1392,C=C(C1=CC=CC=C1)C1=CC=C2NC(NC(=O)O)N(C)C2=C1
1393,COC1=CC=C(C2(C(=O)N3CCCC(CC4=CC=CC=C4)C3)CCOCC2)C=C1
1394,CCOC(=O)N1CCN(S(=O)(=O)C2=CC3=C(C=C2C)C2=C(CC(C)(C)CC2=O)N3)CC1
1395,CC1=CC=C2NC(C(=O)O)C3CCCC=CC3C2=C1
1396,O=C1C(C(F)F)=CNC(Cl)=C1I
1397,N#CC1=CC=CC=C1S(=O)(=O)N1CCC(C(=O)NC2=CC=CC=C2OC(F)F)CC1
1398,O=C(NCC(O)COC1=CC=C(F)C(F)=C1)C1CCCCC1
1399,COC1=CC(N)=CC(Br)=C1S(=O)(=O)NC1CC(OCC2CC2)C1
1400,COC1=CC=CC2=C1C(C(C)C(=O)O)CN2
1401,CCC1(C(=O)NC2=CC=C(F)C(C(F)(F)F)=C2)CCNC1
1402,CC(C)(C)N1CCC(CNCC2=CC=C(Br)S2)CC1
1403,CCC1=CC=C(C2=CC=CC(C)=N2)C=C1Cl
1404,CSC1(CNC2=CC=CC=C2S(C)(=O)=O)CCCC1
1405,O=C1CSC(=O)N1C1CCN(S(=O)(=O)CC2=CC=C(F)C=C2)C1
1406,CC1=CC=C(C2=C(N)ON=C2)C(Cl)=C1
1407,CN(C(=O)OC1=CC=[NH+]C2=CC(Cl)=CC=C21)C1=CC=CC=C1
1408,CNC(=O)C1=CC=C(C2=CC=CC=C2)C(OC(C)C)=C1
1409,CC(C)C1=NC(C(=O)N2CCCC3(CCNCC3)CC2)=CS1
1410,N#CC1=CC=CC(NC(=O)NC(=O)C2=CC=C3OCOC3=C2)=C1
1411,O=C(O)C1=CC=CC(OCCNCC2CCSCC2)=C1
1412,C=CC(CC)C(O)(C(C)=O)C(C)C
1413,C1=CC=C2C(=C1)C=CC=C2C=C1C=CCCO1
1414,N#CC1=CC=CC=C1NC(=O)COC(=O)COC1=CC=CC=C1Cl
1415,CCNC(=NCC1=NC=CC=C1C)N1CCC(O)CC1
1416,CCN(CC)C(=O)OC1=C(C(F)(F)F)N=C(C2=CC=CC=C2)O1
1417,O=C(O)CC(C1=CC=C(F)C=C1)C1=CC=C(Cl)S1
1418,CCCOC1=CC=C(NC2=CC(Br)=CC=C2N)C=C1
1419,CN1N=C(C2CCN(C3=NC=C(C(F)(F)F)C=C3Cl)CC2)N(C2CCCC2)C1=O
1420,CC1=CC=C(NC(=O)C2=CC=C(N3CCCCCC3)C=N2)C=C1
1421,CC1(C)OB(C2=CN=C(SC3CCN(CCO)C3)N=C2)OC1(C)C
1422,CCN(CC1=CC=CC=C1)C(=O)CSC1=NC(C)=CC(N)=N1
1423,CCC(C)(CC)C1=CC=NC(C2=[C-]C=CC3=C2SC2=CC=CC=C23)=C1
