mid,smiles,ref_smiles,IsValid,QED,SAs,DRD2,IsNovel,IsSuccess
1180,COc1ccccc1N1CCN(CCC2CC(=O)NC(=O)N2)CC1,0,True,0.83,2.78,0.58,True,True
1181,CCN1CCCC1CNC(=O)c1cc(I)cc(OC)c1OC,0,True,0.72,2.79,0.63,False,True
1182,CC1(C)CC(=O)Nc2c(CCN3CCN(c4nsc5ccccc45)CC3)cccc21,0,True,0.68,2.74,0.77,False,True
1183,O=C1COc2cc(OCCCN3CCN(c4cccc(F)c4)CC3)ccc2N1,0,True,0.78,2.25,0.63,True,True
1184,COc1ccc2[nH]cc(CCCCN3CCC4(C3)OC(c3nncs3)O4)c2c1,0,True,0.61,3.53,0.36,True,False
1185,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,True,0.55,3.0,0.83,False,False
1186,COc1ccccc1N1CCN(CCCN2CCCNC2=O)CC1,0,True,0.86,2.15,0.78,True,True
1187,COc1ccc2[nH]cc(C3CCN(CCc4ccccc4)CC3)c2c1,0,True,0.74,1.99,0.47,True,False
1188,COc1ccccc1N1CCN(CCN2C(=O)c3cc(Cl)ccc3C2=O)CC1,0,True,0.72,2.05,0.48,True,False
1189,Oc1cccc2c1C(CC1CCCCN1)c1ccccc1O2,0,True,0.87,3.37,0.06,True,False
1190,CCN(CC)C1CCc2c(cccc2OC)C1,0,True,0.79,2.64,0.9,False,True
1191,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,True,0.67,2.79,0.54,False,True
1192,C=CCN1CCCC1CNC(=O)c1cc(Cl)cc(F)c1OC,0,True,0.82,2.87,0.62,True,True
1193,CC(=O)NC1CCC(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)CC1,0,True,0.82,2.24,0.76,False,True
1194,Cc1ccccc1CN1CCN(CC(=O)N2c3ccccc3CC2C)CC1,0,True,0.84,2.49,0.91,False,True
1195,CC1CN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC(C)O1,0,True,0.76,3.22,0.23,True,False
1196,CCCN1CCN(c2ccc(NC(C)c3ccncc3)cc2C)CC1,0,True,0.86,2.56,0.21,True,False
1197,CN1CCN(C2Cc3ccccc3Sc3ccc(S(=O)(=O)N4CCOCC4)cc32)CC1,0,True,0.7,3.0,0.64,True,True
1198,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
1199,Cc1ccc2c(c1)c1c(n2CCc2ccc(F)nc2)CCN(C)C1,0,True,0.69,2.49,0.63,False,True
1200,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccs1,0,True,0.69,2.12,0.95,True,True
1201,c1ccc(N2CCN(CCc3cccc4c3CNCC4)CC2)cc1,0,True,0.93,2.19,0.53,True,True
1202,COc1cc2c(cc1OC)C(=O)N(CCN1CCN(c3ccccc3OC)CC1)C(C)(C)CC2,0,True,0.62,2.51,0.66,True,True
1203,CCCN1CCc2cccc3c2C1Cc1cccc(N)c1-3,0,True,0.85,2.91,0.81,False,True
1204,O=C1NCCc2ccc(OCCCCN3CCN(c4cccc5c4ccc(=O)n5C4CC4)CC3)cc2N1,0,True,0.46,2.78,0.78,True,False
1205,CCCN(C(C)C)C1CCc2cccc(C(C)=O)c2C1C,0,True,0.75,3.42,0.5,True,False
1206,CCCN(CCc1cccs1)C1CCc2c(N)cccc2C1,0,True,0.81,2.93,0.85,True,True
1207,CC(C)C1(c2ccccc2)NC(=O)N(CCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)C1=O,0,True,0.42,3.08,0.53,True,False
1208,COc1ccc(C2NCCc3cc(O)c(O)cc32)cc1,0,True,0.73,2.66,0.46,True,False
1209,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc(Cl)c2)CC1,0,True,0.69,1.89,0.87,True,True
1210,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0,True,0.61,2.34,0.96,False,True
1211,CCCN(CCc1cccs1)C1CCc2c(O)cccc2C1,0,True,0.86,2.92,0.99,False,True
1212,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2c(cccc2OC)C1,0,True,0.66,2.74,0.76,False,True
1213,CCN(CCc1cccs1)C1CCc2cccc(OC)c2C1,0,True,0.79,2.82,0.62,True,True
1214,c1cnc(N2CCN(CCCC3CCN(c4ccccc4)CC3)CC2)nc1,0,True,0.78,2.12,0.71,True,True
1215,NCCCCCN1CCN(c2ccccc2)CC1,0,True,0.78,1.67,0.66,False,True
1216,CCCN1CCC2Cc3c(cccc3OC)CC21,0,True,0.81,3.05,0.81,False,True
1217,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,0,True,0.73,2.77,0.56,False,True
1218,Cc1cccc(N2CCN(CCC3CCC(NC(=O)CC#N)CC3)CC2)c1Cl,0,True,0.79,2.47,0.76,True,True
1219,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,0,True,0.57,2.44,0.62,False,False
1220,O=C1c2ccccc2CCC12CCN(Cc1ccc(F)cc1)CC2,0,True,0.82,2.59,0.99,False,True
1221,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
1222,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,0,True,0.91,2.45,0.52,False,True
1223,COc1ccc2c(c1)CCN1Cc3cc(O)c(OS(=O)(=O)Cc4ccccc4)cc3CC21,0,True,0.59,3.06,0.55,True,False
1224,CCCN(CCC)C1CCc2c(C=S(=O)O)cccc2C1C,0,True,0.62,4.33,0.48,True,False
1225,CC(C)Oc1ccccc1N1CCN(Cc2cccc(C(=O)N3CCSCC3)c2)CC1,0,True,0.68,2.26,0.58,True,True
1226,COc1ccc2c(c1)CC(NCCCn1cnnc1C)CC2,0,True,0.83,3.01,0.46,True,False
1227,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,0,True,0.73,2.06,0.7,False,True
1228,COc1ccc2c(c1)CC(NCC(C)(C)CO)CC2,0,True,0.86,2.8,0.57,False,True
1229,CCCN1CCc2cccc3c2C1Cc1ccc(N)c(O)c1-3,0,True,0.66,3.04,0.85,True,True
1230,CC1Nc2c(F)cc(CCN3CCN(c4cccc(Cl)c4)CC3)cc2C1(C)C,0,True,0.78,3.08,0.38,True,False
1231,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,True,0.74,3.81,0.61,False,True
1232,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0,True,0.66,2.74,0.75,False,True
1233,COc1ccccc1N1CCN(CCNc2ccccc2C(=O)NC(C)(C)C)CC1,0,True,0.73,2.09,0.67,True,True
1234,CCN1CCCC1CNC(=O)c1cc(OC)cc(Br)c1OC,0,True,0.84,2.69,0.68,True,True
1235,O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccnc1,0,True,0.63,2.23,0.93,True,True
1236,O=S(=O)(NC1CCC(CCN2CCN(c3noc4ccccc34)CC2)CC1)c1ccccc1,0,True,0.57,2.42,0.68,True,False
1237,COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4,0,True,0.84,2.98,0.7,False,True
1238,COc1cccc(C=CC(=O)NC2CCC(CCN3CCc4ccc(C#N)cc4CC3)CC2)c1,0,True,0.61,2.53,0.64,False,True
1239,Cc1c(S(=O)(=O)NCCCN2CCN(c3noc4ccccc34)CC2)sc2ccc(F)cc12,0,True,0.4,2.65,0.82,True,False
1240,CCCN(CCc1ccc(C(C)(C)C)cc1)C1CCc2nc(N)sc2C1,0,True,0.79,3.03,0.77,True,True
1241,COc1ccccc1N1CCN(CCCNC(=O)CC2Cc3ccccc3C2=O)CC1,0,True,0.66,2.7,0.69,True,True
1242,COc1ccccc1N1CCN(CCc2ccc3c(c2)OCC2C=C(C(=O)O)C(=O)N32)CC1,0,True,0.68,3.2,0.5,True,False
1243,CCCCCN1CCN(c2ccc(N3CCCC3)cc2)CC1,0,True,0.74,1.79,0.4,True,False
1244,CN1C(=O)CCCc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc21,0,True,0.45,2.49,0.7,True,False
1245,COc1ccc2c(c1)CC(NCC(C)C#N)CC2,0,True,0.88,3.07,0.56,False,True
1246,Cc1ccc(CNCC2(F)CCN(C(=O)c3cc4ccccc4o3)CC2)nc1,0,True,0.73,2.63,0.52,False,True
1247,N#CCC(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,0,True,0.79,2.58,0.64,True,True
1248,CCCN1CCC(n2c(=O)n(CCOC)c3ccccc32)CC1,0,True,0.82,2.2,0.56,True,True
1249,COc1ccccc1N1CCN(CCCn2cc(F)cc(C)c2=O)CC1,0,True,0.79,2.24,0.67,True,True
1250,c1ccc(OCCN2CCN(c3cccc4c3OCCO4)CC2)cc1,0,True,0.84,2.05,0.42,True,False
1251,C1=C(c2ccccc2)CCN(CC2CCC=C(c3ccncc3)C2)C1,0,True,0.78,2.98,0.68,True,True
1252,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,0,True,0.75,3.17,0.58,False,True
1253,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ccc(Cl)cc32)CC1,0,True,0.69,2.39,0.76,False,True
1254,CCCN1CCN(c2ccc(C(F)(F)F)c(C)c2)CC1,0,True,0.84,2.04,0.41,True,False
1255,CCCN(CCC)C1Cc2cccc3cc(S(=O)(=O)c4ccc(Cl)cc4)cc(c23)C1,0,True,0.46,2.98,0.51,True,False
1256,Cc1cccc(N2CCN(CCCC(=O)c3ccc(F)cc3F)CC2)c1C,0,True,0.7,2.08,0.56,True,True
1257,CCCN(CCC)C1CCc2c(ccc(OC)c2N(C)C(=O)CC)C1,0,True,0.71,3.15,0.53,True,True
1258,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2ccccc2Cl)CC1,0,True,0.55,1.99,0.65,False,False
1259,Cc1cc2c(cc1O)C(c1ccccc1)CNCC2,0,True,0.82,2.7,0.85,False,True
1260,N#CC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(Br)cc1,0,True,0.64,2.93,0.69,True,True
1261,O=C1c2ccccc2C(=O)N1CCN1CCN(c2ncc(F)cn2)CC1,0,True,0.76,2.23,0.31,True,False
1262,CCCN1CCN(c2ccc(CCl)c(Br)c2)CC1,0,True,0.78,2.16,0.57,False,True
1263,C1=C(c2ccccc2)CCN(CCC2CCC=C(c3ccccc3)C2)C1,0,True,0.64,2.82,0.6,True,True
1264,CC1(C)CC(=O)N(CCCCCN2CCN(c3ccccc3F)CC2)C(=O)C1,0,True,0.53,2.3,0.61,True,False
1265,CCCCN1CCN(c2ccc3c(c2)OCC(=O)N3CC)CC1,0,True,0.84,2.19,0.36,True,False
1266,COc1ccccc1N1CCN(CCCCCNc2nccc(C(=O)N(C)C)n2)CC1,0,True,0.59,2.34,0.92,True,False
1267,COc1ccc2c(c1)C(=O)N(CCCCN1CCN(c3nsc4ccccc34)CC1)CC2,0,True,0.51,2.49,0.72,True,False
1268,Oc1ccc(N2CCN(CCCc3ccccc3)CC2)cc1,0,True,0.92,1.69,0.26,True,False
1269,CCCN1CCC(c2nsc3cc(F)ccc23)CC1,0,True,0.84,2.43,0.57,False,True
1270,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
1271,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0,True,0.7,2.55,0.7,False,True
1272,COc1cc2c(cc1OC)C(=O)CC(CN1CCC(c3noc4cc(F)ccc34)CC1)C2,0,True,0.58,3.12,0.7,False,False
1273,COc1ccccc1N1CCN(CCC2CCc3occc3C2=O)CC1,0,True,0.82,2.93,0.62,False,True
1274,CCCN1CCc2cccc3c2C1Cc1c(O)cccc1-3,0,True,0.9,2.88,0.64,False,True
1275,CCCN(CCC)C1CCc2c(cccc2OC)C1,0,True,0.77,2.67,0.98,False,True
1276,CCCN(CCC)C1CCc2c(ccc3sc(CO)cc23)C1,0,True,0.85,3.15,0.91,True,True
1277,Cc1cc2c(s1)CNC1CCc3cc(O)c(O)cc3C21,0,True,0.65,3.75,0.86,False,True
1278,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)C(C)N)c4)CC3)cccc2n1,0,True,0.64,2.63,0.84,True,True
1279,C=CCc1cc2c(s1)CNC1CCc3cc(O)c(O)cc3C21,0,True,0.59,3.98,0.84,True,False
1280,CC1(C)CC(=O)Nc2c(OCCCCN3CCN(c4noc5ccccc45)CC3)cccc21,0,True,0.54,2.72,0.59,False,False
1281,CCCN1CCN(c2ccc(OC(C)C)c(Cl)c2)CC1,0,True,0.82,1.9,0.5,True,False
1282,N#Cc1ccc(OCCCN2CCN(c3cccc(F)c3)CC2)cc1,0,True,0.76,1.94,0.65,True,True
1283,CCCCN(Cc1cccs1)C1CCc2c(O)cccc2C1,0,True,0.84,2.86,0.71,True,True
1284,CCCN1CCN(c2cccc(OCC)c2)CC1,0,True,0.8,1.71,0.74,False,True
1285,Cn1ccc2c1C(=O)N(CCCN1CCN(c3ccccc3)CC1)CCC2,0,True,0.82,2.41,0.61,True,True
1286,COc1ccccc1N1CCN(CCNC(=O)C(C)(C)C)CC1,0,True,0.9,1.95,0.68,False,True
1287,COc1ccc2c(c1OCCN1CCN(c3ccccc3OC)CC1)C(=O)C(CC1=CCCCC1)CC2,0,True,0.42,3.22,0.51,True,False
1288,CCOc1ccccc1N1CCN(Cc2ccc(OCCO)c3ccccc23)CC1,0,True,0.61,2.08,0.34,True,False
1289,NCCCCN1CCN(c2ccccn2)CC1,0,True,0.77,1.87,0.64,False,True
1290,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
1291,Cn1nc(C(F)(F)F)cc1C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,0,True,0.55,2.65,0.89,True,False
1292,Cc1ccc(C2CNCCc3cc(O)c(O)cc32)cc1,0,True,0.7,2.77,0.71,False,True
1293,CCCN1CCC(c2nc(-c3cccc(F)c3)c(-c3ccncc3)[nH]2)CC1,0,True,0.7,2.36,0.57,True,True
1294,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,0,True,0.77,3.78,0.67,False,True
1295,O=c1[nH]cnc2ccc(OCCCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc12,0,True,0.6,2.38,0.72,True,False
1296,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,0,True,0.67,2.79,0.54,False,True
1297,N#CCCCN1CCC(c2c[nH]c3ccc(Cl)cc23)CC1,0,True,0.86,2.31,0.56,True,True
1298,COc1cc2c(cc1OC)C1Cc3cc(OC)c(OC)cc3CN1CC2,0,True,0.84,2.71,0.75,True,True
1299,Oc1ccc2c(c1)C(O)C(CCCN1CCN(c3ccccc3)CC1)CC2,0,True,0.85,2.98,0.76,True,True
1300,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
1301,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
1302,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,0,True,0.84,2.82,0.89,False,True
1303,OCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0,True,0.92,1.92,0.93,False,True
1304,CCCN1CCOC2c3cc(C(=O)OCC)ccc3CCC21,0,True,0.8,3.12,0.83,False,True
1305,N#Cc1ccc(CCN2CCC(c3cc(-c4ccncc4)n[nH]3)CC2)cc1,0,True,0.75,2.39,0.74,True,True
1306,COc1cc2c(cc1OC)C(COc1ccc(Cl)cc1)NCC2,0,True,0.91,2.6,0.04,True,False
1307,c1ccc(OCC2CCC3CN(c4ccncn4)CCN3C2)cc1,0,True,0.86,2.96,0.6,False,True
1308,Cc1ccc(N2CCN(CCCCc3cn[nH]c3)CC2)cc1,0,True,0.83,2.11,0.55,True,True
1309,CNC(=O)Cc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,0,True,0.89,2.93,0.67,True,True
1310,CCCN1CCOC2c3cc(C(N)=O)c(O)cc3CCC21,0,True,0.89,3.39,0.77,True,True
1311,C1=C(c2ccccc2)CCN(CCc2c[nH]c3ccccc23)C1,0,True,0.75,2.1,0.55,False,True
1312,Oc1cc2c(cc1O)C(Cc1ccccc1)NCC2,0,True,0.72,2.66,0.68,False,True
1313,CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12,0,True,0.72,3.23,0.74,False,True
1314,CCCN1CCC(c2cccc(C)c2)CC1,0,True,0.75,1.77,0.83,False,True
1315,CCCN(CCO)C1CCc2ccccc2C1,0,True,0.84,2.59,0.86,False,True
1316,CC(C)CCN1CCC2c3cccc(O)c3CCC21,0,True,0.9,3.17,0.74,False,True
1317,COc1cc2c(c(OC)c1)C1Cc3c(O)cc(O)cc3CN1CC2,0,True,0.89,3.12,0.45,True,False
1318,COc1ccc2c(c1)CC(NCCc1ccccc1C)CC2,0,True,0.91,2.44,0.53,True,True
1319,COc1ccc2c(c1)CC(NCCc1ccsc1)CC2,0,True,0.91,2.67,0.62,False,True
1320,O=C1CCc2cc(N3CCN(CCCCC4CCC(C(=O)N5CCCC5)CC4)CC3)ccc2N1,0,True,0.61,2.51,0.58,True,True
1321,COc1ccc2[nH]c3c(c2c1)CC1c2cc(OC)c(OC)cc2CCN1C3,0,True,0.77,2.88,0.55,False,True
1322,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,0,True,0.8,2.33,0.83,False,True
1323,CCCN1CC(CC)OC2c3cc(C(=O)O)ccc3CCC21,0,True,0.93,3.55,0.44,True,False
1324,CCCN(CCc1cccnc1)C1CCc2cc(OC)ccc2C1,0,True,0.77,2.7,0.8,True,True
1325,CCCN(CCc1cccs1)C1CCc2ccc(OC)cc2C1,0,True,0.74,2.78,0.87,False,True
1326,COc1ccccc1N1CCN(CCNC(=O)C2=Cc3ccccc3OC2(C)C)CC1,0,True,0.78,2.49,0.69,True,True
1327,CC(C)(C)c1nc(C2CCC2)cc(N2CCN(CCCCNC(=O)O)CC2)n1,0,True,0.7,2.56,0.68,True,True
1328,O=C1c2ccccc2S(=O)(=O)N1CCN1CCC(c2noc3cc(F)ccc23)CC1,0,True,0.63,2.68,0.75,True,True
1329,O=C1CC2(CCCN(Cc3ccccc3)C2)OC=C1c1ccc(F)cc1,0,True,0.83,3.39,0.64,False,True
1330,O=C1c2ccccc2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,0,True,0.44,2.41,0.77,True,False
1331,COc1cccc2c1CCC(NCCCCc1c[nH]c3ccccc13)C2,0,True,0.61,2.67,0.74,True,True
1332,COc1ccccc1N1CCN(CCNC(=O)COc2ccc(C#N)cc2)CC1,0,True,0.74,2.01,0.62,True,True
1333,COc1ccc2c(c1)CC(NCC(O)c1ccc(SC)cc1)CC2,0,True,0.79,2.96,0.5,True,False
1334,Cc1cccc2c1CNC1CCc3cc(O)c(O)cc3C21,0,True,0.65,3.49,0.84,False,True
1335,O=C1COc2ccc(OCCCCN3CCN(c4ccc(Cl)c(Cl)c4)CC3)cc2N1,0,True,0.64,2.31,0.7,True,True
1336,COc1ccc2c(c1)CC(NCC(C)(C)CC(C)O)CC2,0,True,0.85,3.21,0.51,True,True
1337,c1ccc2c(c1)CC1c3cc4c(cc3CCN1C2)OCO4,0,True,0.74,2.75,0.57,False,True
1338,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)CC1,0,True,0.57,2.24,0.61,True,False
1339,NCCCCN1CCN(c2cccc(F)c2C#N)CC1,0,True,0.83,2.12,0.61,True,True
1340,CC1CCCC(CCN2CCN(c3ncccn3)CC2)C1,0,True,0.85,2.91,0.42,True,False
1341,Fc1ccc(N2CCN(CCCN3CC4NCCCC4C3)CC2)cc1,0,True,0.88,2.98,0.49,True,False
1342,CC1CCc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2NC1=O,0,True,0.76,2.69,0.69,True,True
1343,COc1ccccc1N1CCN(CCCN2CCN(C(=O)C3=COCCC3)CC2)CC1,0,True,0.66,2.52,0.6,True,True
1344,CCOc1cc2c3c(c1)-c1c(O)cccc1CC3N(C)CC2,0,True,0.92,2.94,0.92,False,True
1345,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,0,True,0.69,3.32,0.68,False,True
1346,COc1cccc2c1CCC(NCCOCC1CC1)C2,0,True,0.78,2.74,0.82,True,True
1347,CN1CCN(C2=Nc3cc(Cl)c(Cl)cc3Nc3ccccc32)CC1,0,True,0.76,2.44,0.7,False,True
1348,CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3,0,True,0.72,2.96,0.92,False,True
1349,COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,0,True,0.87,1.92,0.79,True,True
1350,O=C(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)Oc1ccno1,0,True,0.57,3.0,0.76,True,False
1351,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0,True,0.76,2.12,0.52,False,True
1352,COc1ccc2c(c1)CC(NCCOCC1CC1)CC2,0,True,0.78,2.68,0.62,False,True
1353,O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1CCc2c(Cl)cccc21,0,True,0.78,2.13,0.85,False,True
1354,NCCc1c[nH]c2ccc(O)cc12,0,True,0.65,2.13,0.56,False,True
1355,CCCN1CCC(c2ccccc2C(F)(F)F)CC1,0,True,0.79,1.98,0.73,False,True
1356,Fc1ccc(OCC2CCC3CN(c4ccc(F)cc4)CCN3C2)cc1,0,True,0.82,2.77,0.82,False,True
1357,COc1ccc2c(c1)CC(NCCNc1ccccc1Br)CC2,0,True,0.75,2.6,0.45,True,False
1358,CN1CCc2cc(O)ccc2C(c2ccccc2)C1,0,True,0.84,2.46,0.63,False,True
1359,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
1360,CCCN(CCN1CCN(c2ccccc2)CC1)C1CCc2ncsc2C1,0,True,0.73,3.02,0.75,True,True
1361,CN(C)C(=O)NCCN1CCN(c2cccc(Cl)c2Cl)CC1,0,True,0.91,2.13,0.85,True,True
1362,CN(C)C(=O)NC1CCC(CCN2CCc3c(ccc(O)c3O)C2)CC1,0,True,0.72,2.61,0.46,True,False
1363,CN1CCc2ccc(O)c3c2C1Cc1ccccc1-3,0,True,0.78,2.84,0.61,False,True
1364,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,True,0.74,3.81,0.61,False,True
1365,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)N1CCCCC1,0,True,0.64,2.34,0.79,True,True
1366,COc1ccc2c(c1)CC(NCCOCC(C)C)CC2,0,True,0.78,2.66,0.63,False,True
1367,CCCN1CCN(c2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)CC1,0,True,0.8,2.95,0.46,True,False
1368,CCCN(CCC)C1CCc2c(cccc2-c2nccs2)C1,0,True,0.76,3.0,0.88,True,True
1369,COc1ccc(N2CCN(CCCc3ccccc3)CC2)cc1,0,True,0.81,1.61,0.31,True,False
1370,COc1ccc(N2CCN(CCc3cc4c(cc3OC)N(S(=O)O)CCC4)CC2)cc1,0,True,0.66,3.06,0.32,True,False
1371,CCCN1CCN(c2cccc(Cl)c2Cl)CC1,0,True,0.83,1.83,0.91,False,True
1372,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,0,True,0.91,3.77,0.73,False,True
1373,c1ccc2c(c1)CC(CCCN1CCN(c3nsc4ccccc34)CC1)O2,0,True,0.66,2.84,0.65,True,True
1374,COC1CCC(CC(=O)NC2CCC(CCN3CCN(c4cccc5c4OCO5)CC3)CC2)C1,0,True,0.62,3.38,0.62,True,True
1375,COc1ccc2c(c1)CC(NCC1(SC)CC1)CC2,0,True,0.89,3.15,0.56,False,True
1376,CN1CCc2cc(Cl)c(O)cc2C2c3ccc(Br)cc3CCC21,0,True,0.7,3.33,0.79,False,True
1377,c1ccc(N2CCN(CCc3ccc4n[nH]nc4c3)CC2)cc1,0,True,0.8,2.09,0.73,False,True
1378,CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21,0,True,0.74,3.81,0.61,False,True
1379,c1cc2c(c3c1CC1c4cc5c(cc4CCN1C3)OCO5)OCO2,0,True,0.75,3.17,0.58,False,True
1380,CCN(CCN1CCN(c2ccc3c(c2)OCCO3)C1=O)C1CCc2nc(N)sc2C1,0,True,0.74,3.41,0.45,True,False
1381,Cc1c(N2CCN(CCC3CCC(NC(=O)CN)CC3)CC2)cccc1N(C)C,0,True,0.73,2.49,0.59,True,True
1382,CCCN(CCc1ccccc1)C1CCc2cccc(O)c2C1,0,True,0.86,2.63,0.84,True,True
1383,COc1ccc2c(c1)CC1c3c(cc(OCc4ccccc4)c(OC)c3O)CCN1C2,0,True,0.66,2.92,0.58,True,True
1384,Oc1cc2c(cc1O)C(c1cccc3ccccc13)NCC2,0,True,0.6,2.71,0.59,False,False
1385,CCCN1CCC(c2cccc(S(C)(=O)=O)c2)CC1,0,True,0.85,1.99,0.92,False,True
1386,CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1,0,True,0.85,2.5,0.81,False,True
1387,O=C(Cc1cccc2ncccc12)NC1CCN(Cc2ccccc2)CC1,0,True,0.76,1.92,0.04,True,False
1388,NCCN1CCC(c2cccc(F)c2)CC1,0,True,0.85,1.94,0.6,False,True
1389,CCCN(CCC)C1CCc2cc(CCN)c(OC)cc2C1,0,True,0.8,2.9,0.85,True,True
1390,COc1ccccc1N1CCN(CCNc2cccc(Cl)c2)CC1,0,True,0.87,1.84,0.53,True,True
1391,CC1Oc2ccccc2C(=O)N(CCCN2CCN(c3ccccc3Cl)CC2)C1=O,0,True,0.69,2.7,0.46,True,False
1392,Cn1c(CN2CCC(c3ccc(Cl)cc3)CC2)nc2ccccc21,0,True,0.69,1.98,0.92,True,True
1393,CC(C)N1CCN(CCN2CCC(c3cn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1=O,0,True,0.5,2.71,0.69,True,False
1394,CCCN(CCC)C1CCc2cccc(-c3ccco3)c2C1C,0,True,0.7,3.41,0.74,False,True
1395,Cc1c(CCN2CCN(c3cccc4c3OCC4)CC2)c(=O)n2n1CCCC2,0,True,0.81,2.79,0.48,True,False
1396,COc1ccccc1N1CCN(CCNc2c(C)cccc2C(=O)N(C)C)CC1,0,True,0.78,2.14,0.6,True,True
1397,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)nc2N1,0,True,0.64,2.53,0.97,True,True
1398,CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,0,True,0.72,3.01,0.64,False,True
1399,CN1CCc2cc(Cl)c(O)cc2C1Cc1ccccc1Br,0,True,0.84,2.87,0.59,False,True
1400,COC1CCC(CC(=O)NC2CCC(CCN3CCN(c4nsc5ccccc45)CC3)CC2)CC1,0,True,0.55,2.71,0.67,True,False
1401,CCCCCCCC(C)NC1CCc2c(O)cccc2C1,0,True,0.69,3.0,0.56,True,True
