mid,smiles,ref_smiles,IsValid,QED,SAs,BBB,IsNovel,IsSuccess
1439,CSC(C)CNCc1ccc(I)o1,0,True,0.85,3.4,0.9851577677393444,True,True
1440,CC(=C1C(=O)Nc2ccc(S(=O)(=O)O)cc21)c1cc(CN2CCOCC2)c[nH]1,0,True,0.53,2.89,0.5892508905968785,True,False
1441,CCOCCn1c(=NC(=O)C2COc3ccccc3O2)sc2c(C)cc(C)cc21,0,True,0.6,3.14,0.8853679832627539,False,False
1442,COc1ccc(Nc2nc3ccc(Cl)cc3nc2N)cc1,0,True,0.77,2.01,0.932335263736595,True,True
1443,O=C1NC(=O)N(c2ccc(OCc3ccccc3)cc2)C(=O)C1=Cc1ccccc1F,0,True,0.5,2.12,0.9763176977122374,True,False
1444,CN=C(NCc1cccc(Cn2ccnc2C)c1)N1CCOC(C2CCCO2)C1,0,True,0.62,3.62,0.8924255141086536,True,True
1445,CCc1ccc(C(=O)Nc2cc(Cl)cc(Cl)c2)o1,0,True,0.91,2.0,0.9928417438736721,True,True
1446,Nc1ccc2c(c1)ncn2C1CC1,0,True,0.67,2.23,0.9434140895005068,True,True
1447,FC(F)(F)c1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)n1,0,True,0.42,2.48,0.9935483393076252,True,False
1448,O=C(NCC(O)COCC1CC1)c1ccc(F)c(F)c1,0,True,0.8,2.53,0.8612045517417017,True,True
1449,CC1COC2(CCN(Cc3coc(-c4cccc(F)c4)n3)CC2)O1,0,True,0.86,3.54,0.865934011872433,True,True
1450,CCCCC(C(=O)O)=C(C)c1ccc(S(C)(=O)=O)cc1,0,True,0.82,2.29,0.861302382939205,True,True
1451,CC(=O)Nc1ccc(CNC(=O)Cn2nc(-c3ccc4c(c3)OCCO4)ccc2=O)cc1,0,True,0.61,2.25,0.6710195642060459,True,True
1452,O=C(COc1ccc2ccccc2c1)NCCn1nc(-c2ccco2)n(C2CC2)c1=O,0,True,0.48,2.46,0.968152655197082,True,False
1453,CCCCCCCCNC(=O)Cc1ccc(O)c(Br)c1,0,True,0.66,1.94,0.9016845054901828,False,True
1454,CC(=O)NC1CC2(CCN(Cc3ccc4[nH]c5ccc(C(F)(F)F)cc5c4c3)CC2)C1,0,True,0.6,3.06,0.948536676038316,True,False
1455,Cc1ccc(CN(C)C(=O)C(C)NC(=O)CC(C)(C)C)s1,0,True,0.91,2.85,0.9518694487875349,True,True
1456,CCC(CC)(CC)NCc1ccccc1C(=O)O,0,True,0.78,2.23,0.8953799001541227,True,True
1457,Cc1ccc(C(C)NC(=O)C2C(C=C(Cl)Cl)C2(C)C)cc1,0,True,0.85,3.34,0.9847904474370326,True,True
1458,O=C1c2c(O)cc(O)cc2C(=O)c2c(NCCNCCO)ccc(F)c21,0,True,0.42,2.66,0.2718958297031004,True,False
1459,CCOCCCS(=O)(=O)N1CCNC(C)C1,0,True,0.68,3.01,0.9642445817589954,True,True
1460,COCCCOc1cc2c(cc1Cl)C(=O)CC(C(C)C)CO2,0,True,0.74,3.0,0.9316256380049651,False,True
1461,CC(C=C([O-])[c-]1cccc1)=Nc1c(C)cccc1C,0,True,0.47,3.73,0.9475681181364575,True,False
1462,c1cc(CSc2nncs2)ccn1,0,True,0.73,2.38,0.9814508203410535,True,True
1463,CSCCC(NC(=O)Nc1ccc(Br)c(Cl)c1)C(=O)O,0,True,0.71,2.56,0.7521121929616587,False,True
1464,C=CCCCSCC(NC(=O)c1ccccc1)C(=O)O,0,True,0.54,2.57,0.7884733914240244,True,False
1465,Cc1ccc(C(NN)c2ccc(N(C)C)cc2)cc1C,0,True,0.66,2.56,0.9021903674479678,False,True
1466,CC(C)C(C)C(=O)NNC(=O)c1ccc(Cl)cc1,0,True,0.83,2.32,0.9880177432000415,True,True
1467,CC(C)(C)Nc1nc(Nc2cc(C(C)(C)C#N)ccn2)cc2ccn(CCO)c(=O)c12,0,True,0.56,3.08,0.362961283191412,True,False
1468,C=CCN(Cc1ccc(Cl)cc1)C(=O)CCC(=O)Nc1ccc(F)cc1,0,True,0.7,1.98,0.9934469892921891,True,True
1469,CC(N=[N+]=[N-])Nc1cccc2c1C(=O)c1ccccc1C2=O,0,True,0.45,3.09,0.9345944517392504,True,False
1470,CCCCCCCCN1C=CC(C#N)C(C#N)=C1,0,True,0.64,3.79,0.8531340500222084,True,True
1471,CCCCCC(C)(C)CNCc1cccc(Br)c1,0,True,0.65,2.12,0.9777062742164396,True,True
1472,NC(=NCCc1ccc2c(c1)OCO2)Nc1ccccn1,0,True,0.66,2.32,0.96586221353019,True,True
1473,CCOC(=O)Oc1ccc(C(=O)N2CCC(NC(=O)OC)CC2)cc1,0,True,0.66,2.07,0.9306209647441942,False,True
1474,COc1ccc(N(C)C(=O)C(C)Nc2ccc(C(C)=O)cc2)cc1OC,0,True,0.77,2.51,0.802718838402969,True,True
1475,CCOc1cccc(-n2c(O)c(CC)c(=O)[nH]c2=O)c1,0,True,0.88,2.27,0.7919769176996494,True,True
1476,O=S(=O)(c1ccccc1)C1CS(O)(O)c2cccc(OC3CCNCC3)c21,0,True,0.72,3.32,0.7533445336982834,False,True
1477,Oc1ccc(CCN(Cc2ccco2)c2ccccc2)cc1,0,True,0.74,1.98,0.9379984607593734,True,True
1478,O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(C(F)(F)F)cc1,0,True,0.8,2.05,0.8117078724966519,True,True
1479,O=S(CBr)c1ccc2c(c1)OCO2,0,True,0.76,3.38,0.9385093732470177,True,True
1480,O=C(NN=Cc1ccc(O)cc1)C(=O)Nc1ccccc1C(=O)N1CCOCC1,0,True,0.4,2.2,0.5183830702994137,True,False
1481,Cc1ccccc1C(=O)N1CCN(c2nc(C(F)(F)F)cc(N3CCOCC3)n2)CC1,0,True,0.74,2.38,0.9504778984547472,True,True
1482,CC(C)(C)c1ccc(OCC(O)Cn2nc(-c3ccccc3)ccc2=O)cc1,0,True,0.71,2.55,0.6421623964484392,True,True
1483,Cc1ccc(C)c(C(=O)N2CCN(c3cccc(C)c3C)CC2)c1,0,True,0.84,1.85,0.9876263311318331,True,True
1484,COC1C(NC(=O)c2ccccc2)CN(Cc2ccccc2)C1(O)c1ccccc1,0,True,0.66,3.3,0.23046413418355977,True,False
1485,Cc1ccc(C(=O)O)cc1OCC1CCC1,0,True,0.85,1.78,0.7528387823192266,True,True
1486,O=C(NN1CCOCC1)C1c2ccccc2Oc2ccccc21,0,True,0.92,2.4,0.9912667586943041,True,True
1487,Cc1cccc(Nc2nc3c(c4cnccc24)C(=O)N(C)C3=O)c1,0,True,0.74,2.53,0.9766765577592817,True,True
1488,O=C(NC(CO)C(=O)OCc1ccccc1)c1cccnc1,0,True,0.77,2.28,0.35270589879239717,True,False
1489,CC(=O)NS(=O)(=O)c1ccc(NC(=O)Cn2nc(-c3ccc4ccccc4c3)ccc2=O)cc1,0,True,0.44,2.26,0.6116723052905096,True,False
1490,CCS(=O)(=O)N1CCCC(C(=O)N2CCN(Cc3ccccc3)CC2)C1,0,True,0.78,2.48,0.9185842085016009,True,True
1491,Clc1ccc2nc(CCl)n(Cc3ccco3)c2c1,0,True,0.68,2.21,0.9877352470665955,True,True
1492,O=C(Cn1cnc2ccccc21)NOC1CCCC1,0,True,0.85,2.39,0.9891126265668188,True,True
1493,Cc1ccc(C(C)NCCCC(=O)O)cc1,0,True,0.73,2.15,0.937744553048294,True,True
1494,CC(C)(C)c1ccc(C(O)c2ncc(-c3ccccc3)[nH]2)cc1,0,True,0.75,2.58,0.8412631340216529,True,True
1495,CCN(CCN(C)C)C(=O)c1ccc(N)cc1OC,0,True,0.79,2.1,0.9756982726923353,True,True
1496,CON=C(CCC(=O)NC1CC[NH2+]CC1)c1ccc(Cl)c(Cl)c1,0,True,0.6,3.41,0.9567831764503483,False,False
1497,O=C(NNC(=O)c1c[nH]c2ccccc12)c1ccc(C#Cc2ccccc2)cc1,0,True,0.37,2.14,0.9856308864413181,True,False
1498,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)c(Cl)c1,0,True,0.44,2.99,0.9342911308146808,True,False
1499,CN(C(=O)C[NH+](C)CC(=O)Nc1ccc(OC(F)F)cc1)C1CCCCC1,0,True,0.71,3.49,0.9136656859446645,True,True
1500,CCC=C(CC)N(CC)CCN(CC)CC,0,True,0.59,2.93,0.8743920487328131,True,False
1501,CC1(C)C=C2Nc3nc(-c4ccccc4)nn3C(c3ccccc3)C2C(=O)C1,0,True,0.72,3.58,0.9360471819005172,True,True
1502,CCOCCCNc1nc(C)cn1C1CCC1,0,True,0.74,2.66,0.923794027371432,False,True
1503,CC(C)c1ccc(Nc2ncc3ccc(O)cc3n2)cc1,0,True,0.75,2.07,0.7655588247939977,True,True
1504,CC(C)(C)S(=O)(=O)NCc1cccc(CNC(=O)c2ccc(-c3cccs3)cc2)c1,0,True,0.56,2.23,0.9162579917210536,True,False
1505,O=C(Nc1ccc(C23OC4OCC2C43)c(F)c1)OCc1ccccc1,0,True,0.93,3.78,0.9312724308934446,False,True
1506,C#CCCC(=O)C(Cl)c1ccccc1,0,True,0.55,2.97,0.9827952429744956,True,False
1507,O=C(Cc1ccc(N2CCN(C(=O)OCCF)CC2)nc1)c1oc(N2CCCCC2)nc1C(F)(F)F,0,True,0.41,2.94,0.9451568128649468,True,False
1508,Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C(=O)OC(C)(C)C)C1,0,True,0.6,2.5,0.9764330608474178,False,False
1509,NC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)c3cncc(Br)c3)CC2)o1,0,True,0.74,2.5,0.6790042237786498,True,True
1510,COc1ccc(C2=NN(C(=O)c3ccc(N(C)C)cc3)C(O)(C(F)(F)F)C2)cc1,0,True,0.85,2.88,0.8499089517136337,True,True
1511,CCCCC(N=[N+]=[N-])C(=O)N1CCN(C)CC1,0,True,0.42,3.13,0.9439629501248328,True,False
1512,Cn1c(N=[N+]=[N-])nc2cc(NS(=O)(=O)Cc3ccccc3)ccc21,0,True,0.43,2.63,0.9238701436224485,True,False
1513,CCCc1cccc(C(O)c2ccccc2)c1,0,True,0.84,2.11,0.9679914593211174,True,True
1514,CC1Cc2cc(C(=O)N3CCC(c4ncc5c(n4)CCN(C)C5)CC3)ccc2O1,0,True,0.79,3.07,0.9908612940529048,False,True
1515,O=C(O)c1ccc(SCC(=O)Nc2ccccc2Cl)cc1,0,True,0.82,1.66,0.9740730299317572,True,True
1516,C#CC(C#C)=C1C(=C)c2ccccc2C1=C,0,True,0.57,3.54,0.9221218429942108,True,False
1517,COC(=O)c1cnc(Cc2ccc(Cl)c(Cl)c2)c(O)c1,0,True,0.88,2.24,0.8416970684749856,True,True
1518,O=C(CSc1n[nH]c(=O)n1CC1CCCO1)Nc1ccc(F)c(F)c1,0,True,0.76,2.75,0.8150786545117819,True,True
1519,O=[N+]([O-])c1ccc(CCN2CCNCC2)cc1[N+](=O)[O-],0,True,0.64,2.32,0.8857434694581657,True,True
1520,CCCCSc1ccc(CO)c(C)c1,0,True,0.59,2.08,0.9730685516894911,True,False
1521,COc1cccc(-c2nc(C3CCN(Cc4ccccc4)C3)co2)c1,0,True,0.7,2.59,0.9875434043031444,True,True
1522,Cc1ccc(C(=O)NCCCCN)cc1,0,True,0.72,1.5,0.980256957415792,True,True
1523,COc1ccc2c(c1)CCN1CCC(O)(c3ccc(Cl)cc3)CC21,0,True,0.9,3.09,0.9760652125260387,True,True
1524,C=CCNc1nc(NCC2CCCO2)c2sccc2n1,0,True,0.8,3.16,0.9634304312332923,True,True
1525,CS(=O)Cc1cccc(C(=O)NC2CCCCC2O)c1,0,True,0.89,3.18,0.6619333168020488,False,True
1526,CC(C)N1CC(C(=O)N2CCC(Cc3ccccc3)CC2)CC1=O,0,True,0.85,2.58,0.9229903055489942,True,True
1527,CCCN1CCN(c2c(Cl)cccc2CCl)CC1,0,True,0.78,2.2,0.974131195769596,True,True
1528,CC(=O)Oc1ccc(C=CC(=O)Nc2ccc(Cl)cc2)cc1OC(C)=O,0,True,0.49,2.06,0.9645617248870785,True,False
1529,CCc1cccc(N(CC)C(=O)OCC2CCCCC2)c1,0,True,0.78,2.18,0.9899858636307349,True,True
1530,CC1CNc2c(sc3ccc4nc(-c5ccc(C6CCN(C)CC6)c(N)c5)ccc4c23)C(=O)N1,0,True,0.36,3.55,0.8096132052781061,True,False
1531,CC1CSc2ccc(S(=O)(=O)N3CCN(CCOc4ccc(Cl)cc4)CC3)cc2NC1=O,0,True,0.66,2.93,0.8779347097547021,False,True
1532,CC(C)(C)c1cc(C(=O)CCl)cc(OS(=O)(=O)C(F)(F)F)c1,0,True,0.36,2.6,0.9484451266177303,True,False
1533,CCSc1ccc(C(O)Cc2ccc(Cl)cc2)s1,0,True,0.8,2.86,0.9723277346381702,True,True
1534,COc1ccccc1N(CC(C)C)C(=O)c1cccc(N2CCCC2=O)c1,0,True,0.77,2.22,0.9480690486026685,True,True
1535,CC(=O)Oc1ccc(C=CC(=O)N=[N+]=[N-])cc1OC(C)=O,0,True,0.21,2.72,0.7522393691348687,True,False
1536,Nc1cccc(OCCC(=O)NC2CC3CCC2C3)c1,0,True,0.81,3.78,0.992846207607187,False,True
1537,CCCc1cc(-c2ncc(-c3ccc(NS(=O)(=O)C(F)(F)F)c(Br)c3)[nH]2)ccn1,0,True,0.5,2.79,0.8595998874883052,True,False
1538,CCCC(C)C(=O)NC(C(=O)O)c1cccc(Br)c1,0,True,0.84,2.85,0.9543915055682994,True,True
1539,COc1ccc([N+](=O)[O-])c(NC(C(=O)O)C2CCCC2)n1,0,True,0.61,2.97,0.3305009129382158,True,False
1540,O=C(O)C(OC(Cl)(Cl)C(Cl)Cl)c1ccccc1,0,True,0.84,3.22,0.9777612676352714,True,True
1541,CC(C)(C)NC(=O)C1CCCN1Cc1ccc(Br)cc1,0,True,0.92,2.44,0.8129897623037371,True,True
1542,O=C(Cc1ccc(F)cc1)N1CCC(Oc2cccc3ccccc23)CC1,0,True,0.68,1.95,0.9975008086893544,True,True
1543,CN1C(C)(C)CC(C(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)C(=O)O)CC1(C)C,0,True,0.6,3.46,0.6695349502451349,False,False
1544,CC[N+](=O)c1cc(NC(C)=O)cc(C(=O)OC)c1,0,True,0.65,2.43,0.949218600923622,True,True
1545,COc1ccc(-c2nc3c(c(N4CCNCC4)n2)CCN(C(=O)c2ccoc2)C3)cc1,0,True,0.69,2.62,0.9872530242336967,True,True
1546,Nc1n[nH]c(C2(c3ccccc3)CC2)n1,0,True,0.77,2.65,0.9555067354621356,True,True
1547,CCOc1ccnc(N2CCC3CCN(C(=O)c4ccccc4-n4nccn4)CC32)n1,0,True,0.63,3.51,0.9821028043255347,True,True
1548,O=C(CSCc1ccccc1)Nc1cc(-c2ccc(F)cc2)no1,0,True,0.72,2.06,0.9941845746246937,True,True
1549,CC(=O)c1cccc2[nH]c3cccc(C)c3c12,0,True,0.62,2.15,0.9907835768437805,True,True
1550,CCCCC(=O)Nc1ccc(=O)n(C)c1,0,True,0.82,1.93,0.9734830194393399,False,True
1551,O=C1NCCc2nc(C3CCCC3)ncc21,0,True,0.77,2.66,0.9888404495153658,True,True
1552,CC1CNc2c(Cl)cccc2C1,0,True,0.65,2.96,0.991202203284113,True,True
1553,COc1cccc(C2(C)OCC(CCO)O2)c1,0,True,0.87,3.28,0.9081742126986453,True,True
1554,COc1ccc(N2CCN(C(=O)c3cc(NCCC(C)C)nc(C)n3)CC2)cc1,0,True,0.77,2.28,0.9098285731295491,True,True
1555,Cc1ccc(C2CNC3CCc4cc(O)c(O)cc4C3C2)cc1,0,True,0.71,3.48,0.7848751863914454,True,True
1556,COc1ccc(CC(=O)NCC(=O)NC2CCCC2)cc1,0,True,0.83,1.74,0.8215388649552818,True,True
1557,CCCC(C)(N)C(=O)N1CCN(Cc2ccccc2)CC1,0,True,0.9,2.45,0.9552859754361251,True,True
1558,CN(CC(=O)Nc1ccccc1SCC#N)CC(=O)N(C)C,0,True,0.77,2.34,0.8790320495769547,True,True
1559,O=C(OCCS(=O)(=O)O)c1ccc(O)cc1,0,True,0.59,1.97,0.9053980169374357,True,False
1560,O=C(NN=Cc1ccccc1)c1ccc2c(c1)OCO2,0,True,0.69,1.86,0.9752539455627072,True,True
1561,COc1ccccc1N1CCN(CCCN2C(=O)CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,0,True,0.5,2.69,0.9526031801931016,True,False
1562,CCC1CCCC(NC(C)CN2CCCC2)C1,0,True,0.79,3.13,0.9564725193308496,True,True
1563,CCN(CC)CCSc1ccccc1C(C)N,0,True,0.76,2.71,0.956662728464916,True,True
1564,CCCC(CC(=O)N1CCOC(c2ccc(Cl)c(Cl)c2)C1)c1ccccn1,0,True,0.66,3.24,0.9664054521896509,True,True
1565,NC(=O)C1CCN(C(=O)CN(c2ccccc2Br)S(=O)(=O)c2ccccc2)CC1,0,True,0.69,2.23,0.8808907530283285,True,True
1566,CC(C)NCc1cccc(Cl)c1OCc1ccccc1F,0,True,0.84,1.94,0.9675121733727576,True,True
1567,CC#CC(=O)CC1CCC(CCN2CCN(c3nccc4c3OCC4)CC2)CC1,0,True,0.55,3.03,0.9900018020748794,True,False
1568,CC(Oc1ccc(C#N)cc1)C(=O)NCc1cccnc1N1CCOCC1,0,True,0.84,2.65,0.9782611464693078,True,True
1569,O=C(Nc1cccc(F)c1)Nc1cccc(C(F)(F)F)n1,0,True,0.83,2.03,0.9789317374712261,True,True
1570,O=C(c1cccnc1)N1CCCC(c2ccnc(C3CC3)n2)C1,0,True,0.87,2.84,0.979783753815961,True,True
1571,CC1=CCCC(C=O)C1,0,True,0.39,3.63,0.9483963795054401,True,False
1572,CCSC(C)C(=O)N1CCC2(CCC(=O)N(CCc3cccnc3)C2)CC1,0,True,0.75,3.6,0.9844938782379682,False,True
1573,c1ccc2[nH]c(C3CCNCC3)nc2c1,0,True,0.74,2.15,0.9464615013932407,False,True
1574,CC(C)(C)C(=O)c1ccc(OCC(=O)OCC(=O)OCC(=O)N2CCc3ccccc32)cc1,0,True,0.45,2.35,0.9646647290237681,True,False
1575,CC(C)(C)c1ccc(C(O)c2nccs2)cc1,0,True,0.88,2.66,0.9542545571842042,True,True
1576,COc1ccc(Cl)cc1S(=O)(=O)N1CC(C)CC(C)C1,0,True,0.86,2.74,0.8953965196497439,True,True
1577,CC(C)(C)OC(=O)C(C)(C)C(O)C(N)Cc1ccccc1,0,True,0.82,3.11,0.4115276315251915,True,False
1578,c1ccc(OCCOCCC2CCNCC2)cc1,0,True,0.75,1.99,0.9863572773774396,False,True
1579,CC(C)(C)Oc1ccc(C[N+](C)(C)C)cc1,0,True,0.71,2.29,0.951450745576213,True,True
1580,NC(=NO)c1cccc(COc2ccc(C(N)=NO)cc2Br)c1,0,True,0.27,2.34,0.8203419277263929,True,False
1581,O=[N+]([O-])C1C(c2ccccc2)=Nc2ccccc2N1Cc1ccccc1,0,True,0.52,2.88,0.978593758480575,True,False
1582,Oc1ccc(NC(=S)NCC2CCCO2)cc1,0,True,0.57,2.43,0.86579167043967,True,False
1583,C=CCC1c2c(cccc2OC)CCC1N(CCC)CCC,0,True,0.64,3.43,0.9802224257395994,True,True
1584,CN(C(=O)OC(C)(C)C)C1CCN(c2ncnc3c2oc2ccc(Cl)cc23)C1,0,True,0.63,3.12,0.8713324862953226,False,True
1585,COC(=O)CCCCCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,0,True,0.47,1.89,0.9660703541369207,False,False
1586,CSc1ncc(-c2cncc3cc(C=C4SC(=S)NC4=O)oc23)cn1,0,True,0.32,3.22,0.82675267886161,True,False
1587,CCS(=O)(=O)C1CCN(C(=O)c2ccc(F)cc2)C1,0,True,0.84,2.59,0.9726825657967353,True,True
1588,CNCc1cccc(Cl)c1OCc1cc(C)no1,0,True,0.9,2.27,0.9906823535393381,False,True
1589,COc1ccc(C(=O)Nc2ccccc2C(N)=S)cc1COC1CCOCC1,0,True,0.69,2.25,0.9102079266043344,True,True
1590,C=C(C)CCC(C)C(C)c1ccc(C(=O)NC)cc1,0,True,0.76,2.98,0.9886305411530034,True,True
1591,CC1c2ccccc2C=C2C=CC=Cc3cc(C#N)cc1c32,0,True,0.66,3.5,0.8855274572791859,True,True
1592,CCCNC(C#N)c1csc(C)n1,0,True,0.8,3.32,0.8766668114658345,True,True
1593,CCC1(CC)CCN(c2nccc(C)c2N)CC1,0,True,0.89,2.58,0.9749189222151474,True,True
1594,Cc1cnccc1-c1ccc2c3c1Oc1ccccc1B3c1ccccc1O2,0,True,0.42,3.16,0.9807705496600101,True,False
1595,CC1=C(c2ccc(C)cc2)S(=O)(=O)N=C1N1CCC(C(=O)N2CCCC(C)C2)CC1,0,True,0.72,3.01,0.8001902070229621,True,True
1596,CCCS(=O)(=O)Nc1ccc(NC(=O)c2csc(COc3ccc(F)cc3)n2)cc1,0,True,0.51,2.2,0.7640430483799152,True,False
1597,CC(C)(C)S(=O)NCc1cccc(CNC(=O)C=Cc2ccc(Cl)c(Cl)c2)c1,0,True,0.6,2.93,0.9454563315794747,True,False
1598,Cc1nnsc1C(=O)N1CCC(CNC(=O)Nc2cccc(C(F)(F)F)c2)CC1,0,True,0.78,2.43,0.8839735053173997,False,True
1599,COc1ccc(C(=O)Nc2sc(C)c(C)c2C(N)=O)cc1,0,True,0.91,1.86,0.7362142588253344,True,True
1600,CCCn1nc(C(=O)N2CCN(Cc3ccc(Cl)s3)CC2)c2ccccc2c1=O,0,True,0.62,2.31,0.9156826255919243,True,True
1601,O=C(Nc1ccc(N2CCN(Cc3ccccc3)CC2)cc1)c1ccc2c(c1)OCO2,0,True,0.68,1.92,0.9934420676163801,True,True
1602,CCOC(=O)CCC(=O)N1CCC(NC(=O)c2ccc3c(c2)C(=O)N(C(C)C)C3=O)CC1,0,True,0.51,2.36,0.7154528046303977,True,False
1603,CC(C)(C)OC(=O)NCCCN(Cc1ccccc1)c1ccc(C#N)nn1,0,True,0.76,2.48,0.8190180653830897,False,True
1604,O=C1NCCN1CCS(=O)(=O)c1ccc(F)c(F)c1,0,True,0.83,2.41,0.9246873107955892,True,True
1605,O=C1NC(=O)C(c2nn(Cc3ccccc3)c3ccccc23)C(=O)N1,0,True,0.71,2.44,0.9825239105040866,True,True
1606,COc1ccc(-c2[nH]nc(O)c2N=Nc2ccccc2)cc1OC,0,True,0.69,2.56,0.4988936087421558,True,False
1607,COc1cc(C(C)Nc2ccccc2Br)ccc1O,0,True,0.88,2.33,0.7815634321650202,True,True
1608,COc1cc(C=NNC(=Nc2ccccc2)c2nc3ccccc3s2)ccc1O,0,True,0.29,2.52,0.8342639591228528,True,False
1609,COC(=O)C(C)(C)c1ccc2c(c1)CCN2,0,True,0.77,2.45,0.9882071896314062,True,True
1610,COC(=O)c1sccc1NC(=O)C(C)n1nc(C2CC2)ccc1=O,0,True,0.84,2.96,0.6963275674032116,False,True
1611,CCCSC1=CC(=O)N(CCCNC2CCCCC2)C1=O,0,True,0.55,2.66,0.9713755201282823,True,False
1612,CCCC(N)C(=O)NC(c1ccccc1Cl)c1ccccc1OC,0,True,0.8,2.75,0.8207576139667032,True,True
1613,CCC(C)(NC(=O)Nc1ccc(F)cc1C)C(=O)O,0,True,0.78,2.57,0.7818089276758764,True,True
1614,OC1CCC(n2cc(-c3ccccc3)nn2)C1,0,True,0.86,2.92,0.9515567747713405,True,True
1615,Clc1cccc2c1ccn2CCN1CCCCC1,0,True,0.82,2.01,0.9685596652367704,False,True
1616,Cc1ccc(NC(=O)C(=O)Nc2ccn[nH]2)cc1,0,True,0.7,2.09,0.979611458591403,True,True
1617,CC1CN(C(C)(C(=O)O)C2CC2)CC(C)O1,0,True,0.79,3.93,0.8968811476283828,True,True
1618,CCC1(C)c2ccccc2N2C(=NC)C(=NC)N(c3ccccc3)C21,0,True,0.83,3.9,0.9519822080962419,True,True
1619,O=C(NCCNC(=O)c1c(F)cccc1F)NC1CCCC1,0,True,0.73,2.02,0.9675340891192423,True,True
1620,CC(C)(C)c1ccc(S(=O)Nc2cc(C(F)(F)F)ccc2-c2ccc(S(N)(=O)=O)cc2)cc1,0,True,0.49,3.07,0.8997764235598534,True,False
1621,N#Cc1ccc(N2CCC(CNS(N)(=O)=O)CC2)cc1C(F)(F)F,0,True,0.85,2.52,0.9479622974337167,True,True
1622,CC(C)(CC(=O)O)CC(=O)N1CCC2(CC1)OCCO2,0,True,0.84,3.11,0.6873729743624666,True,True
1623,CCc1ccc(F)c(F)c1,0,True,0.56,1.52,0.989224530647475,True,False
1624,O=C1c2cc3ccccc3cc2Sc2ccsc21,0,True,0.42,2.38,0.966915094027607,True,False
1625,COc1ccc2c(=O)cc(-c3ccc(Cl)cc3)oc2c1,0,True,0.71,1.84,0.9065283084920867,True,True
1626,Cc1ccc2nc3c(cc(C(=O)NC4CCCCCC4)c(=O)n3C)c(=O)n2c1,0,True,0.55,2.45,0.8845555775065628,True,False
1627,CC(C)C(NC(=O)c1ccccc1F)C(=O)NC1CCCC(C(=O)O)C1,0,True,0.72,2.98,0.5096878616450708,True,True
1628,Cn1cccc(C(=O)NNC(=O)c2ccc(-c3ccccc3)cc2)c1=O,0,True,0.71,1.9,0.9444184412180452,True,True
1629,CC(C)(Sc1ccccc1)C(=O)N1CCNCC1c1cccnc1,0,True,0.87,3.05,0.8644495587471012,True,True
1630,Cc1ccc(C)c(-n2c(SCC(=O)NC3CC3)nc3ccccc3c2=O)c1,0,True,0.55,2.06,0.9167956791877641,True,False
1631,CCCn1c(=O)n(CCC(=O)NCc2ccc(C(=O)O)o2)c2ccccc21,0,True,0.63,2.29,0.0985883975831053,False,False
1632,Cc1ccc(Br)cc1-n1nnnc1-c1ccc(N)cc1F,0,True,0.72,2.31,0.9748345367442823,True,True
1633,CCOCC(=O)NCC1CCN(Cc2ccccc2)C1,0,True,0.82,2.29,0.9676276877712497,True,True
1634,CCCNc1nc(NCc2ccccc2)n[nH]1,0,True,0.71,2.23,0.8261610570500086,False,True
1635,O=C(NCc1ccccc1)c1ncc([N+](=O)[O-])n1CCO,0,True,0.6,2.43,0.7107191485621172,True,False
1636,CC(CN1CCCC1)C(=O)c1ccccc1,0,True,0.72,2.22,0.986232914297709,True,True
1637,Cc1cc(C(=O)N2CC3CCC(N)C3C2)c(C)n1C,0,True,0.83,3.51,0.9741097557722793,True,True
1638,N#Cc1ccc(CNc2cc(C3CCOC3)nc(NCCO)n2)cc1,0,True,0.71,3.08,0.6417110501301673,False,True
1639,NC1CCN(C(=O)COc2ccc(C(=O)O)cc2)C1,0,True,0.82,2.32,0.536699792409481,True,True
1640,CN(C)C(=O)NC1CC2(CCN(Cc3ccco3)CC2)C1,0,True,0.93,3.02,0.8942708846339416,False,True
1641,O=[N+]([O-])c1ccc(N2CCNCC2)cc1,0,True,0.58,1.9,0.9711235966781652,True,False
1642,CCCCCc1cc2c(cc1OC)Cc1ccccc1-2,0,True,0.59,2.0,0.9787608537634769,True,False
1643,CC(C)Cc1ccc(C(NC(=O)C2CC(=O)NC(=O)C2)C(C)C)cc1,0,True,0.78,2.82,0.9379534061411738,True,True
1644,CCN(CC)S(=O)(=O)c1ccc(C(C)[NH2+]CC(=O)N2CCOCC2)cc1,0,True,0.69,3.41,0.8754017928962597,False,True
1645,CC(=O)Nc1cccc(NC(=O)CCCN2C(=O)c3ccc(C)cc3C2=O)c1,0,True,0.75,1.99,0.9078730814403309,True,True
1646,O=C1CC(c2ccc(Cl)cc2)C(C(=O)O)C(c2ccc(Cl)cc2)N1,0,True,0.86,3.21,0.860511018587698,True,True
